thisN,thisTrialN,thisRepN,effect,order,distance,config,diag,h_1,w_1,h_2,w_2,h_3,w_3,rect_choice.keys,rect_choice.rt,rect_choice.duration,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,consent.started,agree_button.started,decline_button.started,consent_img.started,mouse.started,consent.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,exp_params.started,exp_params.stopped,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,instructions_1.started,instructions_1_text_1.started,instructions_1_text_2.started,key_resp.started,instructions_1.stopped,instructions_loop.key_resp.keys,instructions_loop.key_resp.rt,instructions_loop.key_resp.duration,instructions_2.started,instructions_2_text_1.started,instructions_2_text_2.started,key_resp_2.started,instructions_2.stopped,instructions_loop.key_resp_2.keys,instructions_loop.key_resp_2.rt,instructions_loop.key_resp_2.duration,instructions_3.started,instructions_3_text_1.started,r1_instr3.started,r2_instr3.started,r3_instr3.started,r1_instr3_label.started,r2_instr3_label.started,r3_instr3_label.started,instructions_3_text_3.started,instructions_3_text_4.started,key_resp_3.started,instructions_3.stopped,instructions_loop.key_resp_3.keys,instructions_loop.key_resp_3.rt,instructions_loop.key_resp_3.duration,instructions_4.started,instructions_4_text_1.started,instructions_4_text_3.started,instructions_4_text_2.started,key_resp_4.started,instructions_4.stopped,instructions_loop.key_resp_4.keys,instructions_loop.key_resp_4.rt,instructions_loop.key_resp_4.duration,instructions_5.started,instructions_5_text_1.started,instructions_5_text_2.started,key_resp_5.started,instructions_5.stopped,instructions_loop.key_resp_5.keys,instructions_loop.key_resp_5.rt,instructions_loop.key_resp_5.duration,start_exp.started,start_exp_text.started,key_resp_6.started,start_exp.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,h_1_tmp,w_1_tmp,h_2_tmp,w_2_tmp,h_3_tmp,w_3_tmp,config_tmp,config_tmp_1,r_1_x,r_1_y,r_2_x,r_2_y,r_3_x,r_3_y,pre_trial.started,pre_trial.stopped,choice_trial.started,rect_choice.started,r_1.started,r_2.started,r_3.started,r_1_label.started,r_2_label.started,r_3_label.started,prompt.started,choice_trial.stopped,trials.rect_choice.keys,trials.rect_choice.rt,trials.rect_choice.duration,end_block.started,end_block_text.started,end_block.stopped,end.started,end_text.started,key_resp_7.started,end.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,debriefing.started,debrief_form.started,end_debrief.started,debriefing.stopped,end_debrief.keys,end_debrief.rt,end_debrief.duration,participant,computer,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01489877700805664,0.038628578186035156,0.038628578186035156,0.038628578186035156,0.014687776565551758,43.38571810722351,1,[43.34442210197449],[43.34444522857666],0,,,[-46.0],[-524.0],[1],[0],[0],[43.37028527259827],['agree_button'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,4,2025-02-19_12h02.23.288,comp,2024.2.4,57.672372068464824,2025-02-19 12h02.36.793793 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.38625192642212,43.386354207992554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,4,2025-02-19_12h02.23.288,comp,2024.2.4,57.672372068464824,2025-02-19 12h02.36.793793 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.38643455505371,43.40060496330261,45.40395402908325,45.386115074157715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,4,2025-02-19_12h02.23.288,comp,2024.2.4,57.672372068464824,2025-02-19 12h02.36.793793 -0500,
0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,45.40395402908325,,,,,,,,,,,,,,,,,,,,,,,,,,,45.38697671890259,45.40395402908325,45.40395402908325,46.88720750808716,49.30586838722229,space,2.400862455368042,None,49.30601716041565,49.32126069068909,49.32126069068909,50.805152893066406,56.45460557937622,space,5.643608331680298,None,56.454758405685425,56.48286437988281,56.48286437988281,56.48286437988281,56.48286437988281,56.48286437988281,56.48286437988281,56.48286437988281,56.48286437988281,56.48286437988281,57.95823812484741,61.07475137710571,space,3.1055824756622314,None,61.07491159439087,61.09121060371399,61.09121060371399,61.09121060371399,62.577250719070435,67.92805242538452,space,5.334582090377808,None,67.92821764945984,67.94380021095276,67.94380021095276,69.42750453948975,70.24582695960999,space,0.8128948211669922,None,70.2460241317749,70.2607626914978,70.2607626914978,71.22889995574951,space,0.9551043510437012,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,4,2025-02-19_12h02.23.288,comp,2024.2.4,57.672372068464824,2025-02-19 12h02.36.793793 -0500,
0,0,0,critical,dwh,20.0,2.1,lower,78.0,78.0,57.0,133.0,133.0,57.0,2,23.82932424545288,None,,,,,0,0,0,0,0,0,0,6,71.30681896209717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,78.0,57.0,133.0,133.0,57.0,2.1,2.11,-202,256,0,290,191,-266,71.29059052467346,71.29063320159912,71.29226851463318,71.30681896209717,71.47515940666199,71.47515940666199,71.47515940666199,71.47515940666199,71.47515940666199,71.47515940666199,71.47515940666199,95.1543037891388,2,23.82932424545288,None,,,,,,,,,,,,,,,,,,40,4,2025-02-19_12h02.23.288,comp,2024.2.4,57.672372068464824,2025-02-19 12h02.36.793793 -0500,
1,1,0,critical,hwd,20.0,4.0,lower,133.0,57.0,57.0,133.0,78.0,78.0,1,8.669971942901611,None,,,,,0,0,0,0,0,1,1,106,95.1700348854065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,57.0,57.0,133.0,78.0,78.0,4.0,4.2,-191,-2,0,-284,202,1,95.15598177909851,95.15608072280884,95.15953588485718,95.1700348854065,95.32658886909485,95.32658886909485,95.32658886909485,95.32658886909485,95.32658886909485,95.32658886909485,95.32658886909485,103.85662865638733,1,8.669971942901611,None,,,,,,,,,,,,,,,,,,40,4,2025-02-19_12h02.23.288,comp,2024.2.4,57.672372068464824,2025-02-19 12h02.36.793793 -0500,
2,2,0,critical,dhw,20.0,3.0,lower,78.0,78.0,133.0,57.0,57.0,133.0,3,8.680068016052246,None,,,,,0,0,0,0,0,2,2,56,103.87245965003967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,78.0,133.0,57.0,57.0,133.0,3.0,3.2,-164,-287,0,-4,191,286,103.85816979408264,103.85825037956238,103.861745595932,103.87245965003967,104.0211238861084,104.0211238861084,104.0211238861084,104.0211238861084,104.0211238861084,104.0211238861084,104.0211238861084,112.557950258255,3,8.680068016052246,None,,,,,,,,,,,,,,,,,,40,4,2025-02-19_12h02.23.288,comp,2024.2.4,57.672372068464824,2025-02-19 12h02.36.793793 -0500,
3,3,0,critical,hwd,20.0,3.0,upper,200.0,125.0,125.0,200.0,141.0,141.0,1,11.049992799758911,None,,,,,0,0,0,0,0,3,3,105,112.57443046569824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,125.0,125.0,200.0,141.0,141.0,3.0,3.2,-258,-264,0,-12,266,273,112.55956101417542,112.55964040756226,112.562819480896,112.57443046569824,112.72668099403381,112.72668099403381,112.72668099403381,112.72668099403381,112.72668099403381,112.72668099403381,112.72668099403381,123.62966060638428,1,11.049992799758911,None,,,,,,,,,,,,,,,,,,40,4,2025-02-19_12h02.23.288,comp,2024.2.4,57.672372068464824,2025-02-19 12h02.36.793793 -0500,
4,4,0,filler_square,None,None,None,None,None,None,None,None,None,None,3,2.562471628189087,None,,,,,0,0,0,0,0,4,4,208,123.64551520347595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.17620932175117,59.165235990707274,86.70069665584239,77.96981229745676,123.6530366074084,123.6530366074084,1.0,1.3,315,-280,480,-262,677,-288,123.63143110275269,123.63150954246521,123.63484382629395,123.64551520347595,123.79864835739136,123.79864835739136,123.79864835739136,123.79864835739136,123.79864835739136,123.79864835739136,123.79864835739136,126.22400283813477,3,2.562471628189087,None,,,,,,,,,,,,,,,,,,40,4,2025-02-19_12h02.23.288,comp,2024.2.4,57.672372068464824,2025-02-19 12h02.36.793793 -0500,
5,5,0,critical,hdw,20.0,4.0,lower,133.0,57.0,78.0,78.0,57.0,133.0,3,8.832140922546387,None,,,,,0,0,0,0,0,5,5,118,126.23983788490295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,57.0,78.0,78.0,57.0,133.0,4.0,4.2,-164,-9,0,-267,202,-5,126.22562646865845,126.22570419311523,126.22858619689941,126.23983788490295,126.38039422035217,126.38039422035217,126.38039422035217,126.38039422035217,126.38039422035217,126.38039422035217,126.38039422035217,135.08675527572632,3,8.832140922546387,None,,,,,,,,,,,,,,,,,,40,4,2025-02-19_12h02.23.288,comp,2024.2.4,57.672372068464824,2025-02-19 12h02.36.793793 -0500,
