thisN,thisTrialN,thisRepN,effect,order,distance,config,diag,h_1,w_1,h_2,w_2,h_3,w_3,rect_choice.keys,rect_choice.rt,rect_choice.duration,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,consent.started,agree_button.started,decline_button.started,consent_img.started,mouse.started,consent.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,exp_params.started,exp_params.stopped,welcome.started,welcome_text.started,welcome.stopped,instructions_1.started,instructions_1_text_1.started,instructions_1_text_2.started,key_resp.started,instructions_1.stopped,instructions_loop.key_resp.keys,instructions_loop.key_resp.rt,instructions_loop.key_resp.duration,instructions_2.started,instructions_2_text_1.started,instructions_2_text_2.started,key_resp_2.started,instructions_2.stopped,instructions_loop.key_resp_2.keys,instructions_loop.key_resp_2.rt,instructions_loop.key_resp_2.duration,instructions_3.started,instructions_3_text_1.started,r1_instr3.started,r2_instr3.started,r3_instr3.started,r1_instr3_label.started,r2_instr3_label.started,r3_instr3_label.started,instructions_3_text_3.started,instructions_3_text_4.started,key_resp_3.started,instructions_3.stopped,instructions_loop.key_resp_3.keys,instructions_loop.key_resp_3.rt,instructions_loop.key_resp_3.duration,instructions_4.started,instructions_4_text_1.started,instructions_4_text_3.started,instructions_4_text_2.started,key_resp_4.started,instructions_4.stopped,instructions_loop.key_resp_4.keys,instructions_loop.key_resp_4.rt,instructions_loop.key_resp_4.duration,instructions_5.started,instructions_5_text_1.started,instructions_5_text_2.started,key_resp_5.started,instructions_5.stopped,instructions_loop.key_resp_5.keys,instructions_loop.key_resp_5.rt,instructions_loop.key_resp_5.duration,start_exp.started,start_exp_text.started,key_resp_6.started,start_exp.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,h_1_tmp,w_1_tmp,h_2_tmp,w_2_tmp,h_3_tmp,w_3_tmp,config_tmp,config_tmp_1,r_1_x,r_1_y,r_2_x,r_2_y,r_3_x,r_3_y,pre_trial.started,pre_trial.stopped,choice_trial.started,rect_choice.started,r_1.started,r_2.started,r_3.started,r_1_label.started,r_2_label.started,r_3_label.started,prompt.started,choice_trial.stopped,trials.rect_choice.keys,trials.rect_choice.rt,trials.rect_choice.duration,end_block.started,end_block_text.started,end_block.stopped,end.started,end_text.started,key_resp_7.started,end.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,debriefing.started,debrief_form.started,end_debrief.started,debriefing.stopped,end_debrief.keys,end_debrief.rt,end_debrief.duration,participant,computer,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014728784561157227,0.08188581466674805,0.08188581466674805,0.08188581466674805,0.014537334442138672,8.239710569381714,1,[8.155008316040039],[8.155039072036743],0,,,[-82.0],[-524.0],[1],[0],[0],[8.205537796020508],['agree_button'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,2,2025-02-28_09h52.21.721,comp,2024.2.4,None,2025-02-28 09h57.26.956963 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.240238428115845,8.24030590057373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,2,2025-02-28_09h52.21.721,comp,2024.2.4,None,2025-02-28 09h57.26.956963 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.240349769592285,8.256767272949219,10.243488550186157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,2,2025-02-28_09h52.21.721,comp,2024.2.4,None,2025-02-28 09h57.26.956963 -0500,
0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,10.260426759719849,,,,,,,,,,,,,,,,,,,,,,,,,,10.2443368434906,10.260426759719849,10.260426759719849,11.742725133895874,14.379641056060791,space,2.635091781616211,None,14.3797025680542,14.394806385040283,14.394806385040283,15.892494440078735,27.115734577178955,space,11.205304145812988,None,27.11588740348816,27.172500133514404,27.172500133514404,27.172500133514404,27.172500133514404,27.172500133514404,27.172500133514404,27.172500133514404,27.172500133514404,27.172500133514404,28.615695476531982,33.404497146606445,space,4.778140068054199,None,33.40466809272766,33.42262578010559,33.42262578010559,33.42262578010559,34.91809916496277,39.88772511482239,space,4.964233875274658,None,39.887879371643066,39.90288305282593,39.90288305282593,41.405516386032104,43.371684074401855,space,1.9482216835021973,None,43.37187957763672,43.38716745376587,43.38716745376587,44.87173128128052,space,1.4705860614776611,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,2,2025-02-28_09h52.21.721,comp,2024.2.4,None,2025-02-28 09h57.26.956963 -0500,
0,0,0,filler_square,None,None,None,None,None,None,None,None,None,None,2,2.376786947250366,None,,,,,0,0,0,0,0,0,0,199,45.04129076004028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.40790794142005,77.13243060551682,136.54693412188772,136.54693412188772,107.20187804396878,83.54454342323771,3.0,3.2,-203,-256,0,-19,206,272,45.022879123687744,45.02295684814453,45.02601075172424,45.04129076004028,45.19719576835632,45.19719576835632,45.19719576835632,45.19719576835632,45.19719576835632,45.19719576835632,45.19719576835632,47.426337003707886,2,2.376786947250366,None,,,,,,,,,,,,,,,,,,152,2,2025-02-28_09h52.21.721,comp,2024.2.4,None,2025-02-28 09h57.26.956963 -0500,
1,1,0,critical,hwd,35.0,1.0,lower,133.0,57.0,57.0,133.0,70.0,70.0,1,2.456573963165283,None,,,,,0,0,0,0,0,1,1,96,47.44216799736023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,57.0,57.0,133.0,70.0,70.0,1.0,1.2,-191,17,0,1,198,13,47.4279465675354,47.42802715301514,47.431366205215454,47.44216799736023,47.58956480026245,47.58956480026245,47.58956480026245,47.58956480026245,47.58956480026245,47.58956480026245,47.58956480026245,49.907339572906494,1,2.456573963165283,None,,,,,,,,,,,,,,,,,,152,2,2025-02-28_09h52.21.721,comp,2024.2.4,None,2025-02-28 09h57.26.956963 -0500,
2,2,0,critical,wdh,35.0,4.0,lower,57.0,133.0,70.0,70.0,133.0,57.0,3,2.0793673992156982,None,,,,,0,0,0,0,0,2,2,76,49.92321038246155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,133.0,70.0,70.0,133.0,57.0,4.0,4.2,-198,-3,0,-270,160,10,49.9088089466095,49.908891677856445,49.912343978881836,49.92321038246155,50.072263956069946,50.072263956069946,50.072263956069946,50.072263956069946,50.072263956069946,50.072263956069946,50.072263956069946,52.00771117210388,3,2.0793673992156982,None,,,,,,,,,,,,,,,,,,152,2,2025-02-28_09h52.21.721,comp,2024.2.4,None,2025-02-28 09h57.26.956963 -0500,
3,3,0,critical,whd,20.0,1.0,lower,57.0,133.0,133.0,57.0,78.0,78.0,2,1.8830878734588623,None,,,,,0,0,0,0,0,3,3,90,52.02328872680664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,133.0,133.0,57.0,78.0,78.0,1.0,1.2,-191,-8,0,-1,164,16,52.009225606918335,52.009305238723755,52.01263165473938,52.02328872680664,52.171483516693115,52.171483516693115,52.171483516693115,52.171483516693115,52.171483516693115,52.171483516693115,52.171483516693115,53.908896684646606,2,1.8830878734588623,None,,,,,,,,,,,,,,,,,,152,2,2025-02-28_09h52.21.721,comp,2024.2.4,None,2025-02-28 09h57.26.956963 -0500,
4,4,0,critical,hdw,20.0,3.0,upper,200.0,125.0,141.0,141.0,125.0,200.0,3,8.00601077079773,None,,,,,0,0,0,0,0,4,4,117,53.924654960632324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,125.0,141.0,141.0,125.0,200.0,3.0,3.1,-229,286,0,-10,266,-253,53.91037917137146,53.91052484512329,53.91395807266235,53.924654960632324,54.073150873184204,54.073150873184204,54.073150873184204,54.073150873184204,54.073150873184204,54.073150873184204,54.073150873184204,61.93832278251648,3,8.00601077079773,None,,,,,,,,,,,,,,,,,,152,2,2025-02-28_09h52.21.721,comp,2024.2.4,None,2025-02-28 09h57.26.956963 -0500,
5,5,0,critical,wdh,20.0,2.1,lower,57.0,133.0,78.0,78.0,133.0,57.0,3,3.7753350734710693,None,,,,,0,0,0,0,0,5,5,10,61.95446228981018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,133.0,78.0,78.0,133.0,57.0,2.1,2.11,-202,256,0,258,164,-262,61.939854860305786,61.939931869506836,61.942792654037476,61.95446228981018,62.09502601623535,62.09502601623535,62.09502601623535,62.09502601623535,62.09502601623535,62.09502601623535,62.09502601623535,65.74536085128784,3,3.7753350734710693,None,,,,,,,,,,,,,,,,,,152,2,2025-02-28_09h52.21.721,comp,2024.2.4,None,2025-02-28 09h57.26.956963 -0500,
6,6,0,critical,hdw,35.0,3.0,lower,133.0,57.0,70.0,70.0,57.0,133.0,1,5.4591779708862305,None,,,,,0,0,0,0,0,6,6,110,65.76138830184937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,57.0,70.0,70.0,57.0,133.0,3.0,3.2,-160,-290,0,17,198,253,65.74708104133606,65.74718642234802,65.75071501731873,65.76138830184937,65.89959216117859,65.89959216117859,65.89959216117859,65.89959216117859,65.89959216117859,65.89959216117859,65.89959216117859,71.23104190826416,1,5.4591779708862305,None,,,,,,,,,,,,,,,,,,152,2,2025-02-28_09h52.21.721,comp,2024.2.4,None,2025-02-28 09h57.26.956963 -0500,
7,7,0,critical,whd,35.0,3.0,lower,57.0,133.0,133.0,57.0,70.0,70.0,2,5.050436019897461,None,,,,,0,0,0,0,0,7,7,86,71.2476499080658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,133.0,133.0,57.0,70.0,70.0,3.0,3.2,-191,-256,0,1,160,287,71.23264002799988,71.2327253818512,71.23679947853088,71.2476499080658,71.3962984085083,71.3962984085083,71.3962984085083,71.3962984085083,71.3962984085083,71.3962984085083,71.3962984085083,76.31504511833191,2,5.050436019897461,None,,,,,,,,,,,,,,,,,,152,2,2025-02-28_09h52.21.721,comp,2024.2.4,None,2025-02-28 09h57.26.956963 -0500,
8,8,0,filler_square,None,None,None,None,None,None,None,None,None,None,2,3.098925828933716,None,,,,,0,0,0,0,0,8,8,195,76.33495235443115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.8398435320305,61.61054873270486,170.12418674890853,170.12418674890853,127.56323000335236,88.50197725814427,2.1,2.12,-212,-264,0,-276,225,251,76.31696939468384,76.31710362434387,76.32029962539673,76.33495235443115,76.48175072669983,76.48175072669983,76.48175072669983,76.48175072669983,76.48175072669983,76.48175072669983,76.48175072669983,79.44974184036255,2,3.098925828933716,None,,,,,,,,,,,,,,,,,,152,2,2025-02-28_09h52.21.721,comp,2024.2.4,None,2025-02-28 09h57.26.956963 -0500,
