thisN,thisTrialN,thisRepN,effect,order,distance,config,diag,h_1,w_1,h_2,w_2,h_3,w_3,rect_choice.keys,rect_choice.rt,rect_choice.duration,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,consent.started,agree_button.started,decline_button.started,consent_img.started,mouse.started,consent.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,exp_params.started,exp_params.stopped,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,instructions_1.started,instructions_1_text_1.started,instructions_1_text_2.started,key_resp.started,instructions_1.stopped,instructions_loop.key_resp.keys,instructions_loop.key_resp.rt,instructions_loop.key_resp.duration,instructions_2.started,instructions_2_text_1.started,instructions_2_text_2.started,key_resp_2.started,instructions_2.stopped,instructions_loop.key_resp_2.keys,instructions_loop.key_resp_2.rt,instructions_loop.key_resp_2.duration,instructions_3.started,instructions_3_text_1.started,r1_instr3.started,r2_instr3.started,r3_instr3.started,r1_instr3_label.started,r2_instr3_label.started,r3_instr3_label.started,instructions_3_text_3.started,instructions_3_text_4.started,key_resp_3.started,instructions_3.stopped,instructions_loop.key_resp_3.keys,instructions_loop.key_resp_3.rt,instructions_loop.key_resp_3.duration,instructions_4.started,instructions_4_text_1.started,instructions_4_text_3.started,instructions_4_text_2.started,key_resp_4.started,instructions_4.stopped,instructions_loop.key_resp_4.keys,instructions_loop.key_resp_4.rt,instructions_loop.key_resp_4.duration,instructions_5.started,instructions_5_text_1.started,instructions_5_text_2.started,key_resp_5.started,instructions_5.stopped,instructions_loop.key_resp_5.keys,instructions_loop.key_resp_5.rt,instructions_loop.key_resp_5.duration,start_exp.started,start_exp_text.started,key_resp_6.started,start_exp.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,h_1_tmp,w_1_tmp,h_2_tmp,w_2_tmp,h_3_tmp,w_3_tmp,config_tmp,config_tmp_1,r_1_x,r_1_y,r_2_x,r_2_y,r_3_x,r_3_y,pre_trial.started,pre_trial.stopped,choice_trial.started,rect_choice.started,r_1.started,r_2.started,r_3.started,r_1_label.started,r_2_label.started,r_3_label.started,prompt.started,choice_trial.stopped,trials.rect_choice.keys,trials.rect_choice.rt,trials.rect_choice.duration,end_block.started,end_block_text.started,end_block.stopped,end.started,end_text.started,key_resp_7.started,end.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,debriefing.started,debrief_form.started,end_debrief.started,debriefing.stopped,end_debrief.keys,end_debrief.rt,end_debrief.duration,participant,computer,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014801502227783203,0.036145925521850586,0.036145925521850586,0.036145925521850586,0.014559268951416016,27.102234363555908,1,[27.063775539398193],[27.06379747390747],0,,,"[-68.0, -30.0, -72.0]","[183.0, 268.0, -500.0]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[7.912436246871948, 8.747848987579346, 27.0869300365448]","[None, None, 'agree_button']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,4,2025-02-19_14h09.29.454,comp,2024.2.4,57.75456502012451,2025-02-19 14h09.38.577358 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.102874279022217,27.102941274642944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,4,2025-02-19_14h09.29.454,comp,2024.2.4,57.75456502012451,2025-02-19 14h09.38.577358 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.102985858917236,27.115753889083862,29.119426012039185,29.100828170776367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,4,2025-02-19_14h09.29.454,comp,2024.2.4,57.75456502012451,2025-02-19 14h09.38.577358 -0500,
0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,29.119426012039185,,,,,,,,,,,,,,,,,,,,,,,,,,,29.10168218612671,29.119426012039185,29.119426012039185,30.604183435440063,32.405930519104004,space,1.7881934642791748,None,32.406076431274414,32.42123103141785,32.42123103141785,33.90537357330322,36.35770845413208,space,2.4390952587127686,None,36.35785627365112,36.38710689544678,36.38710689544678,36.38710689544678,36.38710689544678,36.38710689544678,36.38710689544678,36.38710689544678,36.38710689544678,36.38710689544678,37.85947251319885,40.008060455322266,space,2.1328084468841553,None,40.00822448730469,40.029327392578125,40.029327392578125,40.029327392578125,41.50753998756409,43.67640686035156,space,2.1648623943328857,None,43.67656183242798,43.690046072006226,43.690046072006226,45.17533564567566,45.21025609970093,space,0.02563166618347168,None,45.21044898033142,45.22580528259277,45.22580528259277,46.493422985076904,space,1.2546722888946533,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,4,2025-02-19_14h09.29.454,comp,2024.2.4,57.75456502012451,2025-02-19 14h09.38.577358 -0500,
0,0,0,filler_square,None,None,None,None,None,None,None,None,None,None,2,2.46740984916687,None,,,,,0,0,0,0,0,0,0,198,46.57345771789551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.02257709945312,170.22875262893876,179.03251709206296,179.03251709206296,99.11443987515318,64.28532850092454,1.0,1.3,209,-257,480,-279,698,-286,46.55706191062927,46.557103872299194,46.558836698532104,46.57345771789551,46.718929290771484,46.718929290771484,46.718929290771484,46.718929290771484,46.718929290771484,46.718929290771484,46.718929290771484,49.05047082901001,2,2.46740984916687,None,,,,,,,,,,,,,,,,,,52,4,2025-02-19_14h09.29.454,comp,2024.2.4,57.75456502012451,2025-02-19 14h09.38.577358 -0500,
1,1,0,critical,dwh,20.0,2.1,upper,141.0,141.0,125.0,200.0,200.0,125.0,3,1.8789491653442383,None,,,,,0,0,0,0,0,1,1,31,49.06584644317627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.0,141.0,125.0,200.0,200.0,125.0,2.1,2.12,-266,-286,0,-262,258,282,49.05203676223755,49.052103757858276,49.05481028556824,49.06584644317627,49.20951581001282,49.20951581001282,49.20951581001282,49.20951581001282,49.20951581001282,49.20951581001282,49.20951581001282,50.95132350921631,3,1.8789491653442383,None,,,,,,,,,,,,,,,,,,52,4,2025-02-19_14h09.29.454,comp,2024.2.4,57.75456502012451,2025-02-19 14h09.38.577358 -0500,
2,2,0,filler_square,None,None,None,None,None,None,None,None,None,None,1,1.5595223903656006,None,,,,,0,0,0,0,0,2,2,201,50.968982458114624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.61190474581224,191.61190474581224,64.92459952220213,114.56372451229632,94.75345913941638,121.24407871346693,4.0,4.2,-249,-12,0,-267,214,17,50.953113317489624,50.95319199562073,50.956122636795044,50.968982458114624,51.11128234863281,51.11128234863281,51.11128234863281,51.11128234863281,51.11128234863281,51.11128234863281,51.11128234863281,52.545684814453125,1,1.5595223903656006,None,,,,,,,,,,,,,,,,,,52,4,2025-02-19_14h09.29.454,comp,2024.2.4,57.75456502012451,2025-02-19 14h09.38.577358 -0500,
3,3,0,critical,hdw,35.0,2.1,lower,133.0,57.0,70.0,70.0,57.0,133.0,1,1.5919640064239502,None,,,,,0,0,0,0,0,3,3,44,52.56098437309265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,57.0,70.0,70.0,57.0,133.0,2.1,2.12,-160,-279,0,-286,198,289,52.54720997810364,52.54728889465332,52.55074095726013,52.56098437309265,52.71525287628174,52.71525287628174,52.71525287628174,52.71525287628174,52.71525287628174,52.71525287628174,52.71525287628174,54.163201332092285,1,1.5919640064239502,None,,,,,,,,,,,,,,,,,,52,4,2025-02-19_14h09.29.454,comp,2024.2.4,57.75456502012451,2025-02-19 14h09.38.577358 -0500,
4,4,0,critical,whd,20.0,2.1,upper,125.0,200.0,200.0,125.0,141.0,141.0,1,2.492595911026001,None,,,,,0,0,0,0,0,4,4,39,54.179702043533325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,200.0,200.0,125.0,141.0,141.0,2.1,2.11,-258,253,0,275,229,-268,54.164724349975586,54.16482639312744,54.16893672943115,54.179702043533325,54.32751989364624,54.32751989364624,54.32751989364624,54.32751989364624,54.32751989364624,54.32751989364624,54.32751989364624,56.68190407752991,1,2.492595911026001,None,,,,,,,,,,,,,,,,,,52,4,2025-02-19_14h09.29.454,comp,2024.2.4,57.75456502012451,2025-02-19 14h09.38.577358 -0500,
5,5,0,filler_random,None,None,None,None,None,None,None,None,None,None,2,1.9973366260528564,None,,,,,0,0,0,0,0,5,5,150,56.69891047477722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.68681391241063,64.43388465586986,149.8197742031313,141.47857427847765,85.9393953924315,181.7836678088127,2.2,2.21,-199,-272,0,258,258,266,56.68389821052551,56.68398642539978,56.687251329422,56.69891047477722,56.846232414245605,56.846232414245605,56.846232414245605,56.846232414245605,56.846232414245605,56.846232414245605,56.846232414245605,58.71095085144043,2,1.9973366260528564,None,,,,,,,,,,,,,,,,,,52,4,2025-02-19_14h09.29.454,comp,2024.2.4,57.75456502012451,2025-02-19 14h09.38.577358 -0500,
