thisN,thisTrialN,thisRepN,effect,order,distance,config,diag,h_1,w_1,h_2,w_2,h_3,w_3,rect_choice.keys,rect_choice.rt,rect_choice.duration,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,consent.started,agree_button.started,decline_button.started,consent_img.started,mouse.started,consent.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,exp_params.started,exp_params.stopped,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,instructions_1.started,instructions_1_text_1.started,instructions_1_text_2.started,key_resp.started,instructions_1.stopped,instructions_loop.key_resp.keys,instructions_loop.key_resp.rt,instructions_loop.key_resp.duration,instructions_2.started,instructions_2_text_1.started,instructions_2_text_2.started,key_resp_2.started,instructions_2.stopped,instructions_loop.key_resp_2.keys,instructions_loop.key_resp_2.rt,instructions_loop.key_resp_2.duration,instructions_3.started,instructions_3_text_1.started,r1_instr3.started,r2_instr3.started,r3_instr3.started,r1_instr3_label.started,r2_instr3_label.started,r3_instr3_label.started,instructions_3_text_3.started,instructions_3_text_4.started,key_resp_3.started,instructions_3.stopped,instructions_loop.key_resp_3.keys,instructions_loop.key_resp_3.rt,instructions_loop.key_resp_3.duration,instructions_4.started,instructions_4_text_1.started,instructions_4_text_3.started,instructions_4_text_2.started,key_resp_4.started,instructions_4.stopped,instructions_loop.key_resp_4.keys,instructions_loop.key_resp_4.rt,instructions_loop.key_resp_4.duration,instructions_5.started,instructions_5_text_1.started,instructions_5_text_2.started,key_resp_5.started,instructions_5.stopped,instructions_loop.key_resp_5.keys,instructions_loop.key_resp_5.rt,instructions_loop.key_resp_5.duration,start_exp.started,start_exp_text.started,key_resp_6.started,start_exp.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,h_1_tmp,w_1_tmp,h_2_tmp,w_2_tmp,h_3_tmp,w_3_tmp,config_tmp,config_tmp_1,r_1_x,r_1_y,r_2_x,r_2_y,r_3_x,r_3_y,pre_trial.started,pre_trial.stopped,choice_trial.started,rect_choice.started,r_1.started,r_2.started,r_3.started,r_1_label.started,r_2_label.started,r_3_label.started,prompt.started,choice_trial.stopped,trials.rect_choice.keys,trials.rect_choice.rt,trials.rect_choice.duration,end_block.started,end_block_text.started,end_block.stopped,end.started,end_text.started,key_resp_7.started,end.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,debriefing.started,debrief_form.started,end_debrief.started,debriefing.stopped,end_debrief.keys,end_debrief.rt,end_debrief.duration,participant,computer,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014780282974243164,0.035021066665649414,0.035021066665649414,0.035021066665649414,0.014547348022460938,63.43051886558533,1,[63.39305233955383],[63.39307522773743],0,,,[-79.0],[-504.0],[1],[0],[0],[63.41523480415344],['agree_button'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,4,2025-02-26_11h25.40.098,comp,2024.2.4,57.75432644113727,2025-02-26 11h26.14.613639 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.431052684783936,63.43111872673035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,4,2025-02-26_11h25.40.098,comp,2024.2.4,57.75432644113727,2025-02-26 11h26.14.613639 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.43116235733032,63.445093393325806,65.44859051704407,65.42781591415405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,4,2025-02-26_11h25.40.098,comp,2024.2.4,57.75432644113727,2025-02-26 11h26.14.613639 -0500,
0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,65.44859051704407,,,,,,,,,,,,,,,,,,,,,,,,,,,65.4287497997284,65.44859051704407,65.44859051704407,66.94640946388245,71.34948420524597,space,4.3941650390625,None,71.34966945648193,71.36560678482056,71.36560678482056,72.85066032409668,79.0848331451416,space,6.2260167598724365,None,79.08498620986938,79.11295580863953,79.11295580863953,79.11295580863953,79.11295580863953,79.11295580863953,79.11295580863953,79.11295580863953,79.11295580863953,79.11295580863953,80.58916568756104,86.35495090484619,space,5.750724792480469,None,86.35511231422424,86.37297749519348,86.37297749519348,86.37297749519348,87.86945652961731,92.67092704772949,space,4.7988293170928955,None,92.67107892036438,92.69065690040588,92.69065690040588,94.16777086257935,95.69407987594604,space,1.5101747512817383,None,95.69419264793396,95.70553922653198,95.70553922653198,96.62138247489929,space,0.9065580368041992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,4,2025-02-26_11h25.40.098,comp,2024.2.4,57.75432644113727,2025-02-26 11h26.14.613639 -0500,
0,0,0,critical,whd,20.0,3.0,lower,57.0,133.0,133.0,57.0,78.0,78.0,1,11.41019606590271,None,,,,,0,0,0,0,0,0,0,92,96.67687058448792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,133.0,133.0,57.0,78.0,78.0,3.0,3.1,-191,284,0,-7,164,-253,96.6642541885376,96.66432452201843,96.66585206985474,96.67687058448792,96.83183884620667,96.83183884620667,96.83183884620667,96.83183884620667,96.83183884620667,96.83183884620667,96.83183884620667,108.09421849250793,1,11.41019606590271,None,,,,,,,,,,,,,,,,,,125,4,2025-02-26_11h25.40.098,comp,2024.2.4,57.75432644113727,2025-02-26 11h26.14.613639 -0500,
1,1,0,critical,hwd,35.0,4.0,upper,200.0,125.0,125.0,200.0,127.0,127.0,2,5.548081398010254,None,,,,,0,0,0,0,0,1,1,101,108.1126160621643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,125.0,125.0,200.0,127.0,127.0,4.0,4.2,-258,-8,0,-279,260,18,108.09586000442505,108.09593939781189,108.09930920600891,108.1126160621643,108.26643538475037,108.26643538475037,108.26643538475037,108.26643538475037,108.26643538475037,108.26643538475037,108.26643538475037,113.66280031204224,2,5.548081398010254,None,,,,,,,,,,,,,,,,,,125,4,2025-02-26_11h25.40.098,comp,2024.2.4,57.75432644113727,2025-02-26 11h26.14.613639 -0500,
2,2,0,filler_square,None,None,None,None,None,None,None,None,None,None,2,7.820807933807373,None,,,,,0,0,0,0,0,2,2,206,113.67923498153687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.9089751853542,65.10997733014722,71.51798861810802,71.51798861810802,70.33682576726665,58.63954549432997,1.0,1.1,-644,251,-480,254,-319,264,113.66466474533081,113.66474747657776,113.66812491416931,113.67923498153687,113.83094763755798,113.83094763755798,113.83094763755798,113.83094763755798,113.83094763755798,113.83094763755798,113.83094763755798,121.51463627815247,2,7.820807933807373,None,,,,,,,,,,,,,,,,,,125,4,2025-02-26_11h25.40.098,comp,2024.2.4,57.75432644113727,2025-02-26 11h26.14.613639 -0500,
3,3,0,filler_square,None,None,None,None,None,None,None,None,None,None,3,1.9849131107330322,None,,,,,0,0,0,0,0,3,3,195,121.53094124794006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0706122947958,69.63178525629479,61.93171950965676,124.5475085319324,133.21782508269763,133.21782508269763,3.0,3.1,-193,273,0,-8,225,-286,121.51639199256897,121.51647353172302,121.52055358886719,121.53094124794006,121.68829393386841,121.68829393386841,121.68829393386841,121.68829393386841,121.68829393386841,121.68829393386841,121.68829393386841,123.51816082000732,3,1.9849131107330322,None,,,,,,,,,,,,,,,,,,125,4,2025-02-26_11h25.40.098,comp,2024.2.4,57.75432644113727,2025-02-26 11h26.14.613639 -0500,
4,4,0,filler_random,None,None,None,None,None,None,None,None,None,None,2,1.2451739311218262,None,,,,,0,0,0,0,0,4,4,134,123.53499341011047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.7995832341138,114.16616819900159,165.73203382212503,199.76563203158182,84.50424544321444,74.71492029296799,2.1,2.11,-253,284,0,253,233,-284,123.52014803886414,123.52027249336243,123.52387261390686,123.53499341011047,123.6789243221283,123.6789243221283,123.6789243221283,123.6789243221283,123.6789243221283,123.6789243221283,123.6789243221283,124.79808902740479,2,1.2451739311218262,None,,,,,,,,,,,,,,,,,,125,4,2025-02-26_11h25.40.098,comp,2024.2.4,57.75432644113727,2025-02-26 11h26.14.613639 -0500,
5,5,0,filler_random,None,None,None,None,None,None,None,None,None,None,2,2.134089708328247,None,,,,,0,0,0,0,0,5,5,155,124.81469321250916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.57050756827182,178.1258004234227,130.39509745068318,197.43568977189733,170.06912119511128,86.25188913615565,3.0,3.2,-284,-264,0,-3,238,265,124.80008220672607,124.80016469955444,124.80334901809692,124.81469321250916,124.95563054084778,124.95563054084778,124.95563054084778,124.95563054084778,124.95563054084778,124.95563054084778,124.95563054084778,126.95467114448547,2,2.134089708328247,None,,,,,,,,,,,,,,,,,,125,4,2025-02-26_11h25.40.098,comp,2024.2.4,57.75432644113727,2025-02-26 11h26.14.613639 -0500,
