thisN,thisTrialN,thisRepN,effect,order,distance,config,diag,h_1,w_1,h_2,w_2,h_3,w_3,rect_choice.keys,rect_choice.rt,rect_choice.duration,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,consent.started,agree_button.started,decline_button.started,consent_img.started,mouse.started,consent.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,exp_params.started,exp_params.stopped,welcome.started,welcome_text.started,welcome.stopped,instructions_1.started,instructions_1_text_1.started,instructions_1_text_2.started,key_resp.started,instructions_1.stopped,instructions_loop.key_resp.keys,instructions_loop.key_resp.rt,instructions_loop.key_resp.duration,instructions_2.started,instructions_2_text_1.started,instructions_2_text_2.started,key_resp_2.started,instructions_2.stopped,instructions_loop.key_resp_2.keys,instructions_loop.key_resp_2.rt,instructions_loop.key_resp_2.duration,instructions_3.started,instructions_3_text_1.started,r1_instr3.started,r2_instr3.started,r3_instr3.started,r1_instr3_label.started,r2_instr3_label.started,r3_instr3_label.started,instructions_3_text_3.started,instructions_3_text_4.started,key_resp_3.started,instructions_3.stopped,instructions_loop.key_resp_3.keys,instructions_loop.key_resp_3.rt,instructions_loop.key_resp_3.duration,instructions_4.started,instructions_4_text_1.started,instructions_4_text_3.started,instructions_4_text_2.started,key_resp_4.started,instructions_4.stopped,instructions_loop.key_resp_4.keys,instructions_loop.key_resp_4.rt,instructions_loop.key_resp_4.duration,instructions_5.started,instructions_5_text_1.started,instructions_5_text_2.started,key_resp_5.started,instructions_5.stopped,instructions_loop.key_resp_5.keys,instructions_loop.key_resp_5.rt,instructions_loop.key_resp_5.duration,start_exp.started,start_exp_text.started,key_resp_6.started,start_exp.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,h_1_tmp,w_1_tmp,h_2_tmp,w_2_tmp,h_3_tmp,w_3_tmp,config_tmp,config_tmp_1,r_1_x,r_1_y,r_2_x,r_2_y,r_3_x,r_3_y,pre_trial.started,pre_trial.stopped,choice_trial.started,rect_choice.started,r_1.started,r_2.started,r_3.started,r_1_label.started,r_2_label.started,r_3_label.started,prompt.started,choice_trial.stopped,trials.rect_choice.keys,trials.rect_choice.rt,trials.rect_choice.duration,end_block.started,end_block_text.started,end_block.stopped,end.started,end_text.started,key_resp_7.started,end.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,debriefing.started,debrief_form.started,end_debrief.started,debriefing.stopped,end_debrief.keys,end_debrief.rt,end_debrief.duration,participant,computer,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015474557876586914,0.04164767265319824,0.04164767265319824,0.04164767265319824,0.014916419982910156,48.13651967048645,1,[48.09367752075195],[48.093690395355225],0,,,[-59.0],[-492.0],[1],[0],[0],[48.120521783828735],['agree_button'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,3,2025-03-06_14h44.08.215,comp,2024.2.4,62.91783172724982,2025-03-06 14h44.19.309992 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.13680982589722,48.13684558868408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,3,2025-03-06_14h44.08.215,comp,2024.2.4,62.91783172724982,2025-03-06 14h44.19.309992 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.136868715286255,48.15041971206665,50.14804482460022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,3,2025-03-06_14h44.08.215,comp,2024.2.4,62.91783172724982,2025-03-06 14h44.19.309992 -0500,
0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,50.16477727890015,,,,,,,,,,,,,,,,,,,,,,,,,,50.148847341537476,50.16477727890015,50.16477727890015,51.64800715446472,58.549400806427,space,6.895148992538452,None,58.54948449134827,58.56523609161377,58.56523609161377,60.064589738845825,69.63229393959045,space,9.558091878890991,None,69.63239645957947,69.65423464775085,69.65423464775085,69.65423464775085,69.65423464775085,69.65423464775085,69.65423464775085,69.65423464775085,69.65423464775085,69.65423464775085,71.13163113594055,77.26645350456238,space,6.12217378616333,None,77.2665388584137,77.28143310546875,77.28143310546875,77.28143310546875,78.78120231628418,81.3822193145752,space,2.5846540927886963,None,81.38230395317078,81.39799571037292,81.39799571037292,82.8978705406189,111.58205008506775,space,28.676541328430176,None,111.5821602344513,111.59788846969604,111.59788846969604,208.74847388267517,space,97.14422416687012,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,3,2025-03-06_14h44.08.215,comp,2024.2.4,62.91783172724982,2025-03-06 14h44.19.309992 -0500,
0,0,0,critical,dwh,35.0,2.1,upper,127.0,127.0,125.0,200.0,200.0,125.0,3,6.129395484924316,None,,,,,0,0,0,0,0,0,0,29,208.80342388153076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,127.0,125.0,200.0,200.0,125.0,2.1,2.12,-260,-277,0,-279,258,289,208.78991293907166,208.78995513916016,208.7916715145111,208.80342388153076,208.94959330558777,208.94959330558777,208.94959330558777,208.94959330558777,208.94959330558777,208.94959330558777,208.94959330558777,214.94827342033386,3,6.129395484924316,None,,,,,,,,,,,,,,,,,,203,3,2025-03-06_14h44.08.215,comp,2024.2.4,62.91783172724982,2025-03-06 14h44.19.309992 -0500,
1,1,0,critical,dwh,20.0,3.0,upper,141.0,141.0,125.0,200.0,200.0,125.0,2,6.105258464813232,None,,,,,0,0,0,0,0,1,1,69,214.96349048614502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.0,141.0,125.0,200.0,200.0,125.0,3.0,3.2,-266,-280,0,5,258,280,214.94907140731812,214.94911122322083,214.95156359672546,214.96349048614502,215.11382818222046,215.11382818222046,215.11382818222046,215.11382818222046,215.11382818222046,215.11382818222046,215.11382818222046,221.08167672157288,2,6.105258464813232,None,,,,,,,,,,,,,,,,,,203,3,2025-03-06_14h44.08.215,comp,2024.2.4,62.91783172724982,2025-03-06 14h44.19.309992 -0500,
2,2,0,critical,hdw,35.0,2.1,lower,133.0,57.0,70.0,70.0,57.0,133.0,1,3.676821708679199,None,,,,,0,0,0,0,0,2,2,20,221.09682822227478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,57.0,70.0,70.0,57.0,133.0,2.1,2.12,-160,-288,0,-256,198,250,221.08250093460083,221.0825433731079,221.08478999137878,221.09682822227478,221.2469129562378,221.2469129562378,221.2469129562378,221.2469129562378,221.2469129562378,221.2469129562378,221.2469129562378,224.78124737739563,1,3.676821708679199,None,,,,,,,,,,,,,,,,,,203,3,2025-03-06_14h44.08.215,comp,2024.2.4,62.91783172724982,2025-03-06 14h44.19.309992 -0500,
3,3,0,critical,hdw,20.0,3.0,upper,200.0,125.0,141.0,141.0,125.0,200.0,1,16.360671520233154,None,,,,,0,0,0,0,0,3,3,117,224.79701113700867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,125.0,141.0,141.0,125.0,200.0,3.0,3.2,-229,-284,0,-9,266,261,224.78204536437988,224.78208684921265,224.78438758850098,224.79701113700867,224.9471366405487,224.9471366405487,224.9471366405487,224.9471366405487,224.9471366405487,224.9471366405487,224.9471366405487,241.1647481918335,1,16.360671520233154,None,,,,,,,,,,,,,,,,,,203,3,2025-03-06_14h44.08.215,comp,2024.2.4,62.91783172724982,2025-03-06 14h44.19.309992 -0500,
4,4,0,critical,dwh,20.0,1.0,upper,141.0,141.0,125.0,200.0,200.0,125.0,2,9.793262243270874,None,,,,,0,0,0,0,0,4,4,67,241.18012523651123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.0,141.0,125.0,200.0,200.0,125.0,1.0,1.3,214,-279,480,-257,738,-289,241.16551160812378,241.16555166244507,241.1673822402954,241.18012523651123,241.33020997047424,241.33020997047424,241.33020997047424,241.33020997047424,241.33020997047424,241.33020997047424,241.33020997047424,250.98141884803772,2,9.793262243270874,None,,,,,,,,,,,,,,,,,,203,3,2025-03-06_14h44.08.215,comp,2024.2.4,62.91783172724982,2025-03-06 14h44.19.309992 -0500,
5,5,0,filler_random,None,None,None,None,None,None,None,None,None,None,3,3.800245761871338,None,,,,,0,0,0,0,0,5,5,162,250.99689722061157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.49273703461856,58.794566728199335,162.7413370400486,89.88194672693189,171.4982968962173,197.91523720775203,4.0,4.2,-170,13,0,-259,240,2,250.98227620124817,250.9823179244995,250.98437762260437,250.99689722061157,251.14691400527954,251.14691400527954,251.14691400527954,251.14691400527954,251.14691400527954,251.14691400527954,251.14691400527954,254.81474328041077,3,3.800245761871338,None,,,,,,,,,,,,,,,,,,203,3,2025-03-06_14h44.08.215,comp,2024.2.4,62.91783172724982,2025-03-06 14h44.19.309992 -0500,
6,6,0,critical,whd,20.0,3.0,upper,125.0,200.0,200.0,125.0,141.0,141.0,1,4.81709623336792,None,,,,,0,0,0,0,0,6,6,93,254.82991075515747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,200.0,200.0,125.0,141.0,141.0,3.0,3.2,-258,-251,0,3,229,257,254.81553268432617,254.81557393074036,254.81788849830627,254.82991075515747,254.98017024993896,254.98017024993896,254.98017024993896,254.98017024993896,254.98017024993896,254.98017024993896,254.98017024993896,259.6483643054962,1,4.81709623336792,None,,,,,,,,,,,,,,,,,,203,3,2025-03-06_14h44.08.215,comp,2024.2.4,62.91783172724982,2025-03-06 14h44.19.309992 -0500,
7,7,0,critical,dwh,35.0,1.0,upper,127.0,127.0,125.0,200.0,200.0,125.0,3,4.750253438949585,None,,,,,0,0,0,0,0,7,7,61,259.6634294986725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,127.0,125.0,200.0,200.0,125.0,1.0,1.3,220,-261,480,-272,738,-288,259.6491491794586,259.6491916179657,259.651260137558,259.6634294986725,259.813499212265,259.813499212265,259.813499212265,259.813499212265,259.813499212265,259.813499212265,259.813499212265,264.4311742782593,3,4.750253438949585,None,,,,,,,,,,,,,,,,,,203,3,2025-03-06_14h44.08.215,comp,2024.2.4,62.91783172724982,2025-03-06 14h44.19.309992 -0500,
8,8,0,critical,wdh,20.0,4.0,lower,57.0,133.0,78.0,78.0,133.0,57.0,3,12.870209693908691,None,,,,,0,0,0,0,0,8,8,82,264.4463257789612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,133.0,78.0,78.0,133.0,57.0,4.0,4.2,-202,-12,0,-285,164,-13,264.43198680877686,264.43202805519104,264.4344642162323,264.4463257789612,264.59662914276123,264.59662914276123,264.59662914276123,264.59662914276123,264.59662914276123,264.59662914276123,264.59662914276123,277.3308696746826,3,12.870209693908691,None,,,,,,,,,,,,,,,,,,203,3,2025-03-06_14h44.08.215,comp,2024.2.4,62.91783172724982,2025-03-06 14h44.19.309992 -0500,
9,9,0,critical,whd,35.0,3.0,lower,57.0,133.0,133.0,57.0,70.0,70.0,2,6.771103382110596,None,,,,,0,0,0,0,0,9,9,86,277.34631299972534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,133.0,133.0,57.0,70.0,70.0,3.0,3.1,-191,263,0,-6,160,-267,277.3316717147827,277.33171367645264,277.33421444892883,277.34631299972534,277.49643206596375,277.49643206596375,277.49643206596375,277.49643206596375,277.49643206596375,277.49643206596375,277.49643206596375,284.1311876773834,2,6.771103382110596,None,,,,,,,,,,,,,,,,,,203,3,2025-03-06_14h44.08.215,comp,2024.2.4,62.91783172724982,2025-03-06 14h44.19.309992 -0500,
10,10,0,critical,wdh,35.0,4.0,lower,57.0,133.0,70.0,70.0,133.0,57.0,3,4.794719219207764,None,,,,,0,0,0,0,0,10,10,76,284.14639163017273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,133.0,70.0,70.0,133.0,57.0,4.0,4.1,-198,-253,0,-14,160,-266,284.1320059299469,284.1320466995239,284.1344678401947,284.14639163017273,284.29638171195984,284.29638171195984,284.29638171195984,284.29638171195984,284.29638171195984,284.29638171195984,284.29638171195984,288.9475965499878,3,4.794719219207764,None,,,,,,,,,,,,,,,,,,203,3,2025-03-06_14h44.08.215,comp,2024.2.4,62.91783172724982,2025-03-06 14h44.19.309992 -0500,
11,11,0,filler_random,None,None,None,None,None,None,None,None,None,None,1,1.8978493213653564,None,,,,,0,0,0,0,0,11,11,132,288.9632570743561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.069845140435,163.0081663033199,59.599426243367134,93.54277315205624,77.07486282796204,139.183011993743,1.0,1.2,-224,1,0,18,212,5,288.9485332965851,288.9485776424408,288.95092582702637,288.9632570743561,289.1131241321564,289.1131241321564,289.1131241321564,289.1131241321564,289.1131241321564,289.1131241321564,289.1131241321564,290.8669636249542,1,1.8978493213653564,None,,,,,,,,,,,,,,,,,,203,3,2025-03-06_14h44.08.215,comp,2024.2.4,62.91783172724982,2025-03-06 14h44.19.309992 -0500,
12,12,0,filler_random,None,None,None,None,None,None,None,None,None,None,2,2.4756062030792236,None,,,,,0,0,0,0,0,12,12,130,290.88150453567505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.74986060794498,113.05259279525688,198.3847903535451,118.89924103453436,135.98623167518355,130.72361548536125,3.0,3.1,-212,253,0,-16,221,-262,290.8678982257843,290.8679406642914,290.86985206604004,290.88150453567505,291.03038716316223,291.03038716316223,291.03038716316223,291.03038716316223,291.03038716316223,291.03038716316223,291.03038716316223,293.3642373085022,2,2.4756062030792236,None,,,,,,,,,,,,,,,,,,203,3,2025-03-06_14h44.08.215,comp,2024.2.4,62.91783172724982,2025-03-06 14h44.19.309992 -0500,
13,13,0,filler_square,None,None,None,None,None,None,None,None,None,None,2,3.2005207538604736,None,,,,,0,0,0,0,0,13,13,179,293.3798108100891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.35642724245116,84.70225383675707,169.59226078107662,169.59226078107662,112.28904721280722,131.1234484876586,1.0,1.3,257,-287,480,-274,726,-272,293.3652036190033,293.3652455806732,293.3674702644348,293.3798108100891,293.52983355522156,293.52983355522156,293.52983355522156,293.52983355522156,293.52983355522156,293.52983355522156,293.52983355522156,296.59764885902405,2,3.2005207538604736,None,,,,,,,,,,,,,,,,,,203,3,2025-03-06_14h44.08.215,comp,2024.2.4,62.91783172724982,2025-03-06 14h44.19.309992 -0500,
14,14,0,critical,hdw,35.0,3.0,lower,133.0,57.0,70.0,70.0,57.0,133.0,1,5.103474140167236,None,,,,,0,0,0,0,0,14,14,110,296.6128692626953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,57.0,70.0,70.0,57.0,133.0,3.0,3.1,-160,268,0,6,198,-265,296.5984432697296,296.5984835624695,296.6007945537567,296.6128692626953,296.76304173469543,296.76304173469543,296.76304173469543,296.76304173469543,296.76304173469543,296.76304173469543,296.76304173469543,301.7307252883911,1,5.103474140167236,None,,,,,,,,,,,,,,,,,,203,3,2025-03-06_14h44.08.215,comp,2024.2.4,62.91783172724982,2025-03-06 14h44.19.309992 -0500,
15,15,0,critical,wdh,35.0,1.0,upper,125.0,200.0,127.0,127.0,200.0,125.0,1,2.386054754257202,None,,,,,0,0,0,0,0,15,15,73,301.7461349964142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,200.0,127.0,127.0,200.0,125.0,1.0,1.1,-740,253,-480,266,-258,280,301.73154950141907,301.731591463089,301.7339656352997,301.7461349964142,301.8967432975769,301.8967432975769,301.8967432975769,301.8967432975769,301.8967432975769,301.8967432975769,301.8967432975769,304.14764165878296,1,2.386054754257202,None,,,,,,,,,,,,,,,,,,203,3,2025-03-06_14h44.08.215,comp,2024.2.4,62.91783172724982,2025-03-06 14h44.19.309992 -0500,
16,16,0,critical,dwh,20.0,2.1,upper,141.0,141.0,125.0,200.0,200.0,125.0,3,3.2340476512908936,None,,,,,0,0,0,0,0,16,16,31,304.16283321380615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.0,141.0,125.0,200.0,200.0,125.0,2.1,2.11,-266,253,0,288,258,-289,304.14842891693115,304.14846873283386,304.1508059501648,304.16283321380615,304.3131642341614,304.3131642341614,304.3131642341614,304.3131642341614,304.3131642341614,304.3131642341614,304.3131642341614,307.39807295799255,3,3.2340476512908936,None,,,,,,,,,,,,,,,,,,203,3,2025-03-06_14h44.08.215,comp,2024.2.4,62.91783172724982,2025-03-06 14h44.19.309992 -0500,
17,17,0,critical,dhw,20.0,4.0,lower,78.0,78.0,133.0,57.0,57.0,133.0,2,6.616737365722656,None,,,,,0,0,0,0,0,17,17,58,307.4131007194519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,78.0,133.0,57.0,57.0,133.0,4.0,4.1,-164,-265,0,-3,191,-284,307.39887595176697,307.39891743659973,307.40162658691406,307.4131007194519,307.56286573410034,307.56286573410034,307.56286573410034,307.56286573410034,307.56286573410034,307.56286573410034,307.56286573410034,314.0473201274872,2,6.616737365722656,None,,,,,,,,,,,,,,,,,,203,3,2025-03-06_14h44.08.215,comp,2024.2.4,62.91783172724982,2025-03-06 14h44.19.309992 -0500,
18,18,0,critical,whd,20.0,4.0,lower,57.0,133.0,133.0,57.0,78.0,78.0,1,4.710252285003662,None,,,,,0,0,0,0,0,18,18,94,314.06267857551575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,133.0,133.0,57.0,78.0,78.0,4.0,4.1,-191,-260,0,-14,164,-285,314.04812455177307,314.0481650829315,314.05136728286743,314.06267857551575,314.2128462791443,314.2128462791443,314.2128462791443,314.2128462791443,314.2128462791443,314.2128462791443,314.2128462791443,318.78058075904846,1,4.710252285003662,None,,,,,,,,,,,,,,,,,,203,3,2025-03-06_14h44.08.215,comp,2024.2.4,62.91783172724982,2025-03-06 14h44.19.309992 -0500,
19,19,0,filler_square,None,None,None,None,None,None,None,None,None,None,2,2.055619955062866,None,,,,,0,0,0,0,0,19,19,172,318.79633116722107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.61974919082449,112.69435553899584,127.59326878253533,127.59326878253533,57.40455369858382,76.93531403868242,2.1,2.12,-216,-258,0,-254,198,285,318.7815408706665,318.781583070755,318.78388237953186,318.79633116722107,318.9463219642639,318.9463219642639,318.9463219642639,318.9463219642639,318.9463219642639,318.9463219642639,318.9463219642639,320.8642466068268,2,2.055619955062866,None,,,,,,,,,,,,,,,,,,203,3,2025-03-06_14h44.08.215,comp,2024.2.4,62.91783172724982,2025-03-06 14h44.19.309992 -0500,
20,20,0,filler_square,None,None,None,None,None,None,None,None,None,None,2,2.8846688270568848,None,,,,,0,0,0,0,0,20,20,178,320.87939286231995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.08968331984096,151.83353038237294,175.52520958276364,175.52520958276364,107.53196000652255,97.44589634719338,3.0,3.2,-260,-262,0,15,232,273,320.86519384384155,320.86523628234863,320.8676972389221,320.87939286231995,321.02976417541504,321.02976417541504,321.02976417541504,321.02976417541504,321.02976417541504,321.02976417541504,321.02976417541504,323.7808244228363,2,2.8846688270568848,None,,,,,,,,,,,,,,,,,,203,3,2025-03-06_14h44.08.215,comp,2024.2.4,62.91783172724982,2025-03-06 14h44.19.309992 -0500,
21,21,0,critical,wdh,35.0,2.1,upper,125.0,200.0,127.0,127.0,200.0,125.0,3,16.850380897521973,None,,,,,0,0,0,0,0,21,21,9,323.7960708141327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,200.0,127.0,127.0,200.0,125.0,2.1,2.11,-260,271,0,281,222,-258,323.78163051605225,323.78167152404785,323.78397154808044,323.7960708141327,323.9464056491852,323.9464056491852,323.9464056491852,323.9464056491852,323.9464056491852,323.9464056491852,323.9464056491852,340.6643326282501,3,16.850380897521973,None,,,,,,,,,,,,,,,,,,203,3,2025-03-06_14h44.08.215,comp,2024.2.4,62.91783172724982,2025-03-06 14h44.19.309992 -0500,
