thisN,thisTrialN,thisRepN,effect,order,distance,config,diag,h_1,w_1,h_2,w_2,h_3,w_3,rect_choice.keys,rect_choice.rt,rect_choice.duration,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,consent.started,agree_button.started,decline_button.started,consent_img.started,mouse.started,consent.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,exp_params.started,exp_params.stopped,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,instructions_1.started,instructions_1_text_1.started,instructions_1_text_2.started,key_resp.started,instructions_1.stopped,instructions_loop.key_resp.keys,instructions_loop.key_resp.rt,instructions_loop.key_resp.duration,instructions_2.started,instructions_2_text_1.started,instructions_2_text_2.started,key_resp_2.started,instructions_2.stopped,instructions_loop.key_resp_2.keys,instructions_loop.key_resp_2.rt,instructions_loop.key_resp_2.duration,instructions_3.started,instructions_3_text_1.started,r1_instr3.started,r2_instr3.started,r3_instr3.started,r1_instr3_label.started,r2_instr3_label.started,r3_instr3_label.started,instructions_3_text_3.started,instructions_3_text_4.started,key_resp_3.started,instructions_3.stopped,instructions_loop.key_resp_3.keys,instructions_loop.key_resp_3.rt,instructions_loop.key_resp_3.duration,instructions_4.started,instructions_4_text_1.started,instructions_4_text_3.started,instructions_4_text_2.started,key_resp_4.started,instructions_4.stopped,instructions_loop.key_resp_4.keys,instructions_loop.key_resp_4.rt,instructions_loop.key_resp_4.duration,instructions_5.started,instructions_5_text_1.started,instructions_5_text_2.started,key_resp_5.started,instructions_5.stopped,instructions_loop.key_resp_5.keys,instructions_loop.key_resp_5.rt,instructions_loop.key_resp_5.duration,start_exp.started,start_exp_text.started,key_resp_6.started,start_exp.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,h_1_tmp,w_1_tmp,h_2_tmp,w_2_tmp,h_3_tmp,w_3_tmp,config_tmp,config_tmp_1,r_1_x,r_1_y,r_2_x,r_2_y,r_3_x,r_3_y,pre_trial.started,pre_trial.stopped,choice_trial.started,rect_choice.started,r_1.started,r_2.started,r_3.started,r_1_label.started,r_2_label.started,r_3_label.started,prompt.started,choice_trial.stopped,trials.rect_choice.keys,trials.rect_choice.rt,trials.rect_choice.duration,end_block.started,end_block_text.started,end_block.stopped,end.started,end_text.started,key_resp_7.started,end.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,debriefing.started,debrief_form.started,end_debrief.started,debriefing.stopped,end_debrief.keys,end_debrief.rt,end_debrief.duration,participant,computer,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015000104904174805,0.035387277603149414,0.035387277603149414,0.035387277603149414,0.014778375625610352,54.46997952461243,1,[54.43189001083374],[54.431910276412964],0,,,[-63.0],[-519.0],[1],[0],[0],[54.45460343360901],['agree_button'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,2,2025-02-21_09h40.57.369,comp,2024.2.4,53.97192479478901,2025-02-21 09h52.54.898330 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.47043585777283,54.47049522399902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,2,2025-02-21_09h40.57.369,comp,2024.2.4,53.97192479478901,2025-02-21 09h52.54.898330 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.470531940460205,54.485905170440674,56.48845028877258,56.46932506561279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,2,2025-02-21_09h40.57.369,comp,2024.2.4,53.97192479478901,2025-02-21 09h52.54.898330 -0500,
0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,56.48845028877258,,,,,,,,,,,,,,,,,,,,,,,,,,,56.47019100189209,56.48845028877258,56.48845028877258,57.97327470779419,60.54228591918945,space,2.564131498336792,None,60.54248404502869,60.55895495414734,60.55895495414734,62.05798530578613,66.34401035308838,space,4.27125096321106,None,66.34416365623474,66.3726897239685,66.3726897239685,66.3726897239685,66.3726897239685,66.3726897239685,66.3726897239685,66.3726897239685,66.3726897239685,66.3726897239685,67.84755182266235,75.63061451911926,space,7.769601106643677,None,75.63078570365906,75.64698123931885,75.64698123931885,75.64698123931885,77.14574813842773,81.8549473285675,space,4.695972442626953,None,81.85509872436523,81.87009143829346,81.87009143829346,83.365407705307,83.77942967414856,space,0.4039318561553955,None,83.77962446212769,83.79690861701965,83.79690861701965,85.300705909729,space,1.4921598434448242,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,2,2025-02-21_09h40.57.369,comp,2024.2.4,53.97192479478901,2025-02-21 09h52.54.898330 -0500,
0,0,0,critical,dhw,20.0,2.1,upper,141.0,141.0,200.0,125.0,125.0,200.0,3,3.4461684226989746,None,,,,,0,0,0,0,0,0,0,27,85.38099932670593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.0,141.0,200.0,125.0,125.0,200.0,2.1,2.11,-229,282,0,274,258,-290,85.36416101455688,85.36419534683228,85.36546754837036,85.38099932670593,85.52520036697388,85.52520036697388,85.52520036697388,85.52520036697388,85.52520036697388,85.52520036697388,85.52520036697388,88.83348822593689,3,3.4461684226989746,None,,,,,,,,,,,,,,,,,,66,2,2025-02-21_09h40.57.369,comp,2024.2.4,53.97192479478901,2025-02-21 09h52.54.898330 -0500,
1,1,0,critical,hwd,35.0,2.1,lower,133.0,57.0,57.0,133.0,70.0,70.0,2,10.362076044082642,None,,,,,0,0,0,0,0,1,1,40,88.84803986549377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,57.0,57.0,133.0,70.0,70.0,2.1,2.11,-191,270,0,274,198,-259,88.8348217010498,88.83487701416016,88.83685612678528,88.84803986549377,89.00183653831482,89.00183653831482,89.00183653831482,89.00183653831482,89.00183653831482,89.00183653831482,89.00183653831482,99.21967220306396,2,10.362076044082642,None,,,,,,,,,,,,,,,,,,66,2,2025-02-21_09h40.57.369,comp,2024.2.4,53.97192479478901,2025-02-21 09h52.54.898330 -0500,
2,2,0,filler_square,None,None,None,None,None,None,None,None,None,None,1,1.7617323398590088,None,,,,,0,0,0,0,0,2,2,187,99.23973512649536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.3264146033467,193.3264146033467,115.46322148168142,150.05219129248707,104.09603136803668,136.6633705471874,4.0,4.1,-268,-259,0,-1,239,-254,99.22139573097229,99.22147607803345,99.22447228431702,99.23973512649536,99.38720655441284,99.38720655441284,99.38720655441284,99.38720655441284,99.38720655441284,99.38720655441284,99.38720655441284,101.00384855270386,1,1.7617323398590088,None,,,,,,,,,,,,,,,,,,66,2,2025-02-21_09h40.57.369,comp,2024.2.4,53.97192479478901,2025-02-21 09h52.54.898330 -0500,
3,3,0,critical,hwd,35.0,1.0,lower,133.0,57.0,57.0,133.0,70.0,70.0,1,8.845863342285156,None,,,,,0,0,0,0,0,3,3,96,101.01940822601318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,57.0,57.0,133.0,70.0,70.0,1.0,1.2,-191,5,0,-19,198,-1,101.00527691841125,101.00535154342651,101.00855994224548,101.01940822601318,101.17094421386719,101.17094421386719,101.17094421386719,101.17094421386719,101.17094421386719,101.17094421386719,101.17094421386719,109.88465785980225,1,8.845863342285156,None,,,,,,,,,,,,,,,,,,66,2,2025-02-21_09h40.57.369,comp,2024.2.4,53.97192479478901,2025-02-21 09h52.54.898330 -0500,
4,4,0,filler_random,None,None,None,None,None,None,None,None,None,None,2,2.2488434314727783,None,,,,,0,0,0,0,0,4,4,154,109.90441703796387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.35232672585548,77.32764309767495,113.61571812592845,184.96303549005464,139.3449953497224,102.02493108439975,1.0,1.2,-227,17,0,13,239,-8,109.886301279068,109.88640356063843,109.88919639587402,109.90441703796387,110.03865027427673,110.03865027427673,110.03865027427673,110.03865027427673,110.03865027427673,110.03865027427673,110.03865027427673,112.16886568069458,2,2.2488434314727783,None,,,,,,,,,,,,,,,,,,66,2,2025-02-21_09h40.57.369,comp,2024.2.4,53.97192479478901,2025-02-21 09h52.54.898330 -0500,
5,5,0,filler_square,None,None,None,None,None,None,None,None,None,None,2,2.923143148422241,None,,,,,0,0,0,0,0,5,5,195,112.1900782585144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.73007614694628,78.87253812719604,86.25589889206417,86.25589889206417,67.97426993469392,62.67907891788569,2.2,2.21,-179,-278,0,273,170,279,112.17090916633606,112.17098689079285,112.17418551445007,112.1900782585144,112.32749366760254,112.32749366760254,112.32749366760254,112.32749366760254,112.32749366760254,112.32749366760254,112.32749366760254,115.12524461746216,2,2.923143148422241,None,,,,,,,,,,,,,,,,,,66,2,2025-02-21_09h40.57.369,comp,2024.2.4,53.97192479478901,2025-02-21 09h52.54.898330 -0500,
