thisN,thisTrialN,thisRepN,effect,order,distance,config,diag,h_1,w_1,h_2,w_2,h_3,w_3,rect_choice.keys,rect_choice.rt,rect_choice.duration,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,consent.started,agree_button.started,decline_button.started,consent_img.started,mouse.started,consent.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,exp_params.started,exp_params.stopped,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,instructions_1.started,instructions_1_text_1.started,instructions_1_text_2.started,key_resp.started,instructions_1.stopped,instructions_loop.key_resp.keys,instructions_loop.key_resp.rt,instructions_loop.key_resp.duration,instructions_2.started,instructions_2_text_1.started,instructions_2_text_2.started,key_resp_2.started,instructions_2.stopped,instructions_loop.key_resp_2.keys,instructions_loop.key_resp_2.rt,instructions_loop.key_resp_2.duration,instructions_3.started,instructions_3_text_1.started,r1_instr3.started,r2_instr3.started,r3_instr3.started,r1_instr3_label.started,r2_instr3_label.started,r3_instr3_label.started,instructions_3_text_3.started,instructions_3_text_4.started,key_resp_3.started,instructions_3.stopped,instructions_loop.key_resp_3.keys,instructions_loop.key_resp_3.rt,instructions_loop.key_resp_3.duration,instructions_4.started,instructions_4_text_1.started,instructions_4_text_3.started,instructions_4_text_2.started,key_resp_4.started,instructions_4.stopped,instructions_loop.key_resp_4.keys,instructions_loop.key_resp_4.rt,instructions_loop.key_resp_4.duration,instructions_5.started,instructions_5_text_1.started,instructions_5_text_2.started,key_resp_5.started,instructions_5.stopped,instructions_loop.key_resp_5.keys,instructions_loop.key_resp_5.rt,instructions_loop.key_resp_5.duration,start_exp.started,start_exp_text.started,key_resp_6.started,start_exp.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,h_1_tmp,w_1_tmp,h_2_tmp,w_2_tmp,h_3_tmp,w_3_tmp,config_tmp,config_tmp_1,r_1_x,r_1_y,r_2_x,r_2_y,r_3_x,r_3_y,pre_trial.started,pre_trial.stopped,choice_trial.started,rect_choice.started,r_1.started,r_2.started,r_3.started,r_1_label.started,r_2_label.started,r_3_label.started,prompt.started,choice_trial.stopped,trials.rect_choice.keys,trials.rect_choice.rt,trials.rect_choice.duration,end_block.started,end_block_text.started,end_block.stopped,end.started,end_text.started,key_resp_7.started,end.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,debriefing.started,debrief_form.started,end_debrief.started,debriefing.stopped,end_debrief.keys,end_debrief.rt,end_debrief.duration,participant,computer,date,expName,psychopyVersion,frameRate,expStart,
6,6,0,critical,dwh,20.0,2.1,lower,78.0,78.0,57.0,133.0,133.0,57.0,2,0.9583373069763184,None,,,,,0,0,0,0,0,6,6,6,142.51080513000488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,78.0,57.0,133.0,133.0,57.0,2.1,2.12,-202,-288,0,-277,191,275,142.49665927886963,142.496732711792,142.49967169761658,142.51080513000488,142.6472954750061,142.6472954750061,142.6472954750061,142.6472954750061,142.6472954750061,142.6472954750061,142.6472954750061,143.48106384277344,2,0.9583373069763184,None,,,,,,,,,,,,,,,,,,192,6,2025-03-05_11h05.38.761,comp,2024.2.4,None,2025-03-05 11h05.51.723986 -0500,
7,7,0,critical,whd,20.0,1.0,lower,57.0,133.0,133.0,57.0,78.0,78.0,2,0.9163813591003418,None,,,,,0,0,0,0,0,7,7,90,143.49684834480286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,133.0,133.0,57.0,78.0,78.0,1.0,1.1,-671,275,-480,281,-316,283,143.48264455795288,143.48272156715393,143.48595118522644,143.49684834480286,143.64552235603333,143.64552235603333,143.64552235603333,143.64552235603333,143.64552235603333,143.64552235603333,143.64552235603333,144.43381190299988,2,0.9163813591003418,None,,,,,,,,,,,,,,,,,,192,6,2025-03-05_11h05.38.761,comp,2024.2.4,None,2025-03-05 11h05.51.723986 -0500,
8,8,0,filler_random,None,None,None,None,None,None,None,None,None,None,1,1.0439670085906982,None,,,,,0,0,0,0,0,8,8,150,144.44961404800415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0375346104654,132.7115396794763,59.11601805712386,66.24239663007464,123.52771033162276,143.28255066729412,2.1,2.11,-195,261,0,276,201,-258,144.43594551086426,144.43608903884888,144.43938207626343,144.44961404800415,144.6001296043396,144.6001296043396,144.6001296043396,144.6001296043396,144.6001296043396,144.6001296043396,144.6001296043396,145.49602127075195,1,1.0439670085906982,None,,,,,,,,,,,,,,,,,,192,6,2025-03-05_11h05.38.761,comp,2024.2.4,None,2025-03-05 11h05.51.723986 -0500,
9,9,0,filler_square,None,None,None,None,None,None,None,None,None,None,1,3.5973851680755615,None,,,,,0,0,0,0,0,9,9,181,145.51230120658875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.13486880779202,98.13486880779202,77.10035111298559,66.57377764321429,92.76116146623434,93.2956230245288,1.0,1.3,302,-287,480,-260,656,-284,145.49782395362854,145.4979486465454,145.50126028060913,145.51230120658875,145.650808095932,145.650808095932,145.650808095932,145.650808095932,145.650808095932,145.650808095932,145.650808095932,149.11670017242432,1,3.5973851680755615,None,,,,,,,,,,,,,,,,,,192,6,2025-03-05_11h05.38.761,comp,2024.2.4,None,2025-03-05 11h05.51.723986 -0500,
10,10,0,critical,whd,35.0,2.1,lower,57.0,133.0,133.0,57.0,70.0,70.0,2,1.808239221572876,None,,,,,0,0,0,0,0,10,10,12,149.13347101211548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,133.0,133.0,57.0,70.0,70.0,2.1,2.12,-191,-271,0,-251,160,268,149.11831998825073,149.11844754219055,149.12197709083557,149.13347101211548,149.29148983955383,149.29148983955383,149.29148983955383,149.29148983955383,149.29148983955383,149.29148983955383,149.29148983955383,150.94783210754395,2,1.808239221572876,None,,,,,,,,,,,,,,,,,,192,6,2025-03-05_11h05.38.761,comp,2024.2.4,None,2025-03-05 11h05.51.723986 -0500,
11,11,0,filler_random,None,None,None,None,None,None,None,None,None,None,3,1.4171264171600342,None,,,,,0,0,0,0,0,11,11,154,150.96413493156433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.85280157100034,111.92682708371672,67.4675537244577,116.19510808416788,77.93765127582807,126.00426909134609,2.2,2.21,-210,-282,0,276,217,270,150.94953799247742,150.94961595535278,150.95273160934448,150.96413493156433,151.10250186920166,151.10250186920166,151.10250186920166,151.10250186920166,151.10250186920166,151.10250186920166,151.10250186920166,152.39883065223694,3,1.4171264171600342,None,,,,,,,,,,,,,,,,,,192,6,2025-03-05_11h05.38.761,comp,2024.2.4,None,2025-03-05 11h05.51.723986 -0500,
12,12,0,critical,hdw,20.0,4.0,lower,133.0,57.0,78.0,78.0,57.0,133.0,3,1.6629440784454346,None,,,,,0,0,0,0,0,12,12,118,152.4149706363678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,57.0,78.0,78.0,57.0,133.0,4.0,4.2,-164,5,0,-252,202,-18,152.40047335624695,152.4005491733551,152.4038712978363,152.4149706363678,152.55446577072144,152.55446577072144,152.55446577072144,152.55446577072144,152.55446577072144,152.55446577072144,152.55446577072144,154.08372116088867,3,1.6629440784454346,None,,,,,,,,,,,,,,,,,,192,6,2025-03-05_11h05.38.761,comp,2024.2.4,None,2025-03-05 11h05.51.723986 -0500,
13,13,0,critical,dwh,20.0,2.1,lower,78.0,78.0,57.0,133.0,133.0,57.0,2,0.8258659839630127,None,,,,,0,0,0,0,0,13,13,30,154.1000247001648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,78.0,57.0,133.0,133.0,57.0,2.1,2.12,-202,-254,0,-264,191,264,154.08526349067688,154.08534145355225,154.08880066871643,154.1000247001648,154.24942111968994,154.24942111968994,154.24942111968994,154.24942111968994,154.24942111968994,154.24942111968994,154.24942111968994,154.9376676082611,2,0.8258659839630127,None,,,,,,,,,,,,,,,,,,192,6,2025-03-05_11h05.38.761,comp,2024.2.4,None,2025-03-05 11h05.51.723986 -0500,
14,14,0,filler_square,None,None,None,None,None,None,None,None,None,None,2,0.9394505023956299,None,,,,,0,0,0,0,0,14,14,183,154.95396900177002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.35605012384822,80.514962838007,148.63749389456774,148.63749389456774,58.54807808600334,134.15800899717823,4.0,4.1,-211,-273,0,1,237,-281,154.93948769569397,154.93961191177368,154.94336009025574,154.95396900177002,155.10157299041748,155.10157299041748,155.10157299041748,155.10157299041748,155.10157299041748,155.10157299041748,155.10157299041748,155.9027979373932,2,0.9394505023956299,None,,,,,,,,,,,,,,,,,,192,6,2025-03-05_11h05.38.761,comp,2024.2.4,None,2025-03-05 11h05.51.723986 -0500,
15,15,0,filler_square,None,None,None,None,None,None,None,None,None,None,3,5.1320319175720215,None,,,,,0,0,0,0,0,15,15,195,155.92111563682556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.437471817271096,57.211155381147016,57.49391118251294,57.49391118251294,57.165962021447235,57.07103517432502,1.0,1.3,327,-263,480,-277,633,-254,155.90480375289917,155.90488195419312,155.90826773643494,155.92111563682556,156.0675928592682,156.0675928592682,156.0675928592682,156.0675928592682,156.0675928592682,156.0675928592682,156.0675928592682,161.06880402565002,3,5.1320319175720215,None,,,,,,,,,,,,,,,,,,192,6,2025-03-05_11h05.38.761,comp,2024.2.4,None,2025-03-05 11h05.51.723986 -0500,
16,16,0,critical,wdh,35.0,2.1,upper,125.0,200.0,127.0,127.0,200.0,125.0,1,1.9880459308624268,None,,,,,0,0,0,0,0,16,16,9,161.0891354084015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,200.0,127.0,127.0,200.0,125.0,2.1,2.12,-260,-253,0,-253,222,262,161.07045888900757,161.0705349445343,161.07397627830505,161.0891354084015,161.23966693878174,161.23966693878174,161.23966693878174,161.23966693878174,161.23966693878174,161.23966693878174,161.23966693878174,163.08900594711304,1,1.9880459308624268,None,,,,,,,,,,,,,,,,,,192,6,2025-03-05_11h05.38.761,comp,2024.2.4,None,2025-03-05 11h05.51.723986 -0500,
17,17,0,filler_square,None,None,None,None,None,None,None,None,None,None,3,1.0789291858673096,None,,,,,0,0,0,0,0,17,17,198,163.11023688316345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.8524567953998,147.98818607978768,175.4467072970864,156.15722979057884,193.42255390219097,193.42255390219097,3.0,3.1,-248,282,0,6,271,-290,163.0909128189087,163.09098935127258,163.09469413757324,163.11023688316345,163.26053380966187,163.26053380966187,163.26053380966187,163.26053380966187,163.26053380966187,163.26053380966187,163.26053380966187,164.20309376716614,3,1.0789291858673096,None,,,,,,,,,,,,,,,,,,192,6,2025-03-05_11h05.38.761,comp,2024.2.4,None,2025-03-05 11h05.51.723986 -0500,
18,18,0,filler_square,None,None,None,None,None,None,None,None,None,None,2,0.8302180767059326,None,,,,,0,0,0,0,0,18,18,207,164.22295427322388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.48734388401381,60.55602550663648,132.51626528732237,132.51626528732237,57.16150708788021,89.2316357216618,2.1,2.12,-193,-266,0,-280,207,252,164.20478320121765,164.2048556804657,164.20786547660828,164.22295427322388,164.37068057060242,164.37068057060242,164.37068057060242,164.37068057060242,164.37068057060242,164.37068057060242,164.37068057060242,165.06959581375122,2,0.8302180767059326,None,,,,,,,,,,,,,,,,,,192,6,2025-03-05_11h05.38.761,comp,2024.2.4,None,2025-03-05 11h05.51.723986 -0500,
19,19,0,filler_random,None,None,None,None,None,None,None,None,None,None,1,0.876962423324585,None,,,,,0,0,0,0,0,19,19,130,165.08892035484314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.139302533057,186.1629106000031,191.256257944988,84.0400969440343,62.92910109529292,138.28906815106708,1.0,1.1,-711,266,-480,275,-273,251,165.07126474380493,165.07133865356445,165.07438898086548,165.08892035484314,165.23778653144836,165.23778653144836,165.23778653144836,165.23778653144836,165.23778653144836,165.23778653144836,165.23778653144836,165.97079944610596,1,0.876962423324585,None,,,,,,,,,,,,,,,,,,192,6,2025-03-05_11h05.38.761,comp,2024.2.4,None,2025-03-05 11h05.51.723986 -0500,
20,20,0,filler_random,None,None,None,None,None,None,None,None,None,None,3,0.7788217067718506,None,,,,,0,0,0,0,0,20,20,156,165.98749160766602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.16584622770898,158.1178915486555,63.93984962860072,153.2216036729905,147.9834758487417,179.05241207444132,1.0,1.1,-732,265,-480,274,-218,263,165.97263431549072,165.97271037101746,165.9769229888916,165.98749160766602,166.13572120666504,166.13572120666504,166.13572120666504,166.13572120666504,166.13572120666504,166.13572120666504,166.13572120666504,166.77235412597656,3,0.7788217067718506,None,,,,,,,,,,,,,,,,,,192,6,2025-03-05_11h05.38.761,comp,2024.2.4,None,2025-03-05 11h05.51.723986 -0500,
21,21,0,filler_random,None,None,None,None,None,None,None,None,None,None,1,0.9762077331542969,None,,,,,0,0,0,0,0,21,21,159,166.7897608280182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.23040089822416,144.33989608967195,121.33319437234876,91.67497247520585,105.16032237487468,89.48500332005176,3.0,3.1,-214,257,0,-7,187,-258,166.77423334121704,166.77437114715576,166.77835631370544,166.7897608280182,166.9377920627594,166.9377920627594,166.9377920627594,166.9377920627594,166.9377920627594,166.9377920627594,166.9377920627594,167.77320623397827,1,0.9762077331542969,None,,,,,,,,,,,,,,,,,,192,6,2025-03-05_11h05.38.761,comp,2024.2.4,None,2025-03-05 11h05.51.723986 -0500,
22,22,0,filler_square,None,None,None,None,None,None,None,None,None,None,2,0.7603092193603516,None,,,,,0,0,0,0,0,22,22,187,167.78932881355286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.22000709292766,108.74932241004338,132.75144906339045,132.75144906339045,102.41853010855249,112.51218885873209,4.0,4.1,-217,-288,0,-9,219,-261,167.7753291130066,167.7754259109497,167.77875351905823,167.78932881355286,167.94423747062683,167.94423747062683,167.94423747062683,167.94423747062683,167.94423747062683,167.94423747062683,167.94423747062683,168.55665683746338,2,0.7603092193603516,None,,,,,,,,,,,,,,,,,,192,6,2025-03-05_11h05.38.761,comp,2024.2.4,None,2025-03-05 11h05.51.723986 -0500,
23,23,0,critical,dwh,35.0,2.1,lower,70.0,70.0,57.0,133.0,133.0,57.0,3,0.8555889129638672,None,,,,,0,0,0,0,0,23,23,4,168.57447171211243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,70.0,57.0,133.0,133.0,57.0,2.1,2.12,-198,-270,0,-275,191,278,168.55820727348328,168.5583188533783,168.56152153015137,168.57447171211243,168.7212610244751,168.7212610244751,168.7212610244751,168.7212610244751,168.7212610244751,168.7212610244751,168.7212610244751,169.43761801719666,3,0.8555889129638672,None,,,,,,,,,,,,,,,,,,192,6,2025-03-05_11h05.38.761,comp,2024.2.4,None,2025-03-05 11h05.51.723986 -0500,
