thisN,thisTrialN,thisRepN,effect,order,distance,config,diag,h_1,w_1,h_2,w_2,h_3,w_3,rect_choice.keys,rect_choice.rt,rect_choice.duration,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,consent.started,agree_button.started,decline_button.started,consent_img.started,mouse.started,consent.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,exp_params.started,exp_params.stopped,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,instructions_1.started,instructions_1_text_1.started,instructions_1_text_2.started,key_resp.started,instructions_1.stopped,instructions_loop.key_resp.keys,instructions_loop.key_resp.rt,instructions_loop.key_resp.duration,instructions_2.started,instructions_2_text_1.started,instructions_2_text_2.started,key_resp_2.started,instructions_2.stopped,instructions_loop.key_resp_2.keys,instructions_loop.key_resp_2.rt,instructions_loop.key_resp_2.duration,instructions_3.started,instructions_3_text_1.started,r1_instr3.started,r2_instr3.started,r3_instr3.started,r1_instr3_label.started,r2_instr3_label.started,r3_instr3_label.started,instructions_3_text_3.started,instructions_3_text_4.started,key_resp_3.started,instructions_3.stopped,instructions_loop.key_resp_3.keys,instructions_loop.key_resp_3.rt,instructions_loop.key_resp_3.duration,instructions_4.started,instructions_4_text_1.started,instructions_4_text_3.started,instructions_4_text_2.started,key_resp_4.started,instructions_4.stopped,instructions_loop.key_resp_4.keys,instructions_loop.key_resp_4.rt,instructions_loop.key_resp_4.duration,instructions_5.started,instructions_5_text_1.started,instructions_5_text_2.started,key_resp_5.started,instructions_5.stopped,instructions_loop.key_resp_5.keys,instructions_loop.key_resp_5.rt,instructions_loop.key_resp_5.duration,start_exp.started,start_exp_text.started,key_resp_6.started,start_exp.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,h_1_tmp,w_1_tmp,h_2_tmp,w_2_tmp,h_3_tmp,w_3_tmp,config_tmp,config_tmp_1,r_1_x,r_1_y,r_2_x,r_2_y,r_3_x,r_3_y,pre_trial.started,pre_trial.stopped,choice_trial.started,rect_choice.started,r_1.started,r_2.started,r_3.started,r_1_label.started,r_2_label.started,r_3_label.started,prompt.started,choice_trial.stopped,trials.rect_choice.keys,trials.rect_choice.rt,trials.rect_choice.duration,end_block.started,end_block_text.started,end_block.stopped,end.started,end_text.started,key_resp_7.started,end.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,debriefing.started,debrief_form.started,end_debrief.started,debriefing.stopped,end_debrief.keys,end_debrief.rt,end_debrief.duration,participant,computer,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017281055450439453,0.04326939582824707,0.04326939582824707,0.04326939582824707,0.016714096069335938,15.145130157470703,1,[15.100659608840942],[15.10067105293274],0,,,[-76.0],[-497.0],[1],[0],[0],[15.127134084701538],['agree_button'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,5,2025-02-27_10h27.38.063,comp,2024.2.4,60.093586756872156,2025-02-27 10h27.49.100372 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.145395040512085,15.145427942276001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,5,2025-02-27_10h27.38.063,comp,2024.2.4,60.093586756872156,2025-02-27 10h27.49.100372 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1454496383667,15.158632278442383,17.15975522994995,17.141923666000366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,5,2025-02-27_10h27.38.063,comp,2024.2.4,60.093586756872156,2025-02-27 10h27.49.100372 -0500,
0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,17.15975522994995,,,,,,,,,,,,,,,,,,,,,,,,,,,17.142613172531128,17.15975522994995,17.15975522994995,18.658499479293823,21.560146808624268,space,2.8946638107299805,None,21.560229539871216,21.575870990753174,21.575870990753174,23.075276136398315,28.326541662216187,space,5.24562406539917,None,28.326650857925415,28.34910011291504,28.34910011291504,28.34910011291504,28.34910011291504,28.34910011291504,28.34910011291504,28.34910011291504,28.34910011291504,28.34910011291504,29.825619220733643,40.593297719955444,space,10.750484943389893,None,40.593385457992554,40.60879373550415,40.60879373550415,40.60879373550415,42.108545541763306,47.95976161956787,space,5.84444522857666,None,47.95984745025635,47.97547650337219,47.97547650337219,49.47514224052429,49.80975604057312,space,0.33352231979370117,None,49.80986976623535,49.825175285339355,49.825175285339355,50.90932559967041,space,1.071291208267212,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,5,2025-02-27_10h27.38.063,comp,2024.2.4,60.093586756872156,2025-02-27 10h27.49.100372 -0500,
0,0,0,critical,hdw,35.0,4.0,lower,133.0,57.0,70.0,70.0,57.0,133.0,1,4.216151714324951,None,,,,,0,0,0,0,0,0,0,112,50.968544721603394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,57.0,70.0,70.0,57.0,133.0,4.0,4.1,-160,-252,0,-16,198,-256,50.95497488975525,50.95502161979675,50.957026720047,50.968544721603394,51.11150074005127,51.11150074005127,51.11150074005127,51.11150074005127,51.11150074005127,51.11150074005127,51.11150074005127,55.192994356155396,1,4.216151714324951,None,,,,,,,,,,,,,,,,,,140,5,2025-02-27_10h27.38.063,comp,2024.2.4,60.093586756872156,2025-02-27 10h27.49.100372 -0500,
1,1,0,critical,wdh,35.0,2.1,lower,57.0,133.0,70.0,70.0,133.0,57.0,3,5.79211950302124,None,,,,,0,0,0,0,0,1,1,32,55.20864772796631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,133.0,70.0,70.0,133.0,57.0,2.1,2.12,-198,-252,0,-283,160,252,55.19381403923035,55.19385600090027,55.1963906288147,55.20864772796631,55.358431339263916,55.358431339263916,55.358431339263916,55.358431339263916,55.358431339263916,55.358431339263916,55.358431339263916,61.009514808654785,3,5.79211950302124,None,,,,,,,,,,,,,,,,,,140,5,2025-02-27_10h27.38.063,comp,2024.2.4,60.093586756872156,2025-02-27 10h27.49.100372 -0500,
2,2,0,filler_square,None,None,None,None,None,None,None,None,None,None,3,2.750297784805298,None,,,,,0,0,0,0,0,2,2,186,61.02532696723938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.24629337101173,69.7808754501924,64.02953176405197,65.04683784435147,72.53521005410454,72.53521005410454,3.0,3.2,-163,-277,0,1,165,282,61.010470151901245,61.01051354408264,61.01256203651428,61.02532696723938,61.17545795440674,61.17545795440674,61.17545795440674,61.17545795440674,61.17545795440674,61.17545795440674,61.17545795440674,63.792728900909424,3,2.750297784805298,None,,,,,,,,,,,,,,,,,,140,5,2025-02-27_10h27.38.063,comp,2024.2.4,60.093586756872156,2025-02-27 10h27.49.100372 -0500,
3,3,0,filler_square,None,None,None,None,None,None,None,None,None,None,2,3.6501147747039795,None,,,,,0,0,0,0,0,3,3,208,63.808258295059204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.61916538383232,64.281026971626,77.41781174957197,77.41781174957197,76.02372834825046,61.06545964914655,2.2,2.21,-167,-281,0,254,165,282,63.79369926452637,63.79374146461487,63.7961163520813,63.808258295059204,63.95834732055664,63.95834732055664,63.95834732055664,63.95834732055664,63.95834732055664,63.95834732055664,63.95834732055664,67.45973491668701,2,3.6501147747039795,None,,,,,,,,,,,,,,,,,,140,5,2025-02-27_10h27.38.063,comp,2024.2.4,60.093586756872156,2025-02-27 10h27.49.100372 -0500,
4,4,0,critical,dwh,35.0,2.1,lower,70.0,70.0,57.0,133.0,133.0,57.0,3,5.639050483703613,None,,,,,0,0,0,0,0,4,4,28,67.47508478164673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,70.0,57.0,133.0,133.0,57.0,2.1,2.12,-198,-289,0,-288,191,289,67.4604983329773,67.46053957939148,67.46296286582947,67.47508478164673,67.62505173683167,67.62505173683167,67.62505173683167,67.62505173683167,67.62505173683167,67.62505173683167,67.62505173683167,73.12733578681946,3,5.639050483703613,None,,,,,,,,,,,,,,,,,,140,5,2025-02-27_10h27.38.063,comp,2024.2.4,60.093586756872156,2025-02-27 10h27.49.100372 -0500,
5,5,0,critical,dhw,20.0,2.1,upper,141.0,141.0,200.0,125.0,125.0,200.0,3,4.210737228393555,None,,,,,0,0,0,0,0,5,5,27,73.14173698425293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.0,141.0,200.0,125.0,125.0,200.0,2.1,2.11,-229,260,0,250,258,-268,73.12807583808899,73.12811255455017,73.13007926940918,73.14173698425293,73.2919282913208,73.2919282913208,73.2919282913208,73.2919282913208,73.2919282913208,73.2919282913208,73.2919282913208,77.35978722572327,3,4.210737228393555,None,,,,,,,,,,,,,,,,,,140,5,2025-02-27_10h27.38.063,comp,2024.2.4,60.093586756872156,2025-02-27 10h27.49.100372 -0500,
