thisN,thisTrialN,thisRepN,effect,order,distance,config,diag,h_1,w_1,h_2,w_2,h_3,w_3,rect_choice.keys,rect_choice.rt,rect_choice.duration,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,consent.started,agree_button.started,decline_button.started,consent_img.started,mouse.started,consent.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,exp_params.started,exp_params.stopped,welcome.started,welcome_text.started,welcome.stopped,instructions_1.started,instructions_1_text_1.started,instructions_1_text_2.started,key_resp.started,instructions_1.stopped,instructions_loop.key_resp.keys,instructions_loop.key_resp.rt,instructions_loop.key_resp.duration,instructions_2.started,instructions_2_text_1.started,instructions_2_text_2.started,key_resp_2.started,instructions_2.stopped,instructions_loop.key_resp_2.keys,instructions_loop.key_resp_2.rt,instructions_loop.key_resp_2.duration,instructions_3.started,instructions_3_text_1.started,r1_instr3.started,r2_instr3.started,r3_instr3.started,r1_instr3_label.started,r2_instr3_label.started,r3_instr3_label.started,instructions_3_text_3.started,instructions_3_text_4.started,key_resp_3.started,instructions_3.stopped,instructions_loop.key_resp_3.keys,instructions_loop.key_resp_3.rt,instructions_loop.key_resp_3.duration,instructions_4.started,instructions_4_text_1.started,instructions_4_text_3.started,instructions_4_text_2.started,key_resp_4.started,instructions_4.stopped,instructions_loop.key_resp_4.keys,instructions_loop.key_resp_4.rt,instructions_loop.key_resp_4.duration,instructions_5.started,instructions_5_text_1.started,instructions_5_text_2.started,key_resp_5.started,instructions_5.stopped,instructions_loop.key_resp_5.keys,instructions_loop.key_resp_5.rt,instructions_loop.key_resp_5.duration,start_exp.started,start_exp_text.started,key_resp_6.started,start_exp.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,h_1_tmp,w_1_tmp,h_2_tmp,w_2_tmp,h_3_tmp,w_3_tmp,config_tmp,config_tmp_1,r_1_x,r_1_y,r_2_x,r_2_y,r_3_x,r_3_y,pre_trial.started,pre_trial.stopped,choice_trial.started,rect_choice.started,r_1.started,r_2.started,r_3.started,r_1_label.started,r_2_label.started,r_3_label.started,prompt.started,choice_trial.stopped,trials.rect_choice.keys,trials.rect_choice.rt,trials.rect_choice.duration,end_block.started,end_block_text.started,end_block.stopped,end.started,end_text.started,key_resp_7.started,end.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,debriefing.started,debrief_form.started,end_debrief.started,debriefing.stopped,end_debrief.keys,end_debrief.rt,end_debrief.duration,participant,computer,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016707420349121094,0.04315018653869629,0.04315018653869629,0.04315018653869629,0.016170024871826172,3.456242561340332,1,[3.4118382930755615],[3.411848306655884],0,,,[-64.0],[-502.0],[1],[0],[0],[3.438795804977417],['agree_button'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,2025-02-18_13h02.06.621,comp,2024.2.4,60.126925420205716,2025-02-18 13h02.40.927064 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4565155506134033,3.4565510749816895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,2025-02-18_13h02.06.621,comp,2024.2.4,60.126925420205716,2025-02-18 13h02.40.927064 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.456573963165283,3.4700121879577637,5.4676830768585205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,2025-02-18_13h02.06.621,comp,2024.2.4,60.126925420205716,2025-02-18 13h02.40.927064 -0500,
0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,5.484503507614136,,,,,,,,,,,,,,,,,,,,,,,,,,5.468267440795898,5.484503507614136,5.484503507614136,6.967655420303345,10.251850128173828,space,3.269160509109497,None,10.251935005187988,10.267228364944458,10.267228364944458,11.767621278762817,20.21942925453186,space,8.437336683273315,None,20.21952772140503,20.241602897644043,20.241602897644043,20.241602897644043,20.241602897644043,20.241602897644043,20.241602897644043,20.241602897644043,20.241602897644043,20.241602897644043,21.734488487243652,31.851755142211914,space,10.102910995483398,None,31.851841688156128,31.867252111434937,31.867252111434937,31.867252111434937,33.36687731742859,38.96821093559265,space,5.600189685821533,None,38.96829628944397,38.98380446434021,38.98380446434021,40.48336219787598,42.05114126205444,space,1.5619852542877197,None,42.051255226135254,42.06691527366638,42.06691527366638,43.4010055065155,space,1.3164491653442383,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,2025-02-18_13h02.06.621,comp,2024.2.4,60.126925420205716,2025-02-18 13h02.40.927064 -0500,
0,0,0,critical,dhw,35.0,4.0,lower,70.0,70.0,133.0,57.0,57.0,133.0,3,8.337496280670166,None,,,,,0,0,0,0,0,0,0,52,43.46163725852966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,70.0,133.0,57.0,57.0,133.0,4.0,4.1,-160,-253,0,-11,191,-251,43.44794297218323,43.447988748550415,43.450114250183105,43.46163725852966,43.60688924789429,43.60688924789429,43.60688924789429,43.60688924789429,43.60688924789429,43.60688924789429,43.60688924789429,51.80114388465881,3,8.337496280670166,None,,,,,,,,,,,,,,,,,,10,5,2025-02-18_13h02.06.621,comp,2024.2.4,60.126925420205716,2025-02-18 13h02.40.927064 -0500,
1,1,0,catch,None,None,None,None,None,None,None,None,None,None,1,2.7819182872772217,None,,,,,0,0,0,0,0,1,1,124,51.81688189506531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,184,85,105,101,89,2.2,2.21,-240,-288,0,258,193,283,51.802236557006836,51.80227756500244,51.80451941490173,51.81688189506531,51.96673130989075,51.96673130989075,51.96673130989075,51.96673130989075,51.96673130989075,51.96673130989075,51.96673130989075,54.60129404067993,1,2.7819182872772217,None,,,,,,,,,,,,,,,,,,10,5,2025-02-18_13h02.06.621,comp,2024.2.4,60.126925420205716,2025-02-18 13h02.40.927064 -0500,
2,2,0,filler_random,None,None,None,None,None,None,None,None,None,None,1,3.835237503051758,None,,,,,0,0,0,0,0,2,2,168,54.61683416366577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.75942712875262,156.60327497698756,75.0934621419579,89.37995585161595,60.99672929413293,157.81604874063171,4.0,4.2,-219,10,0,-262,220,2,54.602216720581055,54.60225749015808,54.60482382774353,54.61683416366577,54.76661276817322,54.76661276817322,54.76661276817322,54.76661276817322,54.76661276817322,54.76661276817322,54.76661276817322,58.46779131889343,1,3.835237503051758,None,,,,,,,,,,,,,,,,,,10,5,2025-02-18_13h02.06.621,comp,2024.2.4,60.126925420205716,2025-02-18 13h02.40.927064 -0500,
3,3,0,filler_square,None,None,None,None,None,None,None,None,None,None,2,12.033686399459839,None,,,,,0,0,0,0,0,3,3,209,58.48319482803345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.6104386252745,74.36017459072275,77.9650905761622,77.9650905761622,71.12140014163433,76.97562888304347,2.1,2.12,-172,-285,0,-253,173,284,58.46880912780762,58.468849897384644,58.47147560119629,58.48319482803345,58.633169412612915,58.633169412612915,58.633169412612915,58.633169412612915,58.633169412612915,58.633169412612915,58.633169412612915,70.53414273262024,2,12.033686399459839,None,,,,,,,,,,,,,,,,,,10,5,2025-02-18_13h02.06.621,comp,2024.2.4,60.126925420205716,2025-02-18 13h02.40.927064 -0500,
4,4,0,critical,whd,20.0,4.0,upper,125.0,200.0,200.0,125.0,141.0,141.0,1,3.7591912746429443,None,,,,,0,0,0,0,0,4,4,95,70.54965114593506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,200.0,200.0,125.0,141.0,141.0,4.0,4.1,-258,-260,0,8,229,-281,70.5349452495575,70.53498721122742,70.53718519210815,70.54965114593506,70.69994473457336,70.69994473457336,70.69994473457336,70.69994473457336,70.69994473457336,70.69994473457336,70.69994473457336,74.31773066520691,1,3.7591912746429443,None,,,,,,,,,,,,,,,,,,10,5,2025-02-18_13h02.06.621,comp,2024.2.4,60.126925420205716,2025-02-18 13h02.40.927064 -0500,
5,5,0,filler_random,None,None,None,None,None,None,None,None,None,None,1,3.864915609359741,None,,,,,0,0,0,0,0,5,5,142,74.33326148986816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.2773940310102,162.09850097882867,166.30760263728143,148.1295932582663,198.0388234057251,64.38939259777563,1.0,1.1,-731,288,-480,289,-278,285,74.31871604919434,74.31875896453857,74.3214156627655,74.33326148986816,74.48341417312622,74.48341417312622,74.48341417312622,74.48341417312622,74.48341417312622,74.48341417312622,74.48341417312622,78.20130062103271,1,3.864915609359741,None,,,,,,,,,,,,,,,,,,10,5,2025-02-18_13h02.06.621,comp,2024.2.4,60.126925420205716,2025-02-18 13h02.40.927064 -0500,
