thisN,thisTrialN,thisRepN,effect,order,distance,config,diag,h_1,w_1,h_2,w_2,h_3,w_3,rect_choice.keys,rect_choice.rt,rect_choice.duration,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,consent.started,agree_button.started,decline_button.started,consent_img.started,mouse.started,consent.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,exp_params.started,exp_params.stopped,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,instructions_1.started,instructions_1_text_1.started,instructions_1_text_2.started,key_resp.started,instructions_1.stopped,instructions_loop.key_resp.keys,instructions_loop.key_resp.rt,instructions_loop.key_resp.duration,instructions_2.started,instructions_2_text_1.started,instructions_2_text_2.started,key_resp_2.started,instructions_2.stopped,instructions_loop.key_resp_2.keys,instructions_loop.key_resp_2.rt,instructions_loop.key_resp_2.duration,instructions_3.started,instructions_3_text_1.started,r1_instr3.started,r2_instr3.started,r3_instr3.started,r1_instr3_label.started,r2_instr3_label.started,r3_instr3_label.started,instructions_3_text_3.started,instructions_3_text_4.started,key_resp_3.started,instructions_3.stopped,instructions_loop.key_resp_3.keys,instructions_loop.key_resp_3.rt,instructions_loop.key_resp_3.duration,instructions_4.started,instructions_4_text_1.started,instructions_4_text_3.started,instructions_4_text_2.started,key_resp_4.started,instructions_4.stopped,instructions_loop.key_resp_4.keys,instructions_loop.key_resp_4.rt,instructions_loop.key_resp_4.duration,instructions_5.started,instructions_5_text_1.started,instructions_5_text_2.started,key_resp_5.started,instructions_5.stopped,instructions_loop.key_resp_5.keys,instructions_loop.key_resp_5.rt,instructions_loop.key_resp_5.duration,start_exp.started,start_exp_text.started,key_resp_6.started,start_exp.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,h_1_tmp,w_1_tmp,h_2_tmp,w_2_tmp,h_3_tmp,w_3_tmp,config_tmp,config_tmp_1,r_1_x,r_1_y,r_2_x,r_2_y,r_3_x,r_3_y,pre_trial.started,pre_trial.stopped,choice_trial.started,rect_choice.started,r_1.started,r_2.started,r_3.started,r_1_label.started,r_2_label.started,r_3_label.started,prompt.started,choice_trial.stopped,trials.rect_choice.keys,trials.rect_choice.rt,trials.rect_choice.duration,end_block.started,end_block_text.started,end_block.stopped,end.started,end_text.started,key_resp_7.started,end.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,debriefing.started,debrief_form.started,end_debrief.started,debriefing.stopped,end_debrief.keys,end_debrief.rt,end_debrief.duration,participant,computer,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01501607894897461,0.038928985595703125,0.038928985595703125,0.038928985595703125,0.014805793762207031,103.98288106918335,1,[103.94130730628967],[103.94133377075195],0,,,[-93.0],[-496.0],[1],[0],[0],[103.96723365783691],['agree_button'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,1,2025-02-25_09h57.44.637,comp,2024.2.4,57.511919077791774,2025-02-25 09h57.53.321098 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.9834554195404,103.98352289199829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,1,2025-02-25_09h57.44.637,comp,2024.2.4,57.511919077791774,2025-02-25 09h57.53.321098 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.98356747627258,103.99952507019043,105.99881267547607,105.98241972923279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,1,2025-02-25_09h57.44.637,comp,2024.2.4,57.511919077791774,2025-02-25 09h57.53.321098 -0500,
0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,105.99881267547607,,,,,,,,,,,,,,,,,,,,,,,,,,,105.98328065872192,105.99881267547607,105.99881267547607,107.49926257133484,110.73732829093933,space,3.228886842727661,None,110.73747754096985,110.75501918792725,110.75501918792725,112.23952198028564,117.13721704483032,space,4.894773960113525,None,117.13737177848816,117.16610145568848,117.16610145568848,117.16610145568848,117.16610145568848,117.16610145568848,117.16610145568848,117.16610145568848,117.16610145568848,117.16610145568848,118.64210176467896,122.17012000083923,space,3.5165839195251465,None,122.17032551765442,122.18979859352112,122.18979859352112,122.18979859352112,123.67147946357727,130.3077049255371,space,6.622990846633911,None,130.30785727500916,130.32390666007996,130.32390666007996,131.8237659931183,132.58952617645264,space,0.7506575584411621,None,132.58972215652466,132.61018061637878,132.61018061637878,133.6420750617981,space,1.0212039947509766,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,1,2025-02-25_09h57.44.637,comp,2024.2.4,57.511919077791774,2025-02-25 09h57.53.321098 -0500,
0,0,0,critical,wdh,35.0,3.0,upper,125.0,200.0,127.0,127.0,200.0,125.0,1,6.800922155380249,None,,,,,0,0,0,0,0,0,0,75,133.71835589408875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,200.0,127.0,127.0,200.0,125.0,3.0,3.2,-260,-270,0,3,222,288,133.70124292373657,133.7012951374054,133.7030429840088,133.71835589408875,133.86639595031738,133.86639595031738,133.86639595031738,133.86639595031738,133.86639595031738,133.86639595031738,133.86639595031738,140.52517533302307,1,6.800922155380249,None,,,,,,,,,,,,,,,,,,104,1,2025-02-25_09h57.44.637,comp,2024.2.4,57.511919077791774,2025-02-25 09h57.53.321098 -0500,
1,1,0,filler_random,None,None,None,None,None,None,None,None,None,None,3,3.7861905097961426,None,,,,,0,0,0,0,0,1,1,132,140.54071378707886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.96693042184228,107.20593362574087,127.40564451395356,149.75635793061934,193.44978245794812,187.12981042188116,2.1,2.11,-224,265,0,254,264,-261,140.52687883377075,140.52695870399475,140.52982473373413,140.54071378707886,140.67846870422363,140.67846870422363,140.67846870422363,140.67846870422363,140.67846870422363,140.67846870422363,140.67846870422363,144.33685684204102,3,3.7861905097961426,None,,,,,,,,,,,,,,,,,,104,1,2025-02-25_09h57.44.637,comp,2024.2.4,57.511919077791774,2025-02-25 09h57.53.321098 -0500,
2,2,0,critical,whd,20.0,3.0,upper,125.0,200.0,200.0,125.0,141.0,141.0,1,9.597293853759766,None,,,,,0,0,0,0,0,2,2,93,144.35317397117615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,200.0,200.0,125.0,141.0,141.0,3.0,3.2,-258,-264,0,-2,229,264,144.33852529525757,144.33864307403564,144.34183430671692,144.35317397117615,144.49342560768127,144.49342560768127,144.49342560768127,144.49342560768127,144.49342560768127,144.49342560768127,144.49342560768127,153.96463704109192,1,9.597293853759766,None,,,,,,,,,,,,,,,,,,104,1,2025-02-25_09h57.44.637,comp,2024.2.4,57.511919077791774,2025-02-25 09h57.53.321098 -0500,
3,3,0,critical,hwd,20.0,3.0,lower,133.0,57.0,57.0,133.0,78.0,78.0,1,9.554947137832642,None,,,,,0,0,0,0,0,3,3,104,153.97954559326172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,57.0,57.0,133.0,78.0,78.0,3.0,3.1,-191,285,0,-10,202,-277,153.9660792350769,153.96618461608887,153.9689929485321,153.97954559326172,154.13175439834595,154.13175439834595,154.13175439834595,154.13175439834595,154.13175439834595,154.13175439834595,154.13175439834595,163.55247354507446,1,9.554947137832642,None,,,,,,,,,,,,,,,,,,104,1,2025-02-25_09h57.44.637,comp,2024.2.4,57.511919077791774,2025-02-25 09h57.53.321098 -0500,
4,4,0,critical,hdw,35.0,4.0,lower,133.0,57.0,70.0,70.0,57.0,133.0,1,6.774746894836426,None,,,,,0,0,0,0,0,4,4,112,163.56770658493042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,57.0,70.0,70.0,57.0,133.0,4.0,4.1,-160,-267,0,3,198,-269,163.55403566360474,163.5541126728058,163.557302236557,163.56770658493042,163.7243366241455,163.7243366241455,163.7243366241455,163.7243366241455,163.7243366241455,163.7243366241455,163.7243366241455,170.3527011871338,1,6.774746894836426,None,,,,,,,,,,,,,,,,,,104,1,2025-02-25_09h57.44.637,comp,2024.2.4,57.511919077791774,2025-02-25 09h57.53.321098 -0500,
5,5,0,critical,dhw,35.0,2.1,lower,70.0,70.0,133.0,57.0,57.0,133.0,2,3.037489652633667,None,,,,,0,0,0,0,0,5,5,0,170.36894536018372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,70.0,133.0,57.0,57.0,133.0,2.1,2.11,-160,275,0,268,191,-272,170.35427236557007,170.35435009002686,170.35750675201416,170.36894536018372,170.51942682266235,170.51942682266235,170.51942682266235,170.51942682266235,170.51942682266235,170.51942682266235,170.51942682266235,173.42011094093323,2,3.037489652633667,None,,,,,,,,,,,,,,,,,,104,1,2025-02-25_09h57.44.637,comp,2024.2.4,57.511919077791774,2025-02-25 09h57.53.321098 -0500,
