thisN,thisTrialN,thisRepN,effect,order,distance,config,diag,h_1,w_1,h_2,w_2,h_3,w_3,rect_choice.keys,rect_choice.rt,rect_choice.duration,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,consent.started,agree_button.started,decline_button.started,consent_img.started,mouse.started,consent.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,exp_params.started,exp_params.stopped,welcome.started,welcome_text.started,welcome.stopped,instructions_1.started,instructions_1_text_1.started,instructions_1_text_2.started,key_resp.started,instructions_1.stopped,instructions_loop.key_resp.keys,instructions_loop.key_resp.rt,instructions_loop.key_resp.duration,instructions_2.started,instructions_2_text_1.started,instructions_2_text_2.started,key_resp_2.started,instructions_2.stopped,instructions_loop.key_resp_2.keys,instructions_loop.key_resp_2.rt,instructions_loop.key_resp_2.duration,instructions_3.started,instructions_3_text_1.started,r1_instr3.started,r2_instr3.started,r3_instr3.started,r1_instr3_label.started,r2_instr3_label.started,r3_instr3_label.started,instructions_3_text_3.started,instructions_3_text_4.started,key_resp_3.started,instructions_3.stopped,instructions_loop.key_resp_3.keys,instructions_loop.key_resp_3.rt,instructions_loop.key_resp_3.duration,instructions_4.started,instructions_4_text_1.started,instructions_4_text_3.started,instructions_4_text_2.started,key_resp_4.started,instructions_4.stopped,instructions_loop.key_resp_4.keys,instructions_loop.key_resp_4.rt,instructions_loop.key_resp_4.duration,instructions_5.started,instructions_5_text_1.started,instructions_5_text_2.started,key_resp_5.started,instructions_5.stopped,instructions_loop.key_resp_5.keys,instructions_loop.key_resp_5.rt,instructions_loop.key_resp_5.duration,start_exp.started,start_exp_text.started,key_resp_6.started,start_exp.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,h_1_tmp,w_1_tmp,h_2_tmp,w_2_tmp,h_3_tmp,w_3_tmp,config_tmp,config_tmp_1,r_1_x,r_1_y,r_2_x,r_2_y,r_3_x,r_3_y,pre_trial.started,pre_trial.stopped,choice_trial.started,rect_choice.started,r_1.started,r_2.started,r_3.started,r_1_label.started,r_2_label.started,r_3_label.started,prompt.started,choice_trial.stopped,trials.rect_choice.keys,trials.rect_choice.rt,trials.rect_choice.duration,end_block.started,end_block_text.started,end_block.stopped,end.started,end_text.started,key_resp_7.started,end.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,debriefing.started,debrief_form.started,end_debrief.started,debriefing.stopped,end_debrief.keys,end_debrief.rt,end_debrief.duration,participant,computer,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01496577262878418,0.03165459632873535,0.03165459632873535,0.03165459632873535,0.01469564437866211,82.80270218849182,1,[82.76819229125977],[82.76821565628052],0,,,[-87.0],[-506.0],[1],[0],[0],[82.78710460662842],['agree_button'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,1,2025-03-04_14h48.56.176,comp,2024.2.4,57.714908466441365,2025-03-04 14h49.02.438234 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.80327343940735,82.80334281921387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,1,2025-03-04_14h48.56.176,comp,2024.2.4,57.714908466441365,2025-03-04 14h49.02.438234 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.80340266227722,82.82241249084473,84.80656313896179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,1,2025-03-04_14h48.56.176,comp,2024.2.4,57.714908466441365,2025-03-04 14h49.02.438234 -0500,
0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,84.82459378242493,,,,,,,,,,,,,,,,,,,,,,,,,,84.80752086639404,84.82459378242493,84.82459378242493,86.30493879318237,90.64072108268738,space,4.31507134437561,None,90.64087152481079,90.65630865097046,90.65630865097046,92.14255261421204,99.34364795684814,space,7.197179555892944,None,99.34380197525024,99.37225532531738,99.37225532531738,99.37225532531738,99.37225532531738,99.37225532531738,99.37225532531738,99.37225532531738,99.37225532531738,99.37225532531738,100.83969378471375,109.02972531318665,space,8.180427312850952,None,109.02987909317017,109.04998397827148,109.04998397827148,109.04998397827148,110.52581357955933,118.18293714523315,space,7.653974771499634,None,118.18309187889099,118.1985023021698,118.1985023021698,119.69860553741455,121.16603922843933,space,1.465433120727539,None,121.16627097129822,121.1815836429596,121.1815836429596,123.41589736938477,space,2.222144603729248,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,1,2025-03-04_14h48.56.176,comp,2024.2.4,57.714908466441365,2025-03-04 14h49.02.438234 -0500,
0,0,0,critical,wdh,35.0,2.1,upper,125.0,200.0,127.0,127.0,200.0,125.0,1,4.08447527885437,None,,,,,0,0,0,0,0,0,0,9,123.4955701828003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,200.0,127.0,127.0,200.0,125.0,2.1,2.11,-260,268,0,256,222,-282,123.47882890701294,123.47887635231018,123.48056602478027,123.4955701828003,123.64517188072205,123.64517188072205,123.64517188072205,123.64517188072205,123.64517188072205,123.64517188072205,123.64517188072205,127.58454513549805,1,4.08447527885437,None,,,,,,,,,,,,,,,,,,186,1,2025-03-04_14h48.56.176,comp,2024.2.4,57.714908466441365,2025-03-04 14h49.02.438234 -0500,
1,1,0,critical,hwd,20.0,4.0,lower,133.0,57.0,57.0,133.0,78.0,78.0,2,6.307524919509888,None,,,,,0,0,0,0,0,1,1,106,127.60057210922241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,57.0,57.0,133.0,78.0,78.0,4.0,4.2,-191,17,0,-281,202,-19,127.58593821525574,127.58601212501526,127.58894157409668,127.60057210922241,127.75181293487549,127.75181293487549,127.75181293487549,127.75181293487549,127.75181293487549,127.75181293487549,127.75181293487549,133.9196548461914,2,6.307524919509888,None,,,,,,,,,,,,,,,,,,186,1,2025-03-04_14h48.56.176,comp,2024.2.4,57.714908466441365,2025-03-04 14h49.02.438234 -0500,
2,2,0,critical,wdh,20.0,1.0,lower,57.0,133.0,78.0,78.0,133.0,57.0,1,7.130255460739136,None,,,,,0,0,0,0,0,2,2,78,133.93782114982605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,133.0,78.0,78.0,133.0,57.0,1.0,1.3,278,-277,480,-267,644,-288,133.92108941078186,133.92119765281677,133.92415857315063,133.93782114982605,134.0884554386139,134.0884554386139,134.0884554386139,134.0884554386139,134.0884554386139,134.0884554386139,134.0884554386139,141.07186913490295,1,7.130255460739136,None,,,,,,,,,,,,,,,,,,186,1,2025-03-04_14h48.56.176,comp,2024.2.4,57.714908466441365,2025-03-04 14h49.02.438234 -0500,
3,3,0,critical,hdw,35.0,1.0,lower,133.0,57.0,70.0,70.0,57.0,133.0,3,5.364336013793945,None,,,,,0,0,0,0,0,3,3,108,141.08805131912231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,57.0,70.0,70.0,57.0,133.0,1.0,1.1,-640,251,-480,265,-282,267,141.07339930534363,141.0734739303589,141.07626724243164,141.08805131912231,141.22794699668884,141.22794699668884,141.22794699668884,141.22794699668884,141.22794699668884,141.22794699668884,141.22794699668884,146.45844435691833,3,5.364336013793945,None,,,,,,,,,,,,,,,,,,186,1,2025-03-04_14h48.56.176,comp,2024.2.4,57.714908466441365,2025-03-04 14h49.02.438234 -0500,
4,4,0,filler_square,None,None,None,None,None,None,None,None,None,None,2,3.857071876525879,None,,,,,0,0,0,0,0,4,4,186,146.47466707229614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.59490517136169,75.2129553067265,104.80193939328136,104.80193939328136,69.4072172333088,98.05690841084817,2.1,2.11,-186,256,0,268,197,-258,146.4603202342987,146.4604513645172,146.4637861251831,146.47466707229614,146.63172459602356,146.63172459602356,146.63172459602356,146.63172459602356,146.63172459602356,146.63172459602356,146.63172459602356,150.34269523620605,2,3.857071876525879,None,,,,,,,,,,,,,,,,,,186,1,2025-03-04_14h48.56.176,comp,2024.2.4,57.714908466441365,2025-03-04 14h49.02.438234 -0500,
5,5,0,critical,hwd,20.0,2.1,upper,200.0,125.0,125.0,200.0,141.0,141.0,2,7.653318881988525,None,,,,,0,0,0,0,0,5,5,43,150.35895538330078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,125.0,125.0,200.0,141.0,141.0,2.1,2.11,-258,275,0,284,266,-281,150.34432458877563,150.34442782402039,150.34802317619324,150.35895538330078,150.50980067253113,150.50980067253113,150.50980067253113,150.50980067253113,150.50980067253113,150.50980067253113,150.50980067253113,158.01565313339233,2,7.653318881988525,None,,,,,,,,,,,,,,,,,,186,1,2025-03-04_14h48.56.176,comp,2024.2.4,57.714908466441365,2025-03-04 14h49.02.438234 -0500,
