52.6756 	INFO 	Loaded monitor calibration from ['2025_02_07 13:49']
53.0959 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fb4da8ffb80>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fb4da8ffb20>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([1., 1., 1.]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fb4da4c56f0>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='pix', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
53.0959 	EXP 	window1: backgroundImage = ''
53.0960 	EXP 	window1: backgroundFit = 'none'
53.1599 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
53.1599 	EXP 	window1: recordFrameIntervals = False
53.3290 	EXP 	window1: recordFrameIntervals = True
53.5205 	EXP 	Screen (0) actual frame rate measured at 57.35Hz
53.5206 	EXP 	window1: recordFrameIntervals = False
54.7693 	INFO 	keyboard.Keyboard is using iohub backend.
54.7693 	INFO 	keyboard.Keyboard is using iohub backend.
54.7694 	INFO 	keyboard.Keyboard is using iohub backend.
54.7694 	INFO 	keyboard.Keyboard is using iohub backend.
54.7695 	INFO 	keyboard.Keyboard is using iohub backend.
54.7695 	INFO 	keyboard.Keyboard is using iohub backend.
54.7695 	INFO 	keyboard.Keyboard is using iohub backend.
54.7696 	INFO 	keyboard.Keyboard is using iohub backend.
54.7696 	INFO 	keyboard.Keyboard is using iohub backend.
54.7696 	INFO 	keyboard.Keyboard is using iohub backend.
54.7697 	EXP 	comp: status = STARTED
54.8552 	EXP 	Created consent_img = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'bottom'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, image='consent.png', interpolate=True, mask=None, maskParams=None, name='consent_img', opacity=1, ori=0.0, pos=array([   0., -475.]), size=array([ 825., 1000.]), texRes=128.0, units='pix', win=Window(...))
