thisN,thisTrialN,thisRepN,effect,order,distance,config,diag,h_1,w_1,h_2,w_2,h_3,w_3,rect_choice.keys,rect_choice.rt,rect_choice.duration,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,consent.started,agree_button.started,decline_button.started,consent_img.started,mouse.started,consent.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,exp_params.started,exp_params.stopped,welcome.started,welcome_text.started,welcome.stopped,instructions_1.started,instructions_1_text_1.started,instructions_1_text_2.started,key_resp.started,instructions_1.stopped,instructions_loop.key_resp.keys,instructions_loop.key_resp.rt,instructions_loop.key_resp.duration,instructions_2.started,instructions_2_text_1.started,instructions_2_text_2.started,key_resp_2.started,instructions_2.stopped,instructions_loop.key_resp_2.keys,instructions_loop.key_resp_2.rt,instructions_loop.key_resp_2.duration,instructions_3.started,instructions_3_text_1.started,r1_instr3.started,r2_instr3.started,r3_instr3.started,r1_instr3_label.started,r2_instr3_label.started,r3_instr3_label.started,instructions_3_text_3.started,instructions_3_text_4.started,key_resp_3.started,instructions_3.stopped,instructions_loop.key_resp_3.keys,instructions_loop.key_resp_3.rt,instructions_loop.key_resp_3.duration,instructions_4.started,instructions_4_text_1.started,instructions_4_text_3.started,instructions_4_text_2.started,key_resp_4.started,instructions_4.stopped,instructions_loop.key_resp_4.keys,instructions_loop.key_resp_4.rt,instructions_loop.key_resp_4.duration,instructions_5.started,instructions_5_text_1.started,instructions_5_text_2.started,key_resp_5.started,instructions_5.stopped,instructions_loop.key_resp_5.keys,instructions_loop.key_resp_5.rt,instructions_loop.key_resp_5.duration,start_exp.started,start_exp_text.started,key_resp_6.started,start_exp.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,h_1_tmp,w_1_tmp,h_2_tmp,w_2_tmp,h_3_tmp,w_3_tmp,config_tmp,config_tmp_1,r_1_x,r_1_y,r_2_x,r_2_y,r_3_x,r_3_y,pre_trial.started,pre_trial.stopped,choice_trial.started,rect_choice.started,r_1.started,r_2.started,r_3.started,r_1_label.started,r_2_label.started,r_3_label.started,prompt.started,choice_trial.stopped,trials.rect_choice.keys,trials.rect_choice.rt,trials.rect_choice.duration,end_block.started,end_block_text.started,end_block.stopped,end.started,end_text.started,key_resp_7.started,end.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,debriefing.started,debrief_form.started,end_debrief.started,debriefing.stopped,end_debrief.keys,end_debrief.rt,end_debrief.duration,participant,computer,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017096281051635742,0.04359078407287598,0.04359078407287598,0.04359078407287598,0.016610383987426758,33.49372386932373,1,[33.44887661933899],[33.448888301849365],0,,,[-73.0],[-496.0],[1],[0],[0],[33.47592282295227],['agree_button'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,3,2025-02-25_13h00.09.176,comp,2024.2.4,59.96377272603803,2025-02-25 13h00.20.646612 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.49398183822632,33.49401617050171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,3,2025-02-25_13h00.09.176,comp,2024.2.4,59.96377272603803,2025-02-25 13h00.20.646612 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.494038343429565,33.50744891166687,35.49623990058899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,3,2025-02-25_13h00.09.176,comp,2024.2.4,59.96377272603803,2025-02-25 13h00.20.646612 -0500,
0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,35.51291823387146,,,,,,,,,,,,,,,,,,,,,,,,,,35.49681615829468,35.51291823387146,35.51291823387146,36.99648356437683,40.43092918395996,space,3.416243553161621,None,40.431010246276855,40.446409463882446,40.446409463882446,41.9462571144104,60.16552448272705,space,18.200512409210205,None,60.16559910774231,60.18715047836304,60.18715047836304,60.18715047836304,60.18715047836304,60.18715047836304,60.18715047836304,60.18715047836304,60.18715047836304,60.18715047836304,61.68033146858215,69.23092937469482,space,7.537205219268799,None,69.23101353645325,69.24628949165344,69.24628949165344,69.24628949165344,70.74600958824158,77.89711594581604,space,7.144456386566162,None,77.8971962928772,77.91288447380066,77.91288447380066,79.41248178482056,80.34675359725952,space,0.9174838066101074,None,80.34686136245728,80.36249017715454,80.36249017715454,81.33011674880981,space,0.9509665966033936,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,3,2025-02-25_13h00.09.176,comp,2024.2.4,59.96377272603803,2025-02-25 13h00.20.646612 -0500,
0,0,0,filler_square,None,None,None,None,None,None,None,None,None,None,3,5.22155237197876,None,,,,,0,0,0,0,0,0,0,204,81.39027857780457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.72584098113947,75.77625255726778,81.71371919303039,60.67878213230682,83.31719970742793,83.31719970742793,2.2,2.21,-164,-260,0,268,168,266,81.37663769721985,81.37668800354004,81.37873458862305,81.39027857780457,81.53581976890564,81.53581976890564,81.53581976890564,81.53581976890564,81.53581976890564,81.53581976890564,81.53581976890564,86.61383032798767,3,5.22155237197876,None,,,,,,,,,,,,,,,,,,112,3,2025-02-25_13h00.09.176,comp,2024.2.4,59.96377272603803,2025-02-25 13h00.20.646612 -0500,
1,1,0,filler_random,None,None,None,None,None,None,None,None,None,None,2,8.108747482299805,None,,,,,0,0,0,0,0,1,1,141,86.62936353683472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.93762108685367,199.35872208508823,121.69058765226606,162.01730459528588,138.39680258184515,131.91944601557503,2.1,2.12,-277,-252,0,-262,243,255,86.61475944519043,86.6148009300232,86.616952419281,86.62936353683472,86.77964210510254,86.77964210510254,86.77964210510254,86.77964210510254,86.77964210510254,86.77964210510254,86.77964210510254,94.74723696708679,2,8.108747482299805,None,,,,,,,,,,,,,,,,,,112,3,2025-02-25_13h00.09.176,comp,2024.2.4,59.96377272603803,2025-02-25 13h00.20.646612 -0500,
2,2,0,catch,None,None,None,None,None,None,None,None,None,None,1,1.9594664573669434,None,,,,,0,0,0,0,0,2,2,122,94.76276993751526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,128,119,71,84,106,2.2,2.21,-196,-272,0,272,184,259,94.74833035469055,94.74837446212769,94.75087332725525,94.76276993751526,94.91273880004883,94.91273880004883,94.91273880004883,94.91273880004883,94.91273880004883,94.91273880004883,94.91273880004883,96.7305166721344,1,1.9594664573669434,None,,,,,,,,,,,,,,,,,,112,3,2025-02-25_13h00.09.176,comp,2024.2.4,59.96377272603803,2025-02-25 13h00.20.646612 -0500,
3,3,0,filler_square,None,None,None,None,None,None,None,None,None,None,2,2.497051477432251,None,,,,,0,0,0,0,0,3,3,172,96.74611735343933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.212688233114,59.646897441440146,104.34319782279505,104.34319782279505,70.19297747690678,88.3874946424901,2.2,2.21,-178,-267,0,255,192,255,96.73151469230652,96.73155879974365,96.73406744003296,96.74611735343933,96.8957884311676,96.8957884311676,96.8957884311676,96.8957884311676,96.8957884311676,96.8957884311676,96.8957884311676,99.24713182449341,2,2.497051477432251,None,,,,,,,,,,,,,,,,,,112,3,2025-02-25_13h00.09.176,comp,2024.2.4,59.96377272603803,2025-02-25 13h00.20.646612 -0500,
4,4,0,filler_square,None,None,None,None,None,None,None,None,None,None,3,2.059389352798462,None,,,,,0,0,0,0,0,4,4,187,99.26269817352295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.2486342796612,135.89876014864424,67.74910300939834,116.64564203014812,146.9561623002786,146.9561623002786,1.0,1.3,258,-280,480,-254,708,-254,99.24831223487854,99.24835538864136,99.25093984603882,99.26269817352295,99.41259384155273,99.41259384155273,99.41259384155273,99.41259384155273,99.41259384155273,99.41259384155273,99.41259384155273,101.33096361160278,3,2.059389352798462,None,,,,,,,,,,,,,,,,,,112,3,2025-02-25_13h00.09.176,comp,2024.2.4,59.96377272603803,2025-02-25 13h00.20.646612 -0500,
5,5,0,critical,hdw,35.0,2.1,upper,200.0,125.0,127.0,127.0,125.0,200.0,3,2.151221752166748,None,,,,,0,0,0,0,0,5,5,21,101.34605717658997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,125.0,127.0,127.0,125.0,200.0,2.1,2.11,-222,278,0,288,260,-254,101.33177661895752,101.33181929588318,101.33398818969727,101.34605717658997,101.49603223800659,101.49603223800659,101.49603223800659,101.49603223800659,101.49603223800659,101.49603223800659,101.49603223800659,103.51374745368958,3,2.151221752166748,None,,,,,,,,,,,,,,,,,,112,3,2025-02-25_13h00.09.176,comp,2024.2.4,59.96377272603803,2025-02-25 13h00.20.646612 -0500,
