thisN,thisTrialN,thisRepN,effect,order,distance,config,diag,h_1,w_1,h_2,w_2,h_3,w_3,rect_choice.keys,rect_choice.rt,rect_choice.duration,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,consent.started,agree_button.started,decline_button.started,consent_img.started,mouse.started,consent.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,exp_params.started,exp_params.stopped,welcome.started,welcome_text.started,welcome.stopped,instructions_1.started,instructions_1_text_1.started,instructions_1_text_2.started,key_resp.started,instructions_1.stopped,instructions_loop.key_resp.keys,instructions_loop.key_resp.rt,instructions_loop.key_resp.duration,instructions_2.started,instructions_2_text_1.started,instructions_2_text_2.started,key_resp_2.started,instructions_2.stopped,instructions_loop.key_resp_2.keys,instructions_loop.key_resp_2.rt,instructions_loop.key_resp_2.duration,instructions_3.started,instructions_3_text_1.started,r1_instr3.started,r2_instr3.started,r3_instr3.started,r1_instr3_label.started,r2_instr3_label.started,r3_instr3_label.started,instructions_3_text_3.started,instructions_3_text_4.started,key_resp_3.started,instructions_3.stopped,instructions_loop.key_resp_3.keys,instructions_loop.key_resp_3.rt,instructions_loop.key_resp_3.duration,instructions_4.started,instructions_4_text_1.started,instructions_4_text_3.started,instructions_4_text_2.started,key_resp_4.started,instructions_4.stopped,instructions_loop.key_resp_4.keys,instructions_loop.key_resp_4.rt,instructions_loop.key_resp_4.duration,instructions_5.started,instructions_5_text_1.started,instructions_5_text_2.started,key_resp_5.started,instructions_5.stopped,instructions_loop.key_resp_5.keys,instructions_loop.key_resp_5.rt,instructions_loop.key_resp_5.duration,start_exp.started,start_exp_text.started,key_resp_6.started,start_exp.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,h_1_tmp,w_1_tmp,h_2_tmp,w_2_tmp,h_3_tmp,w_3_tmp,config_tmp,config_tmp_1,r_1_x,r_1_y,r_2_x,r_2_y,r_3_x,r_3_y,pre_trial.started,pre_trial.stopped,choice_trial.started,rect_choice.started,r_1.started,r_2.started,r_3.started,r_1_label.started,r_2_label.started,r_3_label.started,prompt.started,choice_trial.stopped,trials.rect_choice.keys,trials.rect_choice.rt,trials.rect_choice.duration,end_block.started,end_block_text.started,end_block.stopped,end.started,end_text.started,key_resp_7.started,end.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,debriefing.started,debrief_form.started,end_debrief.started,debriefing.stopped,end_debrief.keys,end_debrief.rt,end_debrief.duration,participant,computer,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014766216278076172,0.03894639015197754,0.03894639015197754,0.03894639015197754,0.014567136764526367,31.4591646194458,1,[31.417640447616577],[31.417661905288696],0,,,[-82.0],[-499.0],[1],[0],[0],[31.444011926651],['agree_button'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,4,2025-02-21_09h42.05.055,comp,2024.2.4,None,2025-02-21 09h59.44.947135 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.45965600013733,31.459715604782104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,4,2025-02-21_09h42.05.055,comp,2024.2.4,None,2025-02-21 09h59.44.947135 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.459776639938354,31.477097034454346,33.47003436088562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,4,2025-02-21_09h42.05.055,comp,2024.2.4,None,2025-02-21 09h59.44.947135 -0500,
0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,33.48416066169739,,,,,,,,,,,,,,,,,,,,,,,,,,33.47093176841736,33.48416066169739,33.48416066169739,34.97071886062622,39.57367563247681,space,4.597573280334473,None,39.5738730430603,39.58996033668518,39.58996033668518,41.08582544326782,46.647133350372314,space,5.546015501022339,None,46.64729428291321,46.67884159088135,46.67884159088135,46.67884159088135,46.67884159088135,46.67884159088135,46.67884159088135,46.67884159088135,46.67884159088135,46.67884159088135,48.15208029747009,55.14213490486145,space,6.984889268875122,None,55.142303228378296,55.15850043296814,55.15850043296814,55.15850043296814,56.644850969314575,63.61497354507446,space,6.963400602340698,None,63.61512589454651,63.6306574344635,63.6306574344635,65.13250589370728,65.67283153533936,space,0.531397819519043,None,65.6730306148529,65.68841218948364,65.68841218948364,67.04696297645569,space,1.3525400161743164,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,4,2025-02-21_09h42.05.055,comp,2024.2.4,None,2025-02-21 09h59.44.947135 -0500,
0,0,0,critical,whd,20.0,1.0,upper,125.0,200.0,200.0,125.0,141.0,141.0,1,12.51200819015503,None,,,,,0,0,0,0,0,0,0,91,67.12833404541016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,200.0,200.0,125.0,141.0,141.0,1.0,1.3,222,-267,480,-265,709,-260,67.11193251609802,67.11196613311768,67.1129846572876,67.12833404541016,67.28217029571533,67.28217029571533,67.28217029571533,67.28217029571533,67.28217029571533,67.28217029571533,67.28217029571533,79.64870548248291,1,12.51200819015503,None,,,,,,,,,,,,,,,,,,68,4,2025-02-21_09h42.05.055,comp,2024.2.4,None,2025-02-21 09h59.44.947135 -0500,
1,1,0,critical,dhw,20.0,2.1,upper,141.0,141.0,200.0,125.0,125.0,200.0,3,3.2009191513061523,None,,,,,0,0,0,0,0,1,1,27,79.66299390792847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.0,141.0,200.0,125.0,125.0,200.0,2.1,2.12,-229,-275,0,-258,258,274,79.65013790130615,79.65018486976624,79.65243864059448,79.66299390792847,79.8037269115448,79.8037269115448,79.8037269115448,79.8037269115448,79.8037269115448,79.8037269115448,79.8037269115448,82.87682366371155,3,3.2009191513061523,None,,,,,,,,,,,,,,,,,,68,4,2025-02-21_09h42.05.055,comp,2024.2.4,None,2025-02-21 09h59.44.947135 -0500,
2,2,0,filler_square,None,None,None,None,None,None,None,None,None,None,1,2.3542239665985107,None,,,,,0,0,0,0,0,2,2,198,82.89415454864502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.7899860430377,131.7899860430377,84.64087314653811,122.14811613732951,61.54350842030537,59.13529714897108,2.1,2.12,-223,-290,0,-259,187,289,82.87860536575317,82.87876009941101,82.88232135772705,82.89415454864502,83.03757905960083,83.03757905960083,83.03757905960083,83.03757905960083,83.03757905960083,83.03757905960083,83.03757905960083,85.25822496414185,1,2.3542239665985107,None,,,,,,,,,,,,,,,,,,68,4,2025-02-21_09h42.05.055,comp,2024.2.4,None,2025-02-21 09h59.44.947135 -0500,
3,3,0,critical,dwh,35.0,1.0,upper,127.0,127.0,125.0,200.0,200.0,125.0,2,2.799670457839966,None,,,,,0,0,0,0,0,3,3,61,85.29709696769714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,127.0,125.0,200.0,200.0,125.0,1.0,1.3,220,-269,480,-271,738,-253,85.25987243652344,85.25996398925781,85.26380014419556,85.29709696769714,85.42243957519531,85.42243957519531,85.42243957519531,85.42243957519531,85.42243957519531,85.42243957519531,85.42243957519531,88.10365200042725,2,2.799670457839966,None,,,,,,,,,,,,,,,,,,68,4,2025-02-21_09h42.05.055,comp,2024.2.4,None,2025-02-21 09h59.44.947135 -0500,
4,4,0,filler_random,None,None,None,None,None,None,None,None,None,None,2,4.135130167007446,None,,,,,0,0,0,0,0,4,4,131,88.12077498435974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.94398511219909,126.39293427798877,178.78096263137746,65.04780309935252,131.0508674262299,89.80984701773693,4.0,4.2,-192,-2,0,-278,173,17,88.10549330711365,88.1056272983551,88.10926747322083,88.12077498435974,88.26837754249573,88.26837754249573,88.26837754249573,88.26837754249573,88.26837754249573,88.26837754249573,88.26837754249573,92.2728180885315,2,4.135130167007446,None,,,,,,,,,,,,,,,,,,68,4,2025-02-21_09h42.05.055,comp,2024.2.4,None,2025-02-21 09h59.44.947135 -0500,
5,5,0,critical,whd,35.0,3.0,lower,57.0,133.0,133.0,57.0,70.0,70.0,2,5.566125154495239,None,,,,,0,0,0,0,0,5,5,86,92.28987836837769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,133.0,133.0,57.0,70.0,70.0,3.0,3.2,-191,-262,0,-19,160,283,92.27432775497437,92.27440476417542,92.27801704406738,92.28987836837769,92.44134879112244,92.44134879112244,92.44134879112244,92.44134879112244,92.44134879112244,92.44134879112244,92.44134879112244,97.86743307113647,2,5.566125154495239,None,,,,,,,,,,,,,,,,,,68,4,2025-02-21_09h42.05.055,comp,2024.2.4,None,2025-02-21 09h59.44.947135 -0500,
