thisN,thisTrialN,thisRepN,effect,order,distance,config,diag,h_1,w_1,h_2,w_2,h_3,w_3,rect_choice.keys,rect_choice.rt,rect_choice.duration,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,consent.started,agree_button.started,decline_button.started,consent_img.started,mouse.started,consent.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,exp_params.started,exp_params.stopped,welcome.started,welcome_text.started,welcome.stopped,instructions_1.started,instructions_1_text_1.started,instructions_1_text_2.started,key_resp.started,instructions_1.stopped,instructions_loop.key_resp.keys,instructions_loop.key_resp.rt,instructions_loop.key_resp.duration,instructions_2.started,instructions_2_text_1.started,instructions_2_text_2.started,key_resp_2.started,instructions_2.stopped,instructions_loop.key_resp_2.keys,instructions_loop.key_resp_2.rt,instructions_loop.key_resp_2.duration,instructions_3.started,instructions_3_text_1.started,r1_instr3.started,r2_instr3.started,r3_instr3.started,r1_instr3_label.started,r2_instr3_label.started,r3_instr3_label.started,instructions_3_text_3.started,instructions_3_text_4.started,key_resp_3.started,instructions_3.stopped,instructions_loop.key_resp_3.keys,instructions_loop.key_resp_3.rt,instructions_loop.key_resp_3.duration,instructions_4.started,instructions_4_text_1.started,instructions_4_text_3.started,instructions_4_text_2.started,key_resp_4.started,instructions_4.stopped,instructions_loop.key_resp_4.keys,instructions_loop.key_resp_4.rt,instructions_loop.key_resp_4.duration,instructions_5.started,instructions_5_text_1.started,instructions_5_text_2.started,key_resp_5.started,instructions_5.stopped,instructions_loop.key_resp_5.keys,instructions_loop.key_resp_5.rt,instructions_loop.key_resp_5.duration,start_exp.started,start_exp_text.started,key_resp_6.started,start_exp.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,h_1_tmp,w_1_tmp,h_2_tmp,w_2_tmp,h_3_tmp,w_3_tmp,config_tmp,config_tmp_1,r_1_x,r_1_y,r_2_x,r_2_y,r_3_x,r_3_y,pre_trial.started,pre_trial.stopped,choice_trial.started,rect_choice.started,r_1.started,r_2.started,r_3.started,r_1_label.started,r_2_label.started,r_3_label.started,prompt.started,choice_trial.stopped,trials.rect_choice.keys,trials.rect_choice.rt,trials.rect_choice.duration,end_block.started,end_block_text.started,end_block.stopped,end.started,end_text.started,key_resp_7.started,end.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,debriefing.started,debrief_form.started,end_debrief.started,debriefing.stopped,end_debrief.keys,end_debrief.rt,end_debrief.duration,participant,computer,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015018463134765625,0.0370790958404541,0.0370790958404541,0.0370790958404541,0.014823198318481445,9.412333965301514,1,[9.372952222824097],[9.372974634170532],0,,,[-70.0],[-517.0],[1],[0],[0],[9.396820306777954],['agree_button'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,6,2025-02-21_09h42.41.672,comp,2024.2.4,56.53737073102348,2025-02-21 11h02.45.180671 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.41286826133728,9.412958860397339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,6,2025-02-21_09h42.41.672,comp,2024.2.4,56.53737073102348,2025-02-21 11h02.45.180671 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.413004398345947,9.428455114364624,11.42095160484314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,6,2025-02-21_09h42.41.672,comp,2024.2.4,56.53737073102348,2025-02-21 11h02.45.180671 -0500,
0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,11.43746280670166,,,,,,,,,,,,,,,,,,,,,,,,,,11.421801567077637,11.43746280670166,11.43746280670166,12.921406030654907,15.796242237091064,space,2.857910633087158,None,15.796387910842896,15.811967372894287,15.811967372894287,17.3067409992218,26.410064220428467,space,9.096554040908813,None,26.41021227836609,26.439571619033813,26.439571619033813,26.439571619033813,26.439571619033813,26.439571619033813,26.439571619033813,26.439571619033813,26.439571619033813,26.439571619033813,27.925028085708618,31.798340559005737,space,3.8618991374969482,None,31.798495769500732,31.820043325424194,31.820043325424194,31.820043325424194,33.311028480529785,39.81566643714905,space,6.500971078872681,None,39.815815925598145,39.83097815513611,39.83097815513611,41.33028507232666,45.599374532699585,space,4.264533758163452,None,45.599570512771606,45.61456823348999,45.61456823348999,48.05038619041443,space,2.4200387001037598,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,6,2025-02-21_09h42.41.672,comp,2024.2.4,56.53737073102348,2025-02-21 11h02.45.180671 -0500,
0,0,0,filler_square,None,None,None,None,None,None,None,None,None,None,1,6.90563440322876,None,,,,,0,0,0,0,0,0,0,189,48.1297025680542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.524481779541595,59.524481779541595,58.426448966023216,58.02965566249076,58.99084790601411,57.92013220375594,4.0,4.2,-155,0,0,-268,154,-8,48.11334991455078,48.113378047943115,48.11442971229553,48.1297025680542,48.27667713165283,48.27667713165283,48.27667713165283,48.27667713165283,48.27667713165283,48.27667713165283,48.27667713165283,55.04170274734497,1,6.90563440322876,None,,,,,,,,,,,,,,,,,,75,6,2025-02-21_09h42.41.672,comp,2024.2.4,56.53737073102348,2025-02-21 11h02.45.180671 -0500,
1,1,0,critical,whd,35.0,1.0,lower,57.0,133.0,133.0,57.0,70.0,70.0,2,14.41872763633728,None,,,,,0,0,0,0,0,1,1,84,55.056766748428345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,133.0,133.0,57.0,70.0,70.0,1.0,1.1,-671,285,-480,257,-320,288,55.043203592300415,55.04328179359436,55.04609394073486,55.056766748428345,55.2022500038147,55.2022500038147,55.2022500038147,55.2022500038147,55.2022500038147,55.2022500038147,55.2022500038147,69.47798252105713,2,14.41872763633728,None,,,,,,,,,,,,,,,,,,75,6,2025-02-21_09h42.41.672,comp,2024.2.4,56.53737073102348,2025-02-21 11h02.45.180671 -0500,
2,2,0,critical,hdw,20.0,1.0,lower,133.0,57.0,78.0,78.0,57.0,133.0,2,7.645379066467285,None,,,,,0,0,0,0,0,2,2,114,69.49318647384644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,57.0,78.0,78.0,57.0,133.0,1.0,1.1,-644,263,-480,261,-278,255,69.47954821586609,69.47962546348572,69.4825508594513,69.49318647384644,69.64002585411072,69.64002585411072,69.64002585411072,69.64002585411072,69.64002585411072,69.64002585411072,69.64002585411072,77.14834213256836,2,7.645379066467285,None,,,,,,,,,,,,,,,,,,75,6,2025-02-21_09h42.41.672,comp,2024.2.4,56.53737073102348,2025-02-21 11h02.45.180671 -0500,
3,3,0,critical,hwd,35.0,3.0,upper,200.0,125.0,125.0,200.0,127.0,127.0,2,5.445716142654419,None,,,,,0,0,0,0,0,3,3,99,77.16487979888916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,125.0,125.0,200.0,127.0,127.0,3.0,3.2,-258,-271,0,11,260,285,77.14988780021667,77.14999079704285,77.15327286720276,77.16487979888916,77.31175708770752,77.31175708770752,77.31175708770752,77.31175708770752,77.31175708770752,77.31175708770752,77.31175708770752,82.61255097389221,2,5.445716142654419,None,,,,,,,,,,,,,,,,,,75,6,2025-02-21_09h42.41.672,comp,2024.2.4,56.53737073102348,2025-02-21 11h02.45.180671 -0500,
4,4,0,critical,whd,35.0,3.0,lower,57.0,133.0,133.0,57.0,70.0,70.0,2,12.08690619468689,None,,,,,0,0,0,0,0,4,4,86,82.62814521789551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,133.0,133.0,57.0,70.0,70.0,3.0,3.1,-191,273,0,-16,160,-264,82.61423921585083,82.614342212677,82.617511510849,82.62814521789551,82.77698564529419,82.77698564529419,82.77698564529419,82.77698564529419,82.77698564529419,82.77698564529419,82.77698564529419,94.7312741279602,2,12.08690619468689,None,,,,,,,,,,,,,,,,,,75,6,2025-02-21_09h42.41.672,comp,2024.2.4,56.53737073102348,2025-02-21 11h02.45.180671 -0500,
5,5,0,critical,hwd,20.0,4.0,upper,200.0,125.0,125.0,200.0,141.0,141.0,2,4.945455551147461,None,,,,,0,0,0,0,0,5,5,107,94.74510455131531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,125.0,125.0,200.0,141.0,141.0,4.0,4.2,-258,-8,0,-269,266,9,94.73276233673096,94.73284006118774,94.73597407341003,94.74510455131531,94.89716053009033,94.89716053009033,94.89716053009033,94.89716053009033,94.89716053009033,94.89716053009033,94.89716053009033,99.70722484588623,2,4.945455551147461,None,,,,,,,,,,,,,,,,,,75,6,2025-02-21_09h42.41.672,comp,2024.2.4,56.53737073102348,2025-02-21 11h02.45.180671 -0500,
