thisN,thisTrialN,thisRepN,effect,order,distance,config,diag,h_1,w_1,h_2,w_2,h_3,w_3,rect_choice.keys,rect_choice.rt,rect_choice.duration,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,consent.started,agree_button.started,decline_button.started,consent_img.started,mouse.started,consent.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,exp_params.started,exp_params.stopped,welcome.started,welcome_text.started,welcome.stopped,instructions_1.started,instructions_1_text_1.started,instructions_1_text_2.started,key_resp.started,instructions_1.stopped,instructions_loop.key_resp.keys,instructions_loop.key_resp.rt,instructions_loop.key_resp.duration,instructions_2.started,instructions_2_text_1.started,instructions_2_text_2.started,key_resp_2.started,instructions_2.stopped,instructions_loop.key_resp_2.keys,instructions_loop.key_resp_2.rt,instructions_loop.key_resp_2.duration,instructions_3.started,instructions_3_text_1.started,r1_instr3.started,r2_instr3.started,r3_instr3.started,r1_instr3_label.started,r2_instr3_label.started,r3_instr3_label.started,instructions_3_text_3.started,instructions_3_text_4.started,key_resp_3.started,instructions_3.stopped,instructions_loop.key_resp_3.keys,instructions_loop.key_resp_3.rt,instructions_loop.key_resp_3.duration,instructions_4.started,instructions_4_text_1.started,instructions_4_text_3.started,instructions_4_text_2.started,key_resp_4.started,instructions_4.stopped,instructions_loop.key_resp_4.keys,instructions_loop.key_resp_4.rt,instructions_loop.key_resp_4.duration,instructions_5.started,instructions_5_text_1.started,instructions_5_text_2.started,key_resp_5.started,instructions_5.stopped,instructions_loop.key_resp_5.keys,instructions_loop.key_resp_5.rt,instructions_loop.key_resp_5.duration,start_exp.started,start_exp_text.started,key_resp_6.started,start_exp.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,h_1_tmp,w_1_tmp,h_2_tmp,w_2_tmp,h_3_tmp,w_3_tmp,config_tmp,config_tmp_1,r_1_x,r_1_y,r_2_x,r_2_y,r_3_x,r_3_y,pre_trial.started,pre_trial.stopped,choice_trial.started,rect_choice.started,r_1.started,r_2.started,r_3.started,r_1_label.started,r_2_label.started,r_3_label.started,prompt.started,choice_trial.stopped,trials.rect_choice.keys,trials.rect_choice.rt,trials.rect_choice.duration,end_block.started,end_block_text.started,end_block.stopped,end.started,end_text.started,key_resp_7.started,end.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,debriefing.started,debrief_form.started,end_debrief.started,debriefing.stopped,end_debrief.keys,end_debrief.rt,end_debrief.duration,participant,computer,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014906644821166992,0.034796953201293945,0.034796953201293945,0.034796953201293945,0.014718294143676758,33.94323706626892,1,[33.906137228012085],[33.90615653991699],0,,,[-59.0],[-506.0],[1],[0],[0],[33.927958965301514],['agree_button'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,1,2025-02-21_09h40.26.395,comp,2024.2.4,54.09464457983606,2025-02-21 09h47.09.090431 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.94422459602356,33.94428467750549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,1,2025-02-21_09h40.26.395,comp,2024.2.4,54.09464457983606,2025-02-21 09h47.09.090431 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.94432210922241,33.95668387413025,35.94511675834656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,1,2025-02-21_09h40.26.395,comp,2024.2.4,54.09464457983606,2025-02-21 09h47.09.090431 -0500,
0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,35.96228766441345,,,,,,,,,,,,,,,,,,,,,,,,,,35.946085691452026,35.96228766441345,35.96228766441345,37.459359645843506,39.334203243255615,space,1.8578596115112305,None,39.33435583114624,39.3494176864624,39.3494176864624,40.849069118499756,51.00420832633972,space,10.132471561431885,None,51.00436329841614,51.03754258155823,51.03754258155823,51.03754258155823,51.03754258155823,51.03754258155823,51.03754258155823,51.03754258155823,51.03754258155823,51.03754258155823,52.51656174659729,61.355626583099365,space,8.83363389968872,None,61.35581851005554,61.373899936676025,61.373899936676025,61.373899936676025,62.869576930999756,68.92306303977966,space,6.039731025695801,None,68.92320942878723,68.93852305412292,68.93852305412292,70.42052364349365,71.30699038505554,space,0.8726387023925781,None,71.30718302726746,71.32327938079834,71.32327938079834,73.17441153526306,space,1.8341443538665771,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,1,2025-02-21_09h40.26.395,comp,2024.2.4,54.09464457983606,2025-02-21 09h47.09.090431 -0500,
0,0,0,critical,wdh,20.0,2.1,upper,125.0,200.0,141.0,141.0,200.0,125.0,3,50.84233117103577,None,,,,,0,0,0,0,0,0,0,11,73.25112819671631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,200.0,141.0,141.0,200.0,125.0,2.1,2.12,-266,-284,0,-265,229,270,73.23595476150513,73.23600602149963,73.2378761768341,73.25112819671631,73.39597082138062,73.39597082138062,73.39597082138062,73.39597082138062,73.39597082138062,73.39597082138062,73.39597082138062,124.10676217079163,3,50.84233117103577,None,,,,,,,,,,,,,,,,,,65,1,2025-02-21_09h40.26.395,comp,2024.2.4,54.09464457983606,2025-02-21 09h47.09.090431 -0500,
1,1,0,filler_square,None,None,None,None,None,None,None,None,None,None,3,46.09757471084595,None,,,,,0,0,0,0,0,1,1,199,124.12379264831543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.60437356271338,57.60437356271338,57.322460530583214,57.29344352228141,57.43855722428774,57.55304243011388,1.0,1.2,-153,15,0,7,153,16,124.1083254814148,124.1083734035492,124.11075639724731,124.12379264831543,124.255695104599,124.255695104599,124.255695104599,124.255695104599,124.255695104599,124.255695104599,124.255695104599,170.23600029945374,3,46.09757471084595,None,,,,,,,,,,,,,,,,,,65,1,2025-02-21_09h40.26.395,comp,2024.2.4,54.09464457983606,2025-02-21 09h47.09.090431 -0500,
2,2,0,filler_random,None,None,None,None,None,None,None,None,None,None,1,32.36259746551514,None,,,,,0,0,0,0,0,2,2,147,170.2510061264038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.137206968252,189.00878450677868,179.54175062187093,116.5178285207872,126.45608689546559,159.9275000092729,4.0,4.2,-249,-3,0,-280,234,-12,170.23830366134644,170.238361120224,170.2403862476349,170.2510061264038,170.38883566856384,170.38883566856384,170.38883566856384,170.38883566856384,170.38883566856384,170.38883566856384,170.38883566856384,202.61586499214172,1,32.36259746551514,None,,,,,,,,,,,,,,,,,,65,1,2025-02-21_09h40.26.395,comp,2024.2.4,54.09464457983606,2025-02-21 09h47.09.090431 -0500,
3,3,0,filler_square,None,None,None,None,None,None,None,None,None,None,1,3.6435863971710205,None,,,,,0,0,0,0,0,3,3,190,202.63413858413696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.82589763974326,194.82589763974326,129.0197478806885,78.51359013887554,189.23000406763308,90.82084596299259,1.0,1.2,-233,16,0,19,181,-3,202.6176187992096,202.617693901062,202.6209409236908,202.63413858413696,202.7858691215515,202.7858691215515,202.7858691215515,202.7858691215515,202.7858691215515,202.7858691215515,202.7858691215515,206.2838110923767,1,3.6435863971710205,None,,,,,,,,,,,,,,,,,,65,1,2025-02-21_09h40.26.395,comp,2024.2.4,54.09464457983606,2025-02-21 09h47.09.090431 -0500,
4,4,0,filler_square,None,None,None,None,None,None,None,None,None,None,3,6.018808364868164,None,,,,,0,0,0,0,0,4,4,207,206.29867315292358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.65440343005525,73.76657192111591,79.4613000597245,64.94009427934985,92.42375910207022,92.42375910207022,4.0,4.1,-165,-250,0,-4,175,-281,206.28554034233093,206.28561925888062,206.2891550064087,206.29867315292358,206.43750643730164,206.43750643730164,206.43750643730164,206.43750643730164,206.43750643730164,206.43750643730164,206.43750643730164,212.32131385803223,3,6.018808364868164,None,,,,,,,,,,,,,,,,,,65,1,2025-02-21_09h40.26.395,comp,2024.2.4,54.09464457983606,2025-02-21 09h47.09.090431 -0500,
5,5,0,critical,hdw,20.0,1.0,upper,200.0,125.0,141.0,141.0,125.0,200.0,1,53.546234130859375,None,,,,,0,0,0,0,0,5,5,115,212.33920216560364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,125.0,141.0,141.0,125.0,200.0,1.0,1.2,-229,-19,0,-9,266,0,212.32297658920288,212.32305479049683,212.32617473602295,212.33920216560364,212.48580741882324,212.48580741882324,212.48580741882324,212.48580741882324,212.48580741882324,212.48580741882324,212.48580741882324,265.9028127193451,1,53.546234130859375,None,,,,,,,,,,,,,,,,,,65,1,2025-02-21_09h40.26.395,comp,2024.2.4,54.09464457983606,2025-02-21 09h47.09.090431 -0500,
