thisN,thisTrialN,thisRepN,effect,order,distance,config,diag,h_1,w_1,h_2,w_2,h_3,w_3,rect_choice.keys,rect_choice.rt,rect_choice.duration,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,consent.started,agree_button.started,decline_button.started,consent_img.started,mouse.started,consent.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,exp_params.started,exp_params.stopped,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,instructions_1.started,instructions_1_text_1.started,instructions_1_text_2.started,key_resp.started,instructions_1.stopped,instructions_loop.key_resp.keys,instructions_loop.key_resp.rt,instructions_loop.key_resp.duration,instructions_2.started,instructions_2_text_1.started,instructions_2_text_2.started,key_resp_2.started,instructions_2.stopped,instructions_loop.key_resp_2.keys,instructions_loop.key_resp_2.rt,instructions_loop.key_resp_2.duration,instructions_3.started,instructions_3_text_1.started,r1_instr3.started,r2_instr3.started,r3_instr3.started,r1_instr3_label.started,r2_instr3_label.started,r3_instr3_label.started,instructions_3_text_3.started,instructions_3_text_4.started,key_resp_3.started,instructions_3.stopped,instructions_loop.key_resp_3.keys,instructions_loop.key_resp_3.rt,instructions_loop.key_resp_3.duration,instructions_4.started,instructions_4_text_1.started,instructions_4_text_3.started,instructions_4_text_2.started,key_resp_4.started,instructions_4.stopped,instructions_loop.key_resp_4.keys,instructions_loop.key_resp_4.rt,instructions_loop.key_resp_4.duration,instructions_5.started,instructions_5_text_1.started,instructions_5_text_2.started,key_resp_5.started,instructions_5.stopped,instructions_loop.key_resp_5.keys,instructions_loop.key_resp_5.rt,instructions_loop.key_resp_5.duration,start_exp.started,start_exp_text.started,key_resp_6.started,start_exp.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,h_1_tmp,w_1_tmp,h_2_tmp,w_2_tmp,h_3_tmp,w_3_tmp,config_tmp,config_tmp_1,r_1_x,r_1_y,r_2_x,r_2_y,r_3_x,r_3_y,pre_trial.started,pre_trial.stopped,choice_trial.started,rect_choice.started,r_1.started,r_2.started,r_3.started,r_1_label.started,r_2_label.started,r_3_label.started,prompt.started,choice_trial.stopped,trials.rect_choice.keys,trials.rect_choice.rt,trials.rect_choice.duration,end_block.started,end_block_text.started,end_block.stopped,end.started,end_text.started,key_resp_7.started,end.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,debriefing.started,debrief_form.started,end_debrief.started,debriefing.stopped,end_debrief.keys,end_debrief.rt,end_debrief.duration,participant,computer,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01463770866394043,0.0349428653717041,0.0349428653717041,0.0349428653717041,0.014420509338378906,9.297838687896729,1,[9.260401010513306],[9.260424375534058],0,,,[-84.0],[-496.0],[1],[0],[0],[9.282680034637451],['agree_button'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,4,2025-02-28_13h27.22.845,comp,2024.2.4,56.512994082329996,2025-02-28 13h27.32.695410 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.298397302627563,9.298465490341187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,4,2025-02-28_13h27.22.845,comp,2024.2.4,56.512994082329996,2025-02-28 13h27.32.695410 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.298509120941162,9.31254768371582,11.31408953666687,11.29720950126648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,4,2025-02-28_13h27.22.845,comp,2024.2.4,56.512994082329996,2025-02-28 13h27.32.695410 -0500,
0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,11.31408953666687,,,,,,,,,,,,,,,,,,,,,,,,,,,11.298100233078003,11.31408953666687,11.31408953666687,12.800959825515747,18.40360713005066,space,5.5964906215667725,None,18.403756141662598,18.419355154037476,18.419355154037476,19.915752172470093,27.421752452850342,space,7.497965097427368,None,27.421955585479736,27.45661759376526,27.45661759376526,27.45661759376526,27.45661759376526,27.45661759376526,27.45661759376526,27.45661759376526,27.45661759376526,27.45661759376526,28.924734830856323,36.465365409851074,space,7.528104066848755,None,36.46553826332092,36.482033014297485,36.482033014297485,36.482033014297485,37.96113348007202,48.48560643196106,space,10.516330480575562,None,48.48576641082764,48.503318309783936,48.503318309783936,49.99645209312439,53.848473072052,space,3.8485255241394043,None,53.84867334365845,53.86321759223938,53.86321759223938,55.9320125579834,space,2.062330961227417,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,4,2025-02-28_13h27.22.845,comp,2024.2.4,56.512994082329996,2025-02-28 13h27.32.695410 -0500,
0,0,0,critical,hwd,20.0,2.1,lower,133.0,57.0,57.0,133.0,78.0,78.0,2,10.537436723709106,None,,,,,0,0,0,0,0,0,0,18,56.012229919433594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,57.0,57.0,133.0,78.0,78.0,2.1,2.11,-191,283,0,259,202,-277,55.99487638473511,55.99492025375366,55.9966824054718,56.012229919433594,56.155540466308594,56.155540466308594,56.155540466308594,56.155540466308594,56.155540466308594,56.155540466308594,56.155540466308594,66.55901169776917,2,10.537436723709106,None,,,,,,,,,,,,,,,,,,163,4,2025-02-28_13h27.22.845,comp,2024.2.4,56.512994082329996,2025-02-28 13h27.32.695410 -0500,
1,1,0,critical,dhw,20.0,2.1,upper,141.0,141.0,200.0,125.0,125.0,200.0,3,11.640836954116821,None,,,,,0,0,0,0,0,1,1,27,66.5725347995758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.0,141.0,200.0,125.0,125.0,200.0,2.1,2.12,-229,-261,0,-271,258,277,66.56032752990723,66.56037831306458,66.56223464012146,66.5725347995758,66.71765303611755,66.71765303611755,66.71765303611755,66.71765303611755,66.71765303611755,66.71765303611755,66.71765303611755,78.2332763671875,3,11.640836954116821,None,,,,,,,,,,,,,,,,,,163,4,2025-02-28_13h27.22.845,comp,2024.2.4,56.512994082329996,2025-02-28 13h27.32.695410 -0500,
2,2,0,critical,hwd,20.0,1.0,upper,200.0,125.0,125.0,200.0,141.0,141.0,2,6.196843147277832,None,,,,,0,0,0,0,0,2,2,103,78.25020456314087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,125.0,125.0,200.0,141.0,141.0,1.0,1.3,222,-268,480,-251,746,-268,78.23476696014404,78.23484492301941,78.2376937866211,78.25020456314087,78.38769173622131,78.38769173622131,78.38769173622131,78.38769173622131,78.38769173622131,78.38769173622131,78.38769173622131,84.46549129486084,2,6.196843147277832,None,,,,,,,,,,,,,,,,,,163,4,2025-02-28_13h27.22.845,comp,2024.2.4,56.512994082329996,2025-02-28 13h27.32.695410 -0500,
3,3,0,filler_square,None,None,None,None,None,None,None,None,None,None,3,17.122938632965088,None,,,,,0,0,0,0,0,3,3,199,84.48264837265015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.06864152155149,58.08085369105258,76.6572324040408,76.6572324040408,76.63378213199641,74.96551282731973,2.1,2.11,-163,278,0,286,172,-262,84.46724605560303,84.46732449531555,84.47020077705383,84.48264837265015,84.62370252609253,84.62370252609253,84.62370252609253,84.62370252609253,84.62370252609253,84.62370252609253,84.62370252609253,101.61275386810303,3,17.122938632965088,None,,,,,,,,,,,,,,,,,,163,4,2025-02-28_13h27.22.845,comp,2024.2.4,56.512994082329996,2025-02-28 13h27.32.695410 -0500,
4,4,0,filler_square,None,None,None,None,None,None,None,None,None,None,3,1.7928576469421387,None,,,,,0,0,0,0,0,4,4,172,101.6286928653717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.53518402844887,80.13842356314898,106.95128638394254,106.98087872922522,123.16325950805826,123.16325950805826,2.1,2.12,-190,-258,0,-263,211,278,101.61458277702332,101.61465811729431,101.61803531646729,101.6286928653717,101.77891850471497,101.77891850471497,101.77891850471497,101.77891850471497,101.77891850471497,101.77891850471497,101.77891850471497,103.42911291122437,3,1.7928576469421387,None,,,,,,,,,,,,,,,,,,163,4,2025-02-28_13h27.22.845,comp,2024.2.4,56.512994082329996,2025-02-28 13h27.32.695410 -0500,
5,5,0,catch,None,None,None,None,None,None,None,None,None,None,2,1.6144537925720215,None,,,,,0,0,0,0,0,5,5,127,103.45442748069763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,72,173,152,93,97,2.1,2.11,-208,273,0,283,220,-287,103.43126559257507,103.43134570121765,103.43461728096008,103.45442748069763,103.59773230552673,103.59773230552673,103.59773230552673,103.59773230552673,103.59773230552673,103.59773230552673,103.59773230552673,105.07941460609436,2,1.6144537925720215,None,,,,,,,,,,,,,,,,,,163,4,2025-02-28_13h27.22.845,comp,2024.2.4,56.512994082329996,2025-02-28 13h27.32.695410 -0500,
