thisN,thisTrialN,thisRepN,effect,order,distance,config,diag,h_1,w_1,h_2,w_2,h_3,w_3,rect_choice.keys,rect_choice.rt,rect_choice.duration,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,consent.started,agree_button.started,decline_button.started,consent_img.started,mouse.started,consent.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,exp_params.started,exp_params.stopped,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,instructions_1.started,instructions_1_text_1.started,instructions_1_text_2.started,key_resp.started,instructions_1.stopped,instructions_loop.key_resp.keys,instructions_loop.key_resp.rt,instructions_loop.key_resp.duration,instructions_2.started,instructions_2_text_1.started,instructions_2_text_2.started,key_resp_2.started,instructions_2.stopped,instructions_loop.key_resp_2.keys,instructions_loop.key_resp_2.rt,instructions_loop.key_resp_2.duration,instructions_3.started,instructions_3_text_1.started,r1_instr3.started,r2_instr3.started,r3_instr3.started,r1_instr3_label.started,r2_instr3_label.started,r3_instr3_label.started,instructions_3_text_3.started,instructions_3_text_4.started,key_resp_3.started,instructions_3.stopped,instructions_loop.key_resp_3.keys,instructions_loop.key_resp_3.rt,instructions_loop.key_resp_3.duration,instructions_4.started,instructions_4_text_1.started,instructions_4_text_3.started,instructions_4_text_2.started,key_resp_4.started,instructions_4.stopped,instructions_loop.key_resp_4.keys,instructions_loop.key_resp_4.rt,instructions_loop.key_resp_4.duration,instructions_5.started,instructions_5_text_1.started,instructions_5_text_2.started,key_resp_5.started,instructions_5.stopped,instructions_loop.key_resp_5.keys,instructions_loop.key_resp_5.rt,instructions_loop.key_resp_5.duration,start_exp.started,start_exp_text.started,key_resp_6.started,start_exp.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,h_1_tmp,w_1_tmp,h_2_tmp,w_2_tmp,h_3_tmp,w_3_tmp,config_tmp,config_tmp_1,r_1_x,r_1_y,r_2_x,r_2_y,r_3_x,r_3_y,pre_trial.started,pre_trial.stopped,choice_trial.started,rect_choice.started,r_1.started,r_2.started,r_3.started,r_1_label.started,r_2_label.started,r_3_label.started,prompt.started,choice_trial.stopped,trials.rect_choice.keys,trials.rect_choice.rt,trials.rect_choice.duration,end_block.started,end_block_text.started,end_block.stopped,end.started,end_text.started,key_resp_7.started,end.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,debriefing.started,debrief_form.started,end_debrief.started,debriefing.stopped,end_debrief.keys,end_debrief.rt,end_debrief.duration,participant,computer,date,expName,psychopyVersion,frameRate,expStart,
6,6,0,filler_square,None,None,None,None,None,None,None,None,None,None,3,2.4779255390167236,None,,,,,0,0,0,0,0,6,6,201,142.91874980926514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.74533515220872,134.74533515220872,86.21228487026238,62.21406759792032,125.11146414371792,128.2125245470628,1.0,1.1,-674,285,-480,263,-289,251,142.9042365550995,142.90431237220764,142.90795278549194,142.91874980926514,143.06740593910217,143.06740593910217,143.06740593910217,143.06740593910217,143.06740593910217,143.06740593910217,143.06740593910217,145.40241169929504,3,2.4779255390167236,None,,,,,,,,,,,,,,,,,,55,2,2025-02-19_15h53.57.881,comp,2024.2.4,57.366083701362385,2025-02-19 15h54.10.971989 -0500,
7,7,0,filler_random,None,None,None,None,None,None,None,None,None,None,3,1.370079517364502,None,,,,,0,0,0,0,0,7,7,153,145.41825246810913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.13192768352901,110.59832279325414,109.80587875618649,138.20717337822617,150.64539467492625,195.10479877600906,3.0,3.2,-220,-278,0,15,263,262,145.40409231185913,145.40416502952576,145.4076144695282,145.41825246810913,145.568256855011,145.568256855011,145.568256855011,145.568256855011,145.568256855011,145.568256855011,145.568256855011,146.80140042304993,3,1.370079517364502,None,,,,,,,,,,,,,,,,,,55,2,2025-02-19_15h53.57.881,comp,2024.2.4,57.366083701362385,2025-02-19 15h54.10.971989 -0500,
8,8,0,filler_random,None,None,None,None,None,None,None,None,None,None,1,1.9748196601867676,None,,,,,0,0,0,0,0,8,8,159,146.82150769233704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.9588999258719,161.59193716239247,68.17771873881682,152.1938027560929,147.63034330347887,71.6266422418398,2.1,2.12,-253,-286,0,-284,208,273,146.8030993938446,146.8031723499298,146.80652451515198,146.82150769233704,146.95620250701904,146.95620250701904,146.95620250701904,146.95620250701904,146.95620250701904,146.95620250701904,146.95620250701904,148.8061683177948,1,1.9748196601867676,None,,,,,,,,,,,,,,,,,,55,2,2025-02-19_15h53.57.881,comp,2024.2.4,57.366083701362385,2025-02-19 15h54.10.971989 -0500,
9,9,0,filler_square,None,None,None,None,None,None,None,None,None,None,2,1.8774206638336182,None,,,,,0,0,0,0,0,9,9,203,148.8231508731842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4981888676401,90.98221449122609,192.4666991970169,192.4666991970169,153.30860692882965,98.22333496290943,3.0,3.2,-238,-263,0,-10,241,253,148.80813455581665,148.80821347236633,148.81149220466614,148.8231508731842,148.97237634658813,148.97237634658813,148.97237634658813,148.97237634658813,148.97237634658813,148.97237634658813,148.97237634658813,150.70254349708557,2,1.8774206638336182,None,,,,,,,,,,,,,,,,,,55,2,2025-02-19_15h53.57.881,comp,2024.2.4,57.366083701362385,2025-02-19 15h54.10.971989 -0500,
10,10,0,critical,hwd,20.0,4.0,upper,200.0,125.0,125.0,200.0,141.0,141.0,3,3.700984477996826,None,,,,,0,0,0,0,0,10,10,107,150.71932315826416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,125.0,125.0,200.0,141.0,141.0,4.0,4.2,-258,17,0,-283,266,4,150.70412850379944,150.7042019367218,150.70757937431335,150.71932315826416,150.8729910850525,150.8729910850525,150.8729910850525,150.8729910850525,150.8729910850525,150.8729910850525,150.8729910850525,154.43733501434326,3,3.700984477996826,None,,,,,,,,,,,,,,,,,,55,2,2025-02-19_15h53.57.881,comp,2024.2.4,57.366083701362385,2025-02-19 15h54.10.971989 -0500,
11,11,0,critical,hdw,35.0,2.1,upper,200.0,125.0,127.0,127.0,125.0,200.0,3,2.2715375423431396,None,,,,,0,0,0,0,0,11,11,21,154.45274901390076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,125.0,127.0,127.0,125.0,200.0,2.1,2.11,-222,251,0,253,260,-286,154.43878412246704,154.43885684013367,154.44206357002258,154.45274901390076,154.60668540000916,154.60668540000916,154.60668540000916,154.60668540000916,154.60668540000916,154.60668540000916,154.60668540000916,156.74005222320557,3,2.2715375423431396,None,,,,,,,,,,,,,,,,,,55,2,2025-02-19_15h53.57.881,comp,2024.2.4,57.366083701362385,2025-02-19 15h54.10.971989 -0500,
12,12,0,filler_square,None,None,None,None,None,None,None,None,None,None,2,1.5574860572814941,None,,,,,0,0,0,0,0,12,12,204,156.75879216194153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.83899698205954,95.19552526041402,104.42524710313438,104.42524710313438,66.13074706355775,77.72703247888467,4.0,4.1,-196,-268,0,-18,187,-268,156.74217319488525,156.7422480583191,156.74606490135193,156.75879216194153,156.90477657318115,156.90477657318115,156.90477657318115,156.90477657318115,156.90477657318115,156.90477657318115,156.90477657318115,158.32714009284973,2,1.5574860572814941,None,,,,,,,,,,,,,,,,,,55,2,2025-02-19_15h53.57.881,comp,2024.2.4,57.366083701362385,2025-02-19 15h54.10.971989 -0500,
13,13,0,critical,whd,20.0,1.0,upper,125.0,200.0,200.0,125.0,141.0,141.0,2,2.3062546253204346,None,,,,,0,0,0,0,0,13,13,91,158.34688234329224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,200.0,200.0,125.0,141.0,141.0,1.0,1.1,-738,273,-480,281,-251,278,158.32870197296143,158.32877588272095,158.331787109375,158.34688234329224,158.48982644081116,158.48982644081116,158.48982644081116,158.48982644081116,158.48982644081116,158.48982644081116,158.48982644081116,160.6613428592682,2,2.3062546253204346,None,,,,,,,,,,,,,,,,,,55,2,2025-02-19_15h53.57.881,comp,2024.2.4,57.366083701362385,2025-02-19 15h54.10.971989 -0500,
14,14,0,filler_square,None,None,None,None,None,None,None,None,None,None,1,1.2465465068817139,None,,,,,0,0,0,0,0,14,14,192,160.67846822738647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.56553994896484,158.56553994896484,65.41597606148275,61.05599619190567,111.00146398069779,130.22592884452928,1.0,1.2,-206,-7,0,3,192,4,160.66331696510315,160.66339588165283,160.66670560836792,160.67846822738647,160.82190537452698,160.82190537452698,160.82190537452698,160.82190537452698,160.82190537452698,160.82190537452698,160.82190537452698,161.93250370025635,1,1.2465465068817139,None,,,,,,,,,,,,,,,,,,55,2,2025-02-19_15h53.57.881,comp,2024.2.4,57.366083701362385,2025-02-19 15h54.10.971989 -0500,
15,15,0,critical,dhw,20.0,2.1,upper,141.0,141.0,200.0,125.0,125.0,200.0,3,2.063527822494507,None,,,,,0,0,0,0,0,15,15,27,161.94918179512024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.0,141.0,200.0,125.0,125.0,200.0,2.1,2.12,-229,-255,0,-282,258,257,161.93408370018005,161.9341595172882,161.93757605552673,161.94918179512024,162.09156250953674,162.09156250953674,162.09156250953674,162.09156250953674,162.09156250953674,162.09156250953674,162.09156250953674,164.02633452415466,3,2.063527822494507,None,,,,,,,,,,,,,,,,,,55,2,2025-02-19_15h53.57.881,comp,2024.2.4,57.366083701362385,2025-02-19 15h54.10.971989 -0500,
16,16,0,critical,hwd,35.0,4.0,lower,133.0,57.0,57.0,133.0,70.0,70.0,2,4.378647089004517,None,,,,,0,0,0,0,0,16,16,100,164.04191517829895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,57.0,57.0,133.0,70.0,70.0,4.0,4.2,-191,12,0,-282,198,9,164.02811074256897,164.02823424339294,164.03169512748718,164.04191517829895,164.1931631565094,164.1931631565094,164.1931631565094,164.1931631565094,164.1931631565094,164.1931631565094,164.1931631565094,168.42671155929565,2,4.378647089004517,None,,,,,,,,,,,,,,,,,,55,2,2025-02-19_15h53.57.881,comp,2024.2.4,57.366083701362385,2025-02-19 15h54.10.971989 -0500,
17,17,0,filler_square,None,None,None,None,None,None,None,None,None,None,3,3.108916759490967,None,,,,,0,0,0,0,0,17,17,198,168.4479579925537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.78044750604076,70.1788411516223,67.74292095507299,107.91396531225843,124.28368242860353,124.28368242860353,4.0,4.2,-185,-15,0,-285,212,-15,168.42852139472961,168.4286503791809,168.43197226524353,168.4479579925537,168.59584188461304,168.59584188461304,168.59584188461304,168.59584188461304,168.59584188461304,168.59584188461304,168.59584188461304,171.57556438446045,3,3.108916759490967,None,,,,,,,,,,,,,,,,,,55,2,2025-02-19_15h53.57.881,comp,2024.2.4,57.366083701362385,2025-02-19 15h54.10.971989 -0500,
18,18,0,critical,dhw,20.0,3.0,lower,78.0,78.0,133.0,57.0,57.0,133.0,2,2.036982536315918,None,,,,,0,0,0,0,0,18,18,56,171.59174990653992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,78.0,133.0,57.0,57.0,133.0,3.0,3.1,-164,270,0,-1,191,-273,171.57706212997437,171.57713294029236,171.5803987979889,171.59174990653992,171.74619245529175,171.74619245529175,171.74619245529175,171.74619245529175,171.74619245529175,171.74619245529175,171.74619245529175,173.63105845451355,2,2.036982536315918,None,,,,,,,,,,,,,,,,,,55,2,2025-02-19_15h53.57.881,comp,2024.2.4,57.366083701362385,2025-02-19 15h54.10.971989 -0500,
19,19,0,critical,dwh,20.0,4.0,lower,78.0,78.0,57.0,133.0,133.0,57.0,2,2.1633098125457764,None,,,,,0,0,0,0,0,19,19,70,173.6490261554718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,78.0,57.0,133.0,133.0,57.0,4.0,4.1,-202,-260,0,-6,191,-262,173.63297653198242,173.63305735588074,173.63606452941895,173.6490261554718,173.79405164718628,173.79405164718628,173.79405164718628,173.79405164718628,173.79405164718628,173.79405164718628,173.79405164718628,175.82776498794556,2,2.1633098125457764,None,,,,,,,,,,,,,,,,,,55,2,2025-02-19_15h53.57.881,comp,2024.2.4,57.366083701362385,2025-02-19 15h54.10.971989 -0500,
20,20,0,critical,dwh,20.0,2.1,upper,141.0,141.0,125.0,200.0,200.0,125.0,3,2.8494369983673096,None,,,,,0,0,0,0,0,20,20,7,175.8435516357422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.0,141.0,125.0,200.0,200.0,125.0,2.1,2.12,-266,-261,0,-253,258,277,175.82930159568787,175.8293740749359,175.83299708366394,175.8435516357422,175.99357318878174,175.99357318878174,175.99357318878174,175.99357318878174,175.99357318878174,175.99357318878174,175.99357318878174,178.6955394744873,3,2.8494369983673096,None,,,,,,,,,,,,,,,,,,55,2,2025-02-19_15h53.57.881,comp,2024.2.4,57.366083701362385,2025-02-19 15h54.10.971989 -0500,
21,21,0,filler_square,None,None,None,None,None,None,None,None,None,None,3,0.9881517887115479,None,,,,,0,0,0,0,0,21,21,187,178.71242237091064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.54628214538688,91.88692475296315,113.32111250345368,77.79933365272355,132.77459943930205,132.77459943930205,3.0,3.2,-181,-279,0,-7,201,284,178.69745445251465,178.69757294654846,178.70175457000732,178.71242237091064,178.86298513412476,178.86298513412476,178.86298513412476,178.86298513412476,178.86298513412476,178.86298513412476,178.86298513412476,179.7148563861847,3,0.9881517887115479,None,,,,,,,,,,,,,,,,,,55,2,2025-02-19_15h53.57.881,comp,2024.2.4,57.366083701362385,2025-02-19 15h54.10.971989 -0500,
22,22,0,catch,None,None,None,None,None,None,None,None,None,None,3,1.6248633861541748,None,,,,,0,0,0,0,0,22,22,128,179.73145604133606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,76,121,69,154,171,2.1,2.11,-168,261,0,281,216,-285,179.7168309688568,179.7169051170349,179.7208571434021,179.73145604133606,179.88083052635193,179.88083052635193,179.88083052635193,179.88083052635193,179.88083052635193,179.88083052635193,179.88083052635193,181.36621046066284,3,1.6248633861541748,None,,,,,,,,,,,,,,,,,,55,2,2025-02-19_15h53.57.881,comp,2024.2.4,57.366083701362385,2025-02-19 15h54.10.971989 -0500,
23,23,0,critical,wdh,35.0,2.1,lower,57.0,133.0,70.0,70.0,133.0,57.0,1,4.309831142425537,None,,,,,0,0,0,0,0,23,23,32,181.38304901123047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,133.0,70.0,70.0,133.0,57.0,2.1,2.11,-198,290,0,260,160,-280,181.3678548336029,181.36794185638428,181.37140154838562,181.38304901123047,181.5301694869995,181.5301694869995,181.5301694869995,181.5301694869995,181.5301694869995,181.5301694869995,181.5301694869995,185.69587635993958,1,4.309831142425537,None,,,,,,,,,,,,,,,,,,55,2,2025-02-19_15h53.57.881,comp,2024.2.4,57.366083701362385,2025-02-19 15h54.10.971989 -0500,
