thisN,thisTrialN,thisRepN,effect,order,distance,config,diag,h_1,w_1,h_2,w_2,h_3,w_3,rect_choice.keys,rect_choice.rt,rect_choice.duration,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,consent.started,agree_button.started,decline_button.started,consent_img.started,mouse.started,consent.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,exp_params.started,exp_params.stopped,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,instructions_1.started,instructions_1_text_1.started,instructions_1_text_2.started,key_resp.started,instructions_1.stopped,instructions_loop.key_resp.keys,instructions_loop.key_resp.rt,instructions_loop.key_resp.duration,instructions_2.started,instructions_2_text_1.started,instructions_2_text_2.started,key_resp_2.started,instructions_2.stopped,instructions_loop.key_resp_2.keys,instructions_loop.key_resp_2.rt,instructions_loop.key_resp_2.duration,instructions_3.started,instructions_3_text_1.started,r1_instr3.started,r2_instr3.started,r3_instr3.started,r1_instr3_label.started,r2_instr3_label.started,r3_instr3_label.started,instructions_3_text_3.started,instructions_3_text_4.started,key_resp_3.started,instructions_3.stopped,instructions_loop.key_resp_3.keys,instructions_loop.key_resp_3.rt,instructions_loop.key_resp_3.duration,instructions_4.started,instructions_4_text_1.started,instructions_4_text_3.started,instructions_4_text_2.started,key_resp_4.started,instructions_4.stopped,instructions_loop.key_resp_4.keys,instructions_loop.key_resp_4.rt,instructions_loop.key_resp_4.duration,instructions_5.started,instructions_5_text_1.started,instructions_5_text_2.started,key_resp_5.started,instructions_5.stopped,instructions_loop.key_resp_5.keys,instructions_loop.key_resp_5.rt,instructions_loop.key_resp_5.duration,start_exp.started,start_exp_text.started,key_resp_6.started,start_exp.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,h_1_tmp,w_1_tmp,h_2_tmp,w_2_tmp,h_3_tmp,w_3_tmp,config_tmp,config_tmp_1,r_1_x,r_1_y,r_2_x,r_2_y,r_3_x,r_3_y,pre_trial.started,pre_trial.stopped,choice_trial.started,rect_choice.started,r_1.started,r_2.started,r_3.started,r_1_label.started,r_2_label.started,r_3_label.started,prompt.started,choice_trial.stopped,trials.rect_choice.keys,trials.rect_choice.rt,trials.rect_choice.duration,end_block.started,end_block_text.started,end_block.stopped,end.started,end_text.started,key_resp_7.started,end.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,debriefing.started,debrief_form.started,end_debrief.started,debriefing.stopped,end_debrief.keys,end_debrief.rt,end_debrief.duration,participant,computer,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016000986099243164,0.04212164878845215,0.04212164878845215,0.04212164878845215,0.015436172485351562,26.59278130531311,1,[26.549416065216064],[26.549425840377808],0,,,[-44.0],[-495.0],[1],[0],[0],[26.57601237297058],['agree_button'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,5,2025-02-21_11h01.45.038,comp,2024.2.4,61.053970767835594,2025-02-21 11h01.51.846161 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.59306240081787,26.593097448349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,5,2025-02-21_11h01.45.038,comp,2024.2.4,61.053970767835594,2025-02-21 11h01.51.846161 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.59312105178833,26.60642409324646,28.609557151794434,28.592830896377563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,5,2025-02-21_11h01.45.038,comp,2024.2.4,61.053970767835594,2025-02-21 11h01.51.846161 -0500,
0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,28.609557151794434,,,,,,,,,,,,,,,,,,,,,,,,,,,28.59336543083191,28.609557151794434,28.609557151794434,30.092745780944824,32.72739887237549,space,2.62580943107605,None,32.72749876976013,32.7434458732605,32.7434458732605,34.24285864830017,45.91051745414734,space,11.659559965133667,None,45.9106011390686,45.9313600063324,45.9313600063324,45.9313600063324,45.9313600063324,45.9313600063324,45.9313600063324,45.9313600063324,45.9313600063324,45.9313600063324,47.40991759300232,57.27777910232544,space,9.860356569290161,None,57.27786993980408,57.29321336746216,57.29321336746216,57.29321336746216,58.792744636535645,70.46069717407227,space,11.661481618881226,None,70.46078515052795,70.47620034217834,70.47620034217834,71.97589802742004,73.47702121734619,space,1.494152545928955,None,73.47712898254395,73.49269795417786,73.49269795417786,75.69347214698792,space,2.184635877609253,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,5,2025-02-21_11h01.45.038,comp,2024.2.4,61.053970767835594,2025-02-21 11h01.51.846161 -0500,
0,0,0,critical,whd,35.0,1.0,upper,125.0,200.0,200.0,125.0,127.0,127.0,1,5.99032187461853,None,,,,,0,0,0,0,0,0,0,85,75.75267910957336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,200.0,200.0,125.0,127.0,127.0,1.0,1.3,222,-254,480,-264,702,-253,75.73879647254944,75.73884463310242,75.74105286598206,75.75267910957336,75.89910078048706,75.89910078048706,75.89910078048706,75.89910078048706,75.89910078048706,75.89910078048706,75.89910078048706,81.76049494743347,1,5.99032187461853,None,,,,,,,,,,,,,,,,,,74,5,2025-02-21_11h01.45.038,comp,2024.2.4,61.053970767835594,2025-02-21 11h01.51.846161 -0500,
1,1,0,critical,dwh,20.0,4.0,lower,78.0,78.0,57.0,133.0,133.0,57.0,1,19.677923679351807,None,,,,,0,0,0,0,0,1,1,70,81.77584028244019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,78.0,57.0,133.0,133.0,57.0,4.0,4.2,-202,16,0,-290,191,20,81.76127910614014,81.76131987571716,81.76343441009521,81.77584028244019,81.92576384544373,81.92576384544373,81.92576384544373,81.92576384544373,81.92576384544373,81.92576384544373,81.92576384544373,101.46017718315125,1,19.677923679351807,None,,,,,,,,,,,,,,,,,,74,5,2025-02-21_11h01.45.038,comp,2024.2.4,61.053970767835594,2025-02-21 11h01.51.846161 -0500,
2,2,0,critical,wdh,35.0,2.1,lower,57.0,133.0,70.0,70.0,133.0,57.0,3,13.25827670097351,None,,,,,0,0,0,0,0,2,2,8,101.47593951225281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,133.0,70.0,70.0,133.0,57.0,2.1,2.11,-198,278,0,267,160,-277,101.46097612380981,101.46101760864258,101.46348643302917,101.47593951225281,101.6256811618805,101.6256811618805,101.6256811618805,101.6256811618805,101.6256811618805,101.6256811618805,101.6256811618805,114.7434458732605,3,13.25827670097351,None,,,,,,,,,,,,,,,,,,74,5,2025-02-21_11h01.45.038,comp,2024.2.4,61.053970767835594,2025-02-21 11h01.51.846161 -0500,
3,3,0,filler_random,None,None,None,None,None,None,None,None,None,None,3,3.9267683029174805,None,,,,,0,0,0,0,0,3,3,168,114.75910377502441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.12394760456277,108.5139152030658,117.40545152828977,106.61961533450967,196.37935295529113,172.15200103061812,4.0,4.1,-204,-282,0,-17,235,-278,114.74436545372009,114.74441933631897,114.74672245979309,114.75910377502441,114.90907096862793,114.90907096862793,114.90907096862793,114.90907096862793,114.90907096862793,114.90907096862793,114.90907096862793,118.69350695610046,3,3.9267683029174805,None,,,,,,,,,,,,,,,,,,74,5,2025-02-21_11h01.45.038,comp,2024.2.4,61.053970767835594,2025-02-21 11h01.51.846161 -0500,
4,4,0,critical,wdh,35.0,3.0,upper,125.0,200.0,127.0,127.0,200.0,125.0,1,7.7045371532440186,None,,,,,0,0,0,0,0,4,4,75,118.70910501480103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,200.0,127.0,127.0,200.0,125.0,3.0,3.2,-260,-257,0,-19,222,267,118.69429397583008,118.69433665275574,118.69661068916321,118.70910501480103,118.85906553268433,118.85906553268433,118.85906553268433,118.85906553268433,118.85906553268433,118.85906553268433,118.85906553268433,126.42688417434692,1,7.7045371532440186,None,,,,,,,,,,,,,,,,,,74,5,2025-02-21_11h01.45.038,comp,2024.2.4,61.053970767835594,2025-02-21 11h01.51.846161 -0500,
5,5,0,filler_square,None,None,None,None,None,None,None,None,None,None,3,3.1868467330932617,None,,,,,0,0,0,0,0,5,5,174,126.44213509559631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.01627522361787,62.054208506103286,58.641703582697524,69.22881108673415,184.70627477650368,184.70627477650368,3.0,3.1,-162,261,0,-8,223,-278,126.42782235145569,126.42786145210266,126.43019008636475,126.44213509559631,126.59229850769043,126.59229850769043,126.59229850769043,126.59229850769043,126.59229850769043,126.59229850769043,126.59229850769043,129.64335823059082,3,3.1868467330932617,None,,,,,,,,,,,,,,,,,,74,5,2025-02-21_11h01.45.038,comp,2024.2.4,61.053970767835594,2025-02-21 11h01.51.846161 -0500,
