thisN,thisTrialN,thisRepN,effect,order,distance,config,diag,h_1,w_1,h_2,w_2,h_3,w_3,rect_choice.keys,rect_choice.rt,rect_choice.duration,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,consent.started,agree_button.started,decline_button.started,consent_img.started,mouse.started,consent.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,exp_params.started,exp_params.stopped,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,instructions_1.started,instructions_1_text_1.started,instructions_1_text_2.started,key_resp.started,instructions_1.stopped,instructions_loop.key_resp.keys,instructions_loop.key_resp.rt,instructions_loop.key_resp.duration,instructions_2.started,instructions_2_text_1.started,instructions_2_text_2.started,key_resp_2.started,instructions_2.stopped,instructions_loop.key_resp_2.keys,instructions_loop.key_resp_2.rt,instructions_loop.key_resp_2.duration,instructions_3.started,instructions_3_text_1.started,r1_instr3.started,r2_instr3.started,r3_instr3.started,r1_instr3_label.started,r2_instr3_label.started,r3_instr3_label.started,instructions_3_text_3.started,instructions_3_text_4.started,key_resp_3.started,instructions_3.stopped,instructions_loop.key_resp_3.keys,instructions_loop.key_resp_3.rt,instructions_loop.key_resp_3.duration,instructions_4.started,instructions_4_text_1.started,instructions_4_text_3.started,instructions_4_text_2.started,key_resp_4.started,instructions_4.stopped,instructions_loop.key_resp_4.keys,instructions_loop.key_resp_4.rt,instructions_loop.key_resp_4.duration,instructions_5.started,instructions_5_text_1.started,instructions_5_text_2.started,key_resp_5.started,instructions_5.stopped,instructions_loop.key_resp_5.keys,instructions_loop.key_resp_5.rt,instructions_loop.key_resp_5.duration,start_exp.started,start_exp_text.started,key_resp_6.started,start_exp.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,h_1_tmp,w_1_tmp,h_2_tmp,w_2_tmp,h_3_tmp,w_3_tmp,config_tmp,config_tmp_1,r_1_x,r_1_y,r_2_x,r_2_y,r_3_x,r_3_y,pre_trial.started,pre_trial.stopped,choice_trial.started,rect_choice.started,r_1.started,r_2.started,r_3.started,r_1_label.started,r_2_label.started,r_3_label.started,prompt.started,choice_trial.stopped,trials.rect_choice.keys,trials.rect_choice.rt,trials.rect_choice.duration,end_block.started,end_block_text.started,end_block.stopped,end.started,end_text.started,key_resp_7.started,end.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,debriefing.started,debrief_form.started,end_debrief.started,debriefing.stopped,end_debrief.keys,end_debrief.rt,end_debrief.duration,participant,computer,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019456148147583008,0.03426980972290039,0.03426980972290039,0.03426980972290039,0.019253969192504883,64.209716796875,1,[64.17306208610535],[64.17308640480042],0,,,[-53.0],[-503.0],[1],[0],[0],[64.18985342979431],['agree_button'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,1,2025-03-13_14h50.02.396,comp,2024.2.4,54.8531013819521,2025-03-13 14h50.12.517999 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.21025276184082,64.21031951904297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,1,2025-03-13_14h50.02.396,comp,2024.2.4,54.8531013819521,2025-03-13 14h50.12.517999 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.210364818573,64.22589039802551,66.22659993171692,66.20966148376465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,1,2025-03-13_14h50.02.396,comp,2024.2.4,54.8531013819521,2025-03-13 14h50.12.517999 -0400,
0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,66.22659993171692,,,,,,,,,,,,,,,,,,,,,,,,,,,66.21052694320679,66.22659993171692,66.22659993171692,67.7099130153656,69.74548196792603,space,2.029754400253296,None,69.74563312530518,69.7622902393341,69.7622902393341,71.25981879234314,76.61413073539734,space,5.343473434448242,None,76.61432003974915,76.64716386795044,76.64716386795044,76.64716386795044,76.64716386795044,76.64716386795044,76.64716386795044,76.64716386795044,76.64716386795044,76.64716386795044,78.11411213874817,83.29238653182983,space,5.161043405532837,None,83.29254698753357,83.3131992816925,83.3131992816925,83.3131992816925,84.79865550994873,93.45289301872253,space,8.64508605003357,None,93.45304298400879,93.46832227706909,93.46832227706909,94.96658778190613,97.68750309944153,space,2.7103207111358643,None,97.68769931793213,97.70325493812561,97.70325493812561,99.13646602630615,space,1.428462028503418,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,1,2025-03-13_14h50.02.396,comp,2024.2.4,54.8531013819521,2025-03-13 14h50.12.517999 -0400,
0,0,0,critical,hdw,35.0,2.1,upper,200.0,125.0,127.0,127.0,125.0,200.0,3,13.61964201927185,None,,,,,0,0,0,0,0,0,0,21,99.21555304527283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,125.0,127.0,127.0,125.0,200.0,2.1,2.11,-222,274,0,271,260,-281,99.19932198524475,99.19936752319336,99.20100927352905,99.21555304527283,99.36108756065369,99.36108756065369,99.36108756065369,99.36108756065369,99.36108756065369,99.36108756065369,99.36108756065369,112.84862303733826,3,13.61964201927185,None,,,,,,,,,,,,,,,,,,240,1,2025-03-13_14h50.02.396,comp,2024.2.4,54.8531013819521,2025-03-13 14h50.12.517999 -0400,
1,1,0,critical,hdw,35.0,3.0,lower,133.0,57.0,70.0,70.0,57.0,133.0,1,21.821763038635254,None,,,,,0,0,0,0,0,1,1,110,112.86948537826538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,57.0,70.0,70.0,57.0,133.0,3.0,3.2,-160,-254,0,19,198,284,112.85022568702698,112.85030245780945,112.85371279716492,112.86948537826538,113.01049304008484,113.01049304008484,113.01049304008484,113.01049304008484,113.01049304008484,113.01049304008484,113.01049304008484,134.70661115646362,1,21.821763038635254,None,,,,,,,,,,,,,,,,,,240,1,2025-03-13_14h50.02.396,comp,2024.2.4,54.8531013819521,2025-03-13 14h50.12.517999 -0400,
2,2,0,filler_square,None,None,None,None,None,None,None,None,None,None,1,1.80855131149292,None,,,,,0,0,0,0,0,2,2,186,134.7226550579071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.50443851460427,105.50443851460427,91.44074826338685,92.03620747825559,72.32841216839621,104.80922296581639,1.0,1.2,-195,-14,0,-3,194,2,134.70865440368652,134.70873522758484,134.71204710006714,134.7226550579071,134.86493492126465,134.86493492126465,134.86493492126465,134.86493492126465,134.86493492126465,134.86493492126465,134.86493492126465,136.53579092025757,1,1.80855131149292,None,,,,,,,,,,,,,,,,,,240,1,2025-03-13_14h50.02.396,comp,2024.2.4,54.8531013819521,2025-03-13 14h50.12.517999 -0400,
3,3,0,filler_square,None,None,None,None,None,None,None,None,None,None,1,5.259224891662598,None,,,,,0,0,0,0,0,3,3,203,136.55249643325806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.61988492819746,77.61988492819746,76.21131007933113,69.91445988902032,76.73233149688464,73.07371184758671,2.2,2.22,-170,253,0,-273,167,-254,136.5377254486084,136.5378029346466,136.5415530204773,136.55249643325806,136.7001211643219,136.7001211643219,136.7001211643219,136.7001211643219,136.7001211643219,136.7001211643219,136.7001211643219,141.81688499450684,1,5.259224891662598,None,,,,,,,,,,,,,,,,,,240,1,2025-03-13_14h50.02.396,comp,2024.2.4,54.8531013819521,2025-03-13 14h50.12.517999 -0400,
4,4,0,catch,None,None,None,None,None,None,None,None,None,None,2,2.201596260070801,None,,,,,0,0,0,0,0,4,4,127,141.83361220359802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,100,164,161,132,58,4.0,4.1,-226,-287,0,-15,206,-256,141.8188717365265,141.81894993782043,141.82196879386902,141.83361220359802,141.9908046722412,141.9908046722412,141.9908046722412,141.9908046722412,141.9908046722412,141.9908046722412,141.9908046722412,144.050541639328,2,2.201596260070801,None,,,,,,,,,,,,,,,,,,240,1,2025-03-13_14h50.02.396,comp,2024.2.4,54.8531013819521,2025-03-13 14h50.12.517999 -0400,
5,5,0,critical,dhw,35.0,4.0,upper,127.0,127.0,200.0,125.0,125.0,200.0,3,3.433278799057007,None,,,,,0,0,0,0,0,5,5,53,144.06588220596313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,127.0,200.0,125.0,125.0,200.0,4.0,4.1,-222,-257,0,5,258,-286,144.05198860168457,144.05206418037415,144.05525922775269,144.06588220596313,144.20987153053284,144.20987153053284,144.20987153053284,144.20987153053284,144.20987153053284,144.20987153053284,144.20987153053284,147.51461243629456,3,3.433278799057007,None,,,,,,,,,,,,,,,,,,240,1,2025-03-13_14h50.02.396,comp,2024.2.4,54.8531013819521,2025-03-13 14h50.12.517999 -0400,
