thisN,thisTrialN,thisRepN,effect,order,distance,config,diag,h_1,w_1,h_2,w_2,h_3,w_3,rect_choice.keys,rect_choice.rt,rect_choice.duration,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,consent.started,agree_button.started,decline_button.started,consent_img.started,mouse.started,consent.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,exp_params.started,exp_params.stopped,welcome.started,welcome_text.started,welcome.stopped,instructions_1.started,instructions_1_text_1.started,instructions_1_text_2.started,key_resp.started,instructions_1.stopped,instructions_loop.key_resp.keys,instructions_loop.key_resp.rt,instructions_loop.key_resp.duration,instructions_2.started,instructions_2_text_1.started,instructions_2_text_2.started,key_resp_2.started,instructions_2.stopped,instructions_loop.key_resp_2.keys,instructions_loop.key_resp_2.rt,instructions_loop.key_resp_2.duration,instructions_3.started,instructions_3_text_1.started,r1_instr3.started,r2_instr3.started,r3_instr3.started,r1_instr3_label.started,r2_instr3_label.started,r3_instr3_label.started,instructions_3_text_3.started,instructions_3_text_4.started,key_resp_3.started,instructions_3.stopped,instructions_loop.key_resp_3.keys,instructions_loop.key_resp_3.rt,instructions_loop.key_resp_3.duration,instructions_4.started,instructions_4_text_1.started,instructions_4_text_3.started,instructions_4_text_2.started,key_resp_4.started,instructions_4.stopped,instructions_loop.key_resp_4.keys,instructions_loop.key_resp_4.rt,instructions_loop.key_resp_4.duration,instructions_5.started,instructions_5_text_1.started,instructions_5_text_2.started,key_resp_5.started,instructions_5.stopped,instructions_loop.key_resp_5.keys,instructions_loop.key_resp_5.rt,instructions_loop.key_resp_5.duration,start_exp.started,start_exp_text.started,key_resp_6.started,start_exp.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,h_1_tmp,w_1_tmp,h_2_tmp,w_2_tmp,h_3_tmp,w_3_tmp,config_tmp,config_tmp_1,r_1_x,r_1_y,r_2_x,r_2_y,r_3_x,r_3_y,pre_trial.started,pre_trial.stopped,choice_trial.started,rect_choice.started,r_1.started,r_2.started,r_3.started,r_1_label.started,r_2_label.started,r_3_label.started,prompt.started,choice_trial.stopped,trials.rect_choice.keys,trials.rect_choice.rt,trials.rect_choice.duration,end_block.started,end_block_text.started,end_block.stopped,end.started,end_text.started,key_resp_7.started,end.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,debriefing.started,debrief_form.started,end_debrief.started,debriefing.stopped,end_debrief.keys,end_debrief.rt,end_debrief.duration,participant,computer,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015515565872192383,0.03239178657531738,0.03239178657531738,0.03239178657531738,0.015332221984863281,11.541934728622437,1,[11.507261514663696],[11.507290363311768],0,,,[-95.0],[-505.0],[1],[0],[0],[11.525905847549438],['agree_button'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241,1,2025-03-13_17h04.54.401,comp,2024.2.4,56.62981180120785,2025-03-13 17h05.30.751917 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.542528629302979,11.542590379714966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241,1,2025-03-13_17h04.54.401,comp,2024.2.4,56.62981180120785,2025-03-13 17h05.30.751917 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.542629480361938,11.56049919128418,13.548888444900513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241,1,2025-03-13_17h04.54.401,comp,2024.2.4,56.62981180120785,2025-03-13 17h05.30.751917 -0400,
0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,13.566502571105957,,,,,,,,,,,,,,,,,,,,,,,,,,13.549802303314209,13.566502571105957,13.566502571105957,15.051353693008423,17.339758157730103,space,2.2754223346710205,None,17.3399076461792,17.355600357055664,17.355600357055664,18.851613998413086,26.68875479698181,space,7.834446907043457,None,26.688905954360962,26.71763300895691,26.71763300895691,26.71763300895691,26.71763300895691,26.71763300895691,26.71763300895691,26.71763300895691,26.71763300895691,26.71763300895691,28.190622091293335,31.808937311172485,space,3.5994536876678467,None,31.809097051620483,31.827556371688843,31.827556371688843,31.827556371688843,33.3263623714447,41.49316930770874,space,8.151720762252808,None,41.49332094192505,41.50874733924866,41.50874733924866,42.99355745315552,44.71104097366333,space,1.7090933322906494,None,44.711235761642456,44.726723194122314,44.726723194122314,45.64513659477234,space,0.9033992290496826,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241,1,2025-03-13_17h04.54.401,comp,2024.2.4,56.62981180120785,2025-03-13 17h05.30.751917 -0400,
0,0,0,critical,wdh,35.0,2.1,lower,57.0,133.0,70.0,70.0,133.0,57.0,1,6.54242205619812,None,,,,,0,0,0,0,0,0,0,8,45.7203586101532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,133.0,70.0,70.0,133.0,57.0,2.1,2.12,-198,-265,0,-269,160,255,45.704692363739014,45.704724073410034,45.70583391189575,45.7203586101532,45.86599516868591,45.86599516868591,45.86599516868591,45.86599516868591,45.86599516868591,45.86599516868591,45.86599516868591,52.26569628715515,1,6.54242205619812,None,,,,,,,,,,,,,,,,,,241,1,2025-03-13_17h04.54.401,comp,2024.2.4,56.62981180120785,2025-03-13 17h05.30.751917 -0400,
1,1,0,filler_random,None,None,None,None,None,None,None,None,None,None,1,1.9976661205291748,None,,,,,0,0,0,0,0,1,1,130,52.28098273277283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.0279525932553,158.90675156065652,81.91255979154128,85.25440032349711,94.56041530440572,194.21253507189851,1.0,1.3,262,-255,480,-287,716,-250,52.267459869384766,52.26756834983826,52.27031397819519,52.28098273277283,52.41826772689819,52.41826772689819,52.41826772689819,52.41826772689819,52.41826772689819,52.41826772689819,52.41826772689819,54.28124690055847,1,1.9976661205291748,None,,,,,,,,,,,,,,,,,,241,1,2025-03-13_17h04.54.401,comp,2024.2.4,56.62981180120785,2025-03-13 17h05.30.751917 -0400,
2,2,0,critical,hdw,35.0,2.1,upper,200.0,125.0,127.0,127.0,125.0,200.0,3,3.812410593032837,None,,,,,0,0,0,0,0,2,2,45,54.29815721511841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,125.0,127.0,127.0,125.0,200.0,2.1,2.12,-222,-282,0,-266,260,254,54.28273940086365,54.28281211853027,54.286877155303955,54.29815721511841,54.44633197784424,54.44633197784424,54.44633197784424,54.44633197784424,54.44633197784424,54.44633197784424,54.44633197784424,58.11372900009155,3,3.812410593032837,None,,,,,,,,,,,,,,,,,,241,1,2025-03-13_17h04.54.401,comp,2024.2.4,56.62981180120785,2025-03-13 17h05.30.751917 -0400,
3,3,0,filler_random,None,None,None,None,None,None,None,None,None,None,1,3.6611478328704834,None,,,,,0,0,0,0,0,3,3,137,58.129501819610596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.59565223351353,196.64331931557865,122.31761818848517,80.9681235325964,184.0282399496068,164.83150204928793,2.1,2.12,-235,-276,0,-256,219,260,58.11540341377258,58.11548328399658,58.1183648109436,58.129501819610596,58.278427600860596,58.278427600860596,58.278427600860596,58.278427600860596,58.278427600860596,58.278427600860596,58.278427600860596,61.80097842216492,1,3.6611478328704834,None,,,,,,,,,,,,,,,,,,241,1,2025-03-13_17h04.54.401,comp,2024.2.4,56.62981180120785,2025-03-13 17h05.30.751917 -0400,
4,4,0,critical,hdw,35.0,4.0,lower,133.0,57.0,70.0,70.0,57.0,133.0,3,6.259543418884277,None,,,,,0,0,0,0,0,4,4,112,61.819236516952515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,57.0,70.0,70.0,57.0,133.0,4.0,4.2,-160,12,0,-277,198,-11,61.802568197250366,61.802666664123535,61.806100606918335,61.819236516952515,61.96954011917114,61.96954011917114,61.96954011917114,61.96954011917114,61.96954011917114,61.96954011917114,61.96954011917114,68.08409547805786,3,6.259543418884277,None,,,,,,,,,,,,,,,,,,241,1,2025-03-13_17h04.54.401,comp,2024.2.4,56.62981180120785,2025-03-13 17h05.30.751917 -0400,
5,5,0,critical,wdh,20.0,2.1,lower,57.0,133.0,78.0,78.0,133.0,57.0,1,4.113896131515503,None,,,,,0,0,0,0,0,5,5,34,68.10083532333374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,133.0,78.0,78.0,133.0,57.0,2.1,2.12,-202,-265,0,-258,164,284,68.08568692207336,68.08576273918152,68.08901906013489,68.10083532333374,68.25227165222168,68.25227165222168,68.25227165222168,68.25227165222168,68.25227165222168,68.25227165222168,68.25227165222168,72.22002959251404,1,4.113896131515503,None,,,,,,,,,,,,,,,,,,241,1,2025-03-13_17h04.54.401,comp,2024.2.4,56.62981180120785,2025-03-13 17h05.30.751917 -0400,
