thisN,thisTrialN,thisRepN,effect,order,distance,config,diag,h_1,w_1,h_2,w_2,h_3,w_3,rect_choice.keys,rect_choice.rt,rect_choice.duration,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,consent.started,agree_button.started,decline_button.started,consent_img.started,mouse.started,consent.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,exp_params.started,exp_params.stopped,welcome.started,welcome_text.started,welcome.stopped,instructions_1.started,instructions_1_text_1.started,instructions_1_text_2.started,key_resp.started,instructions_1.stopped,instructions_loop.key_resp.keys,instructions_loop.key_resp.rt,instructions_loop.key_resp.duration,instructions_2.started,instructions_2_text_1.started,instructions_2_text_2.started,key_resp_2.started,instructions_2.stopped,instructions_loop.key_resp_2.keys,instructions_loop.key_resp_2.rt,instructions_loop.key_resp_2.duration,instructions_3.started,instructions_3_text_1.started,r1_instr3.started,r2_instr3.started,r3_instr3.started,r1_instr3_label.started,r2_instr3_label.started,r3_instr3_label.started,instructions_3_text_3.started,instructions_3_text_4.started,key_resp_3.started,instructions_3.stopped,instructions_loop.key_resp_3.keys,instructions_loop.key_resp_3.rt,instructions_loop.key_resp_3.duration,instructions_4.started,instructions_4_text_1.started,instructions_4_text_3.started,instructions_4_text_2.started,key_resp_4.started,instructions_4.stopped,instructions_loop.key_resp_4.keys,instructions_loop.key_resp_4.rt,instructions_loop.key_resp_4.duration,instructions_5.started,instructions_5_text_1.started,instructions_5_text_2.started,key_resp_5.started,instructions_5.stopped,instructions_loop.key_resp_5.keys,instructions_loop.key_resp_5.rt,instructions_loop.key_resp_5.duration,start_exp.started,start_exp_text.started,key_resp_6.started,start_exp.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,h_1_tmp,w_1_tmp,h_2_tmp,w_2_tmp,h_3_tmp,w_3_tmp,config_tmp,config_tmp_1,r_1_x,r_1_y,r_2_x,r_2_y,r_3_x,r_3_y,pre_trial.started,pre_trial.stopped,choice_trial.started,rect_choice.started,r_1.started,r_2.started,r_3.started,r_1_label.started,r_2_label.started,r_3_label.started,prompt.started,choice_trial.stopped,trials.rect_choice.keys,trials.rect_choice.rt,trials.rect_choice.duration,end_block.started,end_block_text.started,end_block.stopped,end.started,end_text.started,key_resp_7.started,end.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,debriefing.started,debrief_form.started,end_debrief.started,debriefing.stopped,end_debrief.keys,end_debrief.rt,end_debrief.duration,participant,computer,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014846086502075195,0.03793168067932129,0.03793168067932129,0.03793168067932129,0.014641046524047852,37.14410448074341,1,[37.10387563705444],[37.10389590263367],0,,,"[53.0, -73.0]","[-231.0, -498.0]","[0, 1]","[1, 0]","[0, 0]","[34.82818651199341, 37.12869644165039]","[None, 'agree_button']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,2,2025-03-06_14h43.59.992,comp,2024.2.4,57.67832021661494,2025-03-06 14h44.08.529362 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.144877672195435,37.14494562149048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,2,2025-03-06_14h43.59.992,comp,2024.2.4,57.67832021661494,2025-03-06 14h44.08.529362 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.14498972892761,37.162965297698975,39.15279674530029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,2,2025-03-06_14h43.59.992,comp,2024.2.4,57.67832021661494,2025-03-06 14h44.08.529362 -0500,
0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,39.169408082962036,,,,,,,,,,,,,,,,,,,,,,,,,,39.154234170913696,39.169408082962036,39.169408082962036,40.65138483047485,45.70605492591858,space,5.049858331680298,None,45.70624542236328,45.72173452377319,45.72173452377319,47.22172713279724,55.49307346343994,space,8.263221502304077,None,55.49324631690979,55.52071213722229,55.52071213722229,55.52071213722229,55.52071213722229,55.52071213722229,55.52071213722229,55.52071213722229,55.52071213722229,55.52071213722229,57.00026607513428,61.34418797492981,space,4.340941667556763,None,61.3443489074707,61.360605001449585,61.360605001449585,61.360605001449585,62.84406900405884,68.04692459106445,space,5.192728519439697,None,68.04707646369934,68.06388688087463,68.06388688087463,69.55901741981506,70.7805688381195,space,1.2053608894348145,None,70.78076171875,70.79570293426514,70.79570293426514,72.01367330551147,space,1.2006597518920898,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,2,2025-03-06_14h43.59.992,comp,2024.2.4,57.67832021661494,2025-03-06 14h44.08.529362 -0500,
0,0,0,critical,hwd,20.0,2.1,upper,200.0,125.0,125.0,200.0,141.0,141.0,1,5.173960447311401,None,,,,,0,0,0,0,0,0,0,19,72.09447836875916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,125.0,125.0,200.0,141.0,141.0,2.1,2.11,-258,253,0,255,266,-270,72.07807469367981,72.07813835144043,72.08002281188965,72.09447836875916,72.23690533638,72.23690533638,72.23690533638,72.23690533638,72.23690533638,72.23690533638,72.23690533638,77.284259557724,1,5.173960447311401,None,,,,,,,,,,,,,,,,,,202,2,2025-03-06_14h43.59.992,comp,2024.2.4,57.67832021661494,2025-03-06 14h44.08.529362 -0500,
1,1,0,critical,hwd,20.0,1.0,lower,133.0,57.0,57.0,133.0,78.0,78.0,2,8.5199613571167,None,,,,,0,0,0,0,0,1,1,102,77.30045485496521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,57.0,57.0,133.0,78.0,78.0,1.0,1.3,289,-262,480,-284,682,-274,77.28586626052856,77.28594398498535,77.28947567939758,77.30045485496521,77.4503390789032,77.4503390789032,77.4503390789032,77.4503390789032,77.4503390789032,77.4503390789032,77.4503390789032,85.83528113365173,2,8.5199613571167,None,,,,,,,,,,,,,,,,,,202,2,2025-03-06_14h43.59.992,comp,2024.2.4,57.67832021661494,2025-03-06 14h44.08.529362 -0500,
2,2,0,critical,hwd,20.0,1.0,upper,200.0,125.0,125.0,200.0,141.0,141.0,2,4.298832416534424,None,,,,,0,0,0,0,0,2,2,103,85.85001826286316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,125.0,125.0,200.0,141.0,141.0,1.0,1.2,-258,-18,0,6,266,11,85.83663558959961,85.83667945861816,85.83885669708252,85.85001826286316,86.00197100639343,86.00197100639343,86.00197100639343,86.00197100639343,86.00197100639343,86.00197100639343,86.00197100639343,90.15602970123291,2,4.298832416534424,None,,,,,,,,,,,,,,,,,,202,2,2025-03-06_14h43.59.992,comp,2024.2.4,57.67832021661494,2025-03-06 14h44.08.529362 -0500,
3,3,0,filler_square,None,None,None,None,None,None,None,None,None,None,2,2.01303768157959,None,,,,,0,0,0,0,0,3,3,204,90.17534971237183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.33385959100972,71.83212189462658,80.05926987646595,80.05926987646595,71.91071955176731,58.7556721836101,2.1,2.11,-172,271,0,281,165,-257,90.15811538696289,90.15820264816284,90.16175174713135,90.17534971237183,90.31680941581726,90.31680941581726,90.31680941581726,90.31680941581726,90.31680941581726,90.31680941581726,90.31680941581726,92.20576667785645,2,2.01303768157959,None,,,,,,,,,,,,,,,,,,202,2,2025-03-06_14h43.59.992,comp,2024.2.4,57.67832021661494,2025-03-06 14h44.08.529362 -0500,
4,4,0,critical,wdh,35.0,3.0,upper,125.0,200.0,127.0,127.0,200.0,125.0,3,2.850815773010254,None,,,,,0,0,0,0,0,4,4,75,92.22571539878845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,200.0,127.0,127.0,200.0,125.0,3.0,3.1,-260,271,0,-3,222,-257,92.20730805397034,92.20739006996155,92.2104082107544,92.22571539878845,92.37007927894592,92.37007927894592,92.37007927894592,92.37007927894592,92.37007927894592,92.37007927894592,92.37007927894592,95.07930946350098,3,2.850815773010254,None,,,,,,,,,,,,,,,,,,202,2,2025-03-06_14h43.59.992,comp,2024.2.4,57.67832021661494,2025-03-06 14h44.08.529362 -0500,
5,5,0,filler_random,None,None,None,None,None,None,None,None,None,None,2,4.536026477813721,None,,,,,0,0,0,0,0,5,5,154,95.10032105445862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.36665779592099,151.43028884958943,127.9390087773352,159.91685735363598,115.04310547728345,175.09613460288364,4.0,4.2,-252,-18,0,-255,264,2,95.08114862442017,95.08127427101135,95.08453226089478,95.10032105445862,95.23936128616333,95.23936128616333,95.23936128616333,95.23936128616333,95.23936128616333,95.23936128616333,95.23936128616333,99.65538048744202,2,4.536026477813721,None,,,,,,,,,,,,,,,,,,202,2,2025-03-06_14h43.59.992,comp,2024.2.4,57.67832021661494,2025-03-06 14h44.08.529362 -0500,
