thisN,thisTrialN,thisRepN,effect,order,distance,config,diag,h_1,w_1,h_2,w_2,h_3,w_3,rect_choice.keys,rect_choice.rt,rect_choice.duration,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,consent.started,agree_button.started,decline_button.started,consent_img.started,mouse.started,consent.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,exp_params.started,exp_params.stopped,welcome.started,welcome_text.started,welcome.stopped,instructions_1.started,instructions_1_text_1.started,instructions_1_text_2.started,key_resp.started,instructions_1.stopped,instructions_loop.key_resp.keys,instructions_loop.key_resp.rt,instructions_loop.key_resp.duration,instructions_2.started,instructions_2_text_1.started,instructions_2_text_2.started,key_resp_2.started,instructions_2.stopped,instructions_loop.key_resp_2.keys,instructions_loop.key_resp_2.rt,instructions_loop.key_resp_2.duration,instructions_3.started,instructions_3_text_1.started,r1_instr3.started,r2_instr3.started,r3_instr3.started,r1_instr3_label.started,r2_instr3_label.started,r3_instr3_label.started,instructions_3_text_3.started,instructions_3_text_4.started,key_resp_3.started,instructions_3.stopped,instructions_loop.key_resp_3.keys,instructions_loop.key_resp_3.rt,instructions_loop.key_resp_3.duration,instructions_4.started,instructions_4_text_1.started,instructions_4_text_3.started,instructions_4_text_2.started,key_resp_4.started,instructions_4.stopped,instructions_loop.key_resp_4.keys,instructions_loop.key_resp_4.rt,instructions_loop.key_resp_4.duration,instructions_5.started,instructions_5_text_1.started,instructions_5_text_2.started,key_resp_5.started,instructions_5.stopped,instructions_loop.key_resp_5.keys,instructions_loop.key_resp_5.rt,instructions_loop.key_resp_5.duration,start_exp.started,start_exp_text.started,key_resp_6.started,start_exp.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,h_1_tmp,w_1_tmp,h_2_tmp,w_2_tmp,h_3_tmp,w_3_tmp,config_tmp,config_tmp_1,r_1_x,r_1_y,r_2_x,r_2_y,r_3_x,r_3_y,pre_trial.started,pre_trial.stopped,choice_trial.started,rect_choice.started,r_1.started,r_2.started,r_3.started,r_1_label.started,r_2_label.started,r_3_label.started,prompt.started,choice_trial.stopped,trials.rect_choice.keys,trials.rect_choice.rt,trials.rect_choice.duration,end_block.started,end_block_text.started,end_block.stopped,end.started,end_text.started,key_resp_7.started,end.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,debriefing.started,debrief_form.started,end_debrief.started,debriefing.stopped,end_debrief.keys,end_debrief.rt,end_debrief.duration,participant,computer,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014685392379760742,0.03747892379760742,0.03747892379760742,0.03747892379760742,0.014488458633422852,37.55626678466797,1,[37.516353607177734],[37.516385316848755],0,,,[-86.0],[-505.0],[1],[0],[0],[37.54120373725891],['agree_button'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,1,2025-03-10_13h23.17.366,comp,2024.2.4,46.59970157909765,2025-03-10 13h24.24.066779 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.55683994293213,37.55689978599548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,1,2025-03-10_13h23.17.366,comp,2024.2.4,46.59970157909765,2025-03-10 13h24.24.066779 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.556938886642456,37.57506465911865,39.56288957595825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,1,2025-03-10_13h23.17.366,comp,2024.2.4,46.59970157909765,2025-03-10 13h24.24.066779 -0400,
0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,39.57976937294006,,,,,,,,,,,,,,,,,,,,,,,,,,39.56385540962219,39.57976937294006,39.57976937294006,41.06532597541809,44.51724553108215,space,3.445159673690796,None,44.51739525794983,44.53371238708496,44.53371238708496,46.031617164611816,51.652355432510376,space,5.606199026107788,None,51.65250825881958,51.681113719940186,51.681113719940186,51.681113719940186,51.681113719940186,51.681113719940186,51.681113719940186,51.681113719940186,51.681113719940186,51.681113719940186,53.15397834777832,59.856364488601685,space,6.693026304244995,None,59.85653042793274,59.87408113479614,59.87408113479614,59.87408113479614,61.35496664047241,70.29103517532349,space,8.92289137840271,None,70.29118585586548,70.30825352668762,70.30825352668762,71.7873706817627,76.44347929954529,space,4.642573595046997,None,76.44371604919434,76.45923209190369,76.45923209190369,78.02660012245178,space,1.554673433303833,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,1,2025-03-10_13h23.17.366,comp,2024.2.4,46.59970157909765,2025-03-10 13h24.24.066779 -0400,
0,0,0,critical,dhw,35.0,3.0,lower,70.0,70.0,133.0,57.0,57.0,133.0,3,8.810990571975708,None,,,,,0,0,0,0,0,0,0,50,78.09885311126709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,70.0,133.0,57.0,57.0,133.0,3.0,3.1,-160,261,0,-3,191,-287,78.08251404762268,78.08254408836365,78.08361864089966,78.09885311126709,78.25090599060059,78.25090599060059,78.25090599060059,78.25090599060059,78.25090599060059,78.25090599060059,78.25090599060059,86.91389775276184,3,8.810990571975708,None,,,,,,,,,,,,,,,,,,224,1,2025-03-10_13h23.17.366,comp,2024.2.4,46.59970157909765,2025-03-10 13h24.24.066779 -0400,
1,1,0,catch,None,None,None,None,None,None,None,None,None,None,3,4.091306447982788,None,,,,,0,0,0,0,0,1,1,120,86.93114376068115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,76,114,76,163,162,1.0,1.3,308,-270,480,-286,695,-273,86.91602611541748,86.91610646247864,86.92015504837036,86.93114376068115,87.08347010612488,87.08347010612488,87.08347010612488,87.08347010612488,87.08347010612488,87.08347010612488,87.08347010612488,91.02593183517456,3,4.091306447982788,None,,,,,,,,,,,,,,,,,,224,1,2025-03-10_13h23.17.366,comp,2024.2.4,46.59970157909765,2025-03-10 13h24.24.066779 -0400,
2,2,0,critical,dwh,35.0,2.1,lower,70.0,70.0,57.0,133.0,133.0,57.0,2,16.98786735534668,None,,,,,0,0,0,0,0,2,2,4,91.04289841651917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,70.0,57.0,133.0,133.0,57.0,2.1,2.11,-198,270,0,283,191,-278,91.02752923965454,91.02762937545776,91.03096199035645,91.04289841651917,91.18124198913574,91.18124198913574,91.18124198913574,91.18124198913574,91.18124198913574,91.18124198913574,91.18124198913574,108.03621077537537,2,16.98786735534668,None,,,,,,,,,,,,,,,,,,224,1,2025-03-10_13h23.17.366,comp,2024.2.4,46.59970157909765,2025-03-10 13h24.24.066779 -0400,
3,3,0,critical,hwd,35.0,3.0,upper,200.0,125.0,125.0,200.0,127.0,127.0,2,6.21731972694397,None,,,,,0,0,0,0,0,3,3,99,108.05258107185364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,125.0,125.0,200.0,127.0,127.0,3.0,3.2,-258,-267,0,-9,260,287,108.03775119781494,108.03782987594604,108.04095387458801,108.05258107185364,108.20328211784363,108.20328211784363,108.20328211784363,108.20328211784363,108.20328211784363,108.20328211784363,108.20328211784363,114.27333045005798,2,6.21731972694397,None,,,,,,,,,,,,,,,,,,224,1,2025-03-10_13h23.17.366,comp,2024.2.4,46.59970157909765,2025-03-10 13h24.24.066779 -0400,
4,4,0,critical,wdh,35.0,2.1,lower,57.0,133.0,70.0,70.0,133.0,57.0,3,13.797579526901245,None,,,,,0,0,0,0,0,4,4,32,114.28912806510925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,133.0,70.0,70.0,133.0,57.0,2.1,2.12,-198,-257,0,-284,160,259,114.27489137649536,114.2749707698822,114.27830410003662,114.28912806510925,114.43855023384094,114.43855023384094,114.43855023384094,114.43855023384094,114.43855023384094,114.43855023384094,114.43855023384094,128.09332966804504,3,13.797579526901245,None,,,,,,,,,,,,,,,,,,224,1,2025-03-10_13h23.17.366,comp,2024.2.4,46.59970157909765,2025-03-10 13h24.24.066779 -0400,
5,5,0,filler_random,None,None,None,None,None,None,None,None,None,None,1,5.063651084899902,None,,,,,0,0,0,0,0,5,5,157,128.11024928092957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.853866361307,184.0537757621383,121.44963972684016,150.35157855840237,145.95035459656967,160.10941187724552,4.0,4.2,-263,0,0,-264,251,14,128.09519219398499,128.09532809257507,128.0986955165863,128.11024928092957,128.26201915740967,128.26201915740967,128.26201915740967,128.26201915740967,128.26201915740967,128.26201915740967,128.26201915740967,133.18554759025574,1,5.063651084899902,None,,,,,,,,,,,,,,,,,,224,1,2025-03-10_13h23.17.366,comp,2024.2.4,46.59970157909765,2025-03-10 13h24.24.066779 -0400,
