thisN,thisTrialN,thisRepN,effect,order,distance,config,diag,h_1,w_1,h_2,w_2,h_3,w_3,rect_choice.keys,rect_choice.rt,rect_choice.duration,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,consent.started,agree_button.started,decline_button.started,consent_img.started,mouse.started,consent.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,exp_params.started,exp_params.stopped,welcome.started,welcome_text.started,welcome.stopped,instructions_1.started,instructions_1_text_1.started,instructions_1_text_2.started,key_resp.started,instructions_1.stopped,instructions_loop.key_resp.keys,instructions_loop.key_resp.rt,instructions_loop.key_resp.duration,instructions_2.started,instructions_2_text_1.started,instructions_2_text_2.started,key_resp_2.started,instructions_2.stopped,instructions_loop.key_resp_2.keys,instructions_loop.key_resp_2.rt,instructions_loop.key_resp_2.duration,instructions_3.started,instructions_3_text_1.started,r1_instr3.started,r2_instr3.started,r3_instr3.started,r1_instr3_label.started,r2_instr3_label.started,r3_instr3_label.started,instructions_3_text_3.started,instructions_3_text_4.started,key_resp_3.started,instructions_3.stopped,instructions_loop.key_resp_3.keys,instructions_loop.key_resp_3.rt,instructions_loop.key_resp_3.duration,instructions_4.started,instructions_4_text_1.started,instructions_4_text_3.started,instructions_4_text_2.started,key_resp_4.started,instructions_4.stopped,instructions_loop.key_resp_4.keys,instructions_loop.key_resp_4.rt,instructions_loop.key_resp_4.duration,instructions_5.started,instructions_5_text_1.started,instructions_5_text_2.started,key_resp_5.started,instructions_5.stopped,instructions_loop.key_resp_5.keys,instructions_loop.key_resp_5.rt,instructions_loop.key_resp_5.duration,start_exp.started,start_exp_text.started,key_resp_6.started,start_exp.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,h_1_tmp,w_1_tmp,h_2_tmp,w_2_tmp,h_3_tmp,w_3_tmp,config_tmp,config_tmp_1,r_1_x,r_1_y,r_2_x,r_2_y,r_3_x,r_3_y,pre_trial.started,pre_trial.stopped,choice_trial.started,rect_choice.started,r_1.started,r_2.started,r_3.started,r_1_label.started,r_2_label.started,r_3_label.started,prompt.started,choice_trial.stopped,trials.rect_choice.keys,trials.rect_choice.rt,trials.rect_choice.duration,end_block.started,end_block_text.started,end_block.stopped,end.started,end_text.started,key_resp_7.started,end.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,debriefing.started,debrief_form.started,end_debrief.started,debriefing.stopped,end_debrief.keys,end_debrief.rt,end_debrief.duration,participant,computer,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015192985534667969,0.0392453670501709,0.0392453670501709,0.0392453670501709,0.014965295791625977,22.467954635620117,1,[22.42645812034607],[22.42647910118103],0,,,[-97.0],[-520.0],[1],[0],[0],[22.452213525772095],['agree_button'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,1,2025-02-26_12h51.25.071,comp,2024.2.4,57.923575147422355,2025-02-26 12h51.39.597634 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.468483209609985,22.468549966812134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,1,2025-02-26_12h51.25.071,comp,2024.2.4,57.923575147422355,2025-02-26 12h51.39.597634 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.46859335899353,22.48629355430603,24.47318458557129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,1,2025-02-26_12h51.25.071,comp,2024.2.4,57.923575147422355,2025-02-26 12h51.39.597634 -0500,
0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,24.488805055618286,,,,,,,,,,,,,,,,,,,,,,,,,,24.47413420677185,24.488805055618286,24.488805055618286,25.97118592262268,33.15966534614563,space,7.173796892166138,None,33.15984344482422,33.177759885787964,33.177759885787964,34.67394399642944,41.378883838653564,space,6.703017473220825,None,41.37903928756714,41.40989685058594,41.40989685058594,41.40989685058594,41.40989685058594,41.40989685058594,41.40989685058594,41.40989685058594,41.40989685058594,41.40989685058594,42.87993907928467,46.832762479782104,space,3.937312364578247,None,46.83295202255249,46.84962177276611,46.84962177276611,46.84962177276611,48.34636926651001,53.430450201034546,space,5.070630311965942,None,53.4306001663208,53.44490432739258,53.44490432739258,54.93150329589844,55.966556787490845,space,1.0301029682159424,None,55.96675395965576,55.98163151741028,55.98163151741028,57.06660985946655,space,1.0779666900634766,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,1,2025-02-26_12h51.25.071,comp,2024.2.4,57.923575147422355,2025-02-26 12h51.39.597634 -0500,
0,0,0,critical,whd,35.0,1.0,upper,125.0,200.0,200.0,125.0,127.0,127.0,1,3.594569206237793,None,,,,,0,0,0,0,0,0,0,85,57.1424994468689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,200.0,200.0,125.0,127.0,127.0,1.0,1.1,-738,251,-480,260,-258,264,57.12539076805115,57.12543201446533,57.126940965652466,57.1424994468689,57.289512157440186,57.289512157440186,57.289512157440186,57.289512157440186,57.289512157440186,57.289512157440186,57.289512157440186,60.75175094604492,1,3.594569206237793,None,,,,,,,,,,,,,,,,,,127,1,2025-02-26_12h51.25.071,comp,2024.2.4,57.923575147422355,2025-02-26 12h51.39.597634 -0500,
1,1,0,critical,dwh,35.0,2.1,upper,127.0,127.0,125.0,200.0,200.0,125.0,2,3.1374197006225586,None,,,,,0,0,0,0,0,1,1,5,60.76770567893982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,127.0,125.0,200.0,200.0,125.0,2.1,2.11,-260,285,0,276,258,-254,60.75327825546265,60.75335168838501,60.75740385055542,60.76770567893982,60.9170560836792,60.9170560836792,60.9170560836792,60.9170560836792,60.9170560836792,60.9170560836792,60.9170560836792,63.9189772605896,2,3.1374197006225586,None,,,,,,,,,,,,,,,,,,127,1,2025-02-26_12h51.25.071,comp,2024.2.4,57.923575147422355,2025-02-26 12h51.39.597634 -0500,
2,2,0,critical,hwd,20.0,2.1,upper,200.0,125.0,125.0,200.0,141.0,141.0,1,2.2505393028259277,None,,,,,0,0,0,0,0,2,2,19,63.93471837043762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,125.0,125.0,200.0,141.0,141.0,2.1,2.11,-258,250,0,274,266,-268,63.92044925689697,63.92052149772644,63.92446541786194,63.93471837043762,64.08381533622742,64.08381533622742,64.08381533622742,64.08381533622742,64.08381533622742,64.08381533622742,64.08381533622742,66.2039942741394,1,2.2505393028259277,None,,,,,,,,,,,,,,,,,,127,1,2025-02-26_12h51.25.071,comp,2024.2.4,57.923575147422355,2025-02-26 12h51.39.597634 -0500,
3,3,0,critical,hdw,20.0,4.0,upper,200.0,125.0,141.0,141.0,125.0,200.0,3,2.130126714706421,None,,,,,0,0,0,0,0,3,3,119,66.22302770614624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,125.0,141.0,141.0,125.0,200.0,4.0,4.2,-229,-18,0,-286,266,7,66.20552253723145,66.2055983543396,66.208984375,66.22302770614624,66.37095546722412,66.37095546722412,66.37095546722412,66.37095546722412,66.37095546722412,66.37095546722412,66.37095546722412,68.35510659217834,3,2.130126714706421,None,,,,,,,,,,,,,,,,,,127,1,2025-02-26_12h51.25.071,comp,2024.2.4,57.923575147422355,2025-02-26 12h51.39.597634 -0500,
4,4,0,filler_random,None,None,None,None,None,None,None,None,None,None,3,2.081796646118164,None,,,,,0,0,0,0,0,4,4,139,68.37513947486877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.1820855363124,144.92708003619435,60.70225775310305,197.77505181969462,184.32029709109565,125.64909825928092,3.0,3.1,-267,286,0,-9,258,-259,68.35706663131714,68.35719394683838,68.36063170433044,68.37513947486877,68.52035093307495,68.52035093307495,68.52035093307495,68.52035093307495,68.52035093307495,68.52035093307495,68.52035093307495,70.47041296958923,3,2.081796646118164,None,,,,,,,,,,,,,,,,,,127,1,2025-02-26_12h51.25.071,comp,2024.2.4,57.923575147422355,2025-02-26 12h51.39.597634 -0500,
5,5,0,catch,None,None,None,None,None,None,None,None,None,None,2,1.8027584552764893,None,,,,,0,0,0,0,0,5,5,125,70.4871096611023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,114,150,175,123,67,1.0,1.1,-720,261,-480,262,-263,288,70.47250556945801,70.47257852554321,70.4758985042572,70.4871096611023,70.63782978057861,70.63782978057861,70.63782978057861,70.63782978057861,70.63782978057861,70.63782978057861,70.63782978057861,72.29525327682495,2,1.8027584552764893,None,,,,,,,,,,,,,,,,,,127,1,2025-02-26_12h51.25.071,comp,2024.2.4,57.923575147422355,2025-02-26 12h51.39.597634 -0500,
