thisN,thisTrialN,thisRepN,effect,order,distance,config,diag,h_1,w_1,h_2,w_2,h_3,w_3,rect_choice.keys,rect_choice.rt,rect_choice.duration,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,consent.started,agree_button.started,decline_button.started,consent_img.started,mouse.started,consent.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,exp_params.started,exp_params.stopped,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,instructions_1.started,instructions_1_text_1.started,instructions_1_text_2.started,key_resp.started,instructions_1.stopped,instructions_loop.key_resp.keys,instructions_loop.key_resp.rt,instructions_loop.key_resp.duration,instructions_2.started,instructions_2_text_1.started,instructions_2_text_2.started,key_resp_2.started,instructions_2.stopped,instructions_loop.key_resp_2.keys,instructions_loop.key_resp_2.rt,instructions_loop.key_resp_2.duration,instructions_3.started,instructions_3_text_1.started,r1_instr3.started,r2_instr3.started,r3_instr3.started,r1_instr3_label.started,r2_instr3_label.started,r3_instr3_label.started,instructions_3_text_3.started,instructions_3_text_4.started,key_resp_3.started,instructions_3.stopped,instructions_loop.key_resp_3.keys,instructions_loop.key_resp_3.rt,instructions_loop.key_resp_3.duration,instructions_4.started,instructions_4_text_1.started,instructions_4_text_3.started,instructions_4_text_2.started,key_resp_4.started,instructions_4.stopped,instructions_loop.key_resp_4.keys,instructions_loop.key_resp_4.rt,instructions_loop.key_resp_4.duration,instructions_5.started,instructions_5_text_1.started,instructions_5_text_2.started,key_resp_5.started,instructions_5.stopped,instructions_loop.key_resp_5.keys,instructions_loop.key_resp_5.rt,instructions_loop.key_resp_5.duration,start_exp.started,start_exp_text.started,key_resp_6.started,start_exp.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,h_1_tmp,w_1_tmp,h_2_tmp,w_2_tmp,h_3_tmp,w_3_tmp,config_tmp,config_tmp_1,r_1_x,r_1_y,r_2_x,r_2_y,r_3_x,r_3_y,pre_trial.started,pre_trial.stopped,choice_trial.started,rect_choice.started,r_1.started,r_2.started,r_3.started,r_1_label.started,r_2_label.started,r_3_label.started,prompt.started,choice_trial.stopped,trials.rect_choice.keys,trials.rect_choice.rt,trials.rect_choice.duration,end_block.started,end_block_text.started,end_block.stopped,end.started,end_text.started,key_resp_7.started,end.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,debriefing.started,debrief_form.started,end_debrief.started,debriefing.stopped,end_debrief.keys,end_debrief.rt,end_debrief.duration,participant,computer,date,expName,psychopyVersion,frameRate,expStart,
6,6,0,critical,whd,35.0,3.0,lower,57.0,133.0,133.0,57.0,70.0,70.0,1,3.972656488418579,None,,,,,0,0,0,0,0,6,6,86,80.88462424278259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,133.0,133.0,57.0,70.0,70.0,3.0,3.1,-191,283,0,2,160,-271,80.86927652359009,80.86935496330261,80.87380647659302,80.88462424278259,81.03433012962341,81.03433012962341,81.03433012962341,81.03433012962341,81.03433012962341,81.03433012962341,81.03433012962341,84.8595974445343,1,3.972656488418579,None,,,,,,,,,,,,,,,,,,172,1,2025-03-03_12h53.05.394,comp,2024.2.4,57.44339277668137,2025-03-03 12h53.13.861902 -0500,
7,7,0,catch,None,None,None,None,None,None,None,None,None,None,1,2.197875499725342,None,,,,,0,0,0,0,0,7,7,120,84.875657081604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183,142,115,75,126,64,1.0,1.3,276,-281,480,-265,646,-277,84.86149978637695,84.86161017417908,84.86477971076965,84.875657081604,85.01917839050293,85.01917839050293,85.01917839050293,85.01917839050293,85.01917839050293,85.01917839050293,85.01917839050293,87.08014225959778,1,2.197875499725342,None,,,,,,,,,,,,,,,,,,172,1,2025-03-03_12h53.05.394,comp,2024.2.4,57.44339277668137,2025-03-03 12h53.13.861902 -0500,
8,8,0,filler_square,None,None,None,None,None,None,None,None,None,None,2,3.206308603286743,None,,,,,0,0,0,0,0,8,8,176,87.09903907775879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.3057071900786,62.75396502225759,110.87649796414476,110.87649796414476,58.71842318424864,99.07968866286018,4.0,4.2,-183,12,0,-280,201,-11,87.0822012424469,87.08228087425232,87.08590388298035,87.09903907775879,87.23789072036743,87.23789072036743,87.23789072036743,87.23789072036743,87.23789072036743,87.23789072036743,87.23789072036743,90.31521081924438,2,3.206308603286743,None,,,,,,,,,,,,,,,,,,172,1,2025-03-03_12h53.05.394,comp,2024.2.4,57.44339277668137,2025-03-03 12h53.13.861902 -0500,
9,9,0,critical,dwh,20.0,2.1,lower,78.0,78.0,57.0,133.0,133.0,57.0,2,5.243753433227539,None,,,,,0,0,0,0,0,9,9,30,90.33314085006714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,78.0,57.0,133.0,133.0,57.0,2.1,2.12,-202,-285,0,-271,191,288,90.31680607795715,90.31688570976257,90.32006001472473,90.33314085006714,90.48482370376587,90.48482370376587,90.48482370376587,90.48482370376587,90.48482370376587,90.48482370376587,90.48482370376587,95.58986234664917,2,5.243753433227539,None,,,,,,,,,,,,,,,,,,172,1,2025-03-03_12h53.05.394,comp,2024.2.4,57.44339277668137,2025-03-03 12h53.13.861902 -0500,
10,10,0,filler_square,None,None,None,None,None,None,None,None,None,None,3,2.3618903160095215,None,,,,,0,0,0,0,0,10,10,207,95.60745406150818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.79454126094834,150.0368223146806,110.70107425318643,143.17897026127872,153.00391322885105,153.00391322885105,4.0,4.2,-243,17,0,-279,244,1,95.59154868125916,95.59165406227112,95.59460663795471,95.60745406150818,95.75567960739136,95.75567960739136,95.75567960739136,95.75567960739136,95.75567960739136,95.75567960739136,95.75567960739136,97.97195315361023,3,2.3618903160095215,None,,,,,,,,,,,,,,,,,,172,1,2025-03-03_12h53.05.394,comp,2024.2.4,57.44339277668137,2025-03-03 12h53.13.861902 -0500,
11,11,0,filler_square,None,None,None,None,None,None,None,None,None,None,1,1.2825236320495605,None,,,,,0,0,0,0,0,11,11,201,97.99033880233765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.07738059792212,193.07738059792212,120.32731940330572,149.59521740710065,109.93192964678764,173.95127332358422,4.0,4.2,-267,12,0,-257,258,10,97.974045753479,97.97412729263306,97.97793197631836,97.99033880233765,98.14132690429688,98.14132690429688,98.14132690429688,98.14132690429688,98.14132690429688,98.14132690429688,98.14132690429688,99.28923439979553,1,1.2825236320495605,None,,,,,,,,,,,,,,,,,,172,1,2025-03-03_12h53.05.394,comp,2024.2.4,57.44339277668137,2025-03-03 12h53.13.861902 -0500,
12,12,0,filler_random,None,None,None,None,None,None,None,None,None,None,2,1.3964247703552246,None,,,,,0,0,0,0,0,12,12,138,99.30925393104553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.16759209880061,108.95295694424198,179.2408164282137,158.03731441503294,93.67645178885586,116.95428162008861,2.2,2.21,-229,-286,0,262,233,251,99.2910840511322,99.29116010665894,99.29471468925476,99.30925393104553,99.45714688301086,99.45714688301086,99.45714688301086,99.45714688301086,99.45714688301086,99.45714688301086,99.45714688301086,100.71129727363586,2,1.3964247703552246,None,,,,,,,,,,,,,,,,,,172,1,2025-03-03_12h53.05.394,comp,2024.2.4,57.44339277668137,2025-03-03 12h53.13.861902 -0500,
13,13,0,critical,hdw,35.0,4.0,upper,200.0,125.0,127.0,127.0,125.0,200.0,1,4.229613304138184,None,,,,,0,0,0,0,0,13,13,113,100.73220872879028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,125.0,127.0,127.0,125.0,200.0,4.0,4.1,-222,-288,0,8,260,-252,100.71305418014526,100.7131655216217,100.71674180030823,100.73220872879028,100.87404131889343,100.87404131889343,100.87404131889343,100.87404131889343,100.87404131889343,100.87404131889343,100.87404131889343,104.96994066238403,1,4.229613304138184,None,,,,,,,,,,,,,,,,,,172,1,2025-03-03_12h53.05.394,comp,2024.2.4,57.44339277668137,2025-03-03 12h53.13.861902 -0500,
14,14,0,filler_random,None,None,None,None,None,None,None,None,None,None,2,2.278846502304077,None,,,,,0,0,0,0,0,14,14,165,104.98718166351318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.71657264979834,86.59304205167975,176.88007335832026,167.84914847420404,180.57917852582582,128.11958858466895,1.0,1.2,-223,9,0,19,244,6,104.97174763679504,104.97188472747803,104.97542428970337,104.98718166351318,105.12595081329346,105.12595081329346,105.12595081329346,105.12595081329346,105.12595081329346,105.12595081329346,105.12595081329346,107.27285766601562,2,2.278846502304077,None,,,,,,,,,,,,,,,,,,172,1,2025-03-03_12h53.05.394,comp,2024.2.4,57.44339277668137,2025-03-03 12h53.13.861902 -0500,
15,15,0,filler_random,None,None,None,None,None,None,None,None,None,None,2,2.2386746406555176,None,,,,,0,0,0,0,0,15,15,141,107.29031038284302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.05488246970309,57.58174679707069,163.52148911794228,124.95620812719982,68.3332170810985,197.16659295222271,1.0,1.1,-667,252,-480,279,-223,274,107.2746193408966,107.27469730377197,107.2778868675232,107.29031038284302,107.42671298980713,107.42671298980713,107.42671298980713,107.42671298980713,107.42671298980713,107.42671298980713,107.42671298980713,109.54899835586548,2,2.2386746406555176,None,,,,,,,,,,,,,,,,,,172,1,2025-03-03_12h53.05.394,comp,2024.2.4,57.44339277668137,2025-03-03 12h53.13.861902 -0500,
16,16,0,filler_square,None,None,None,None,None,None,None,None,None,None,2,2.0693252086639404,None,,,,,0,0,0,0,0,16,16,195,109.56457781791687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.75739677720541,64.95382801770654,106.96304388366634,106.96304388366634,88.89987172091743,86.29513499735876,2.1,2.11,-182,251,0,257,193,-263,109.55085563659668,109.55093336105347,109.55413341522217,109.56457781791687,109.7094931602478,109.7094931602478,109.7094931602478,109.7094931602478,109.7094931602478,109.7094931602478,109.7094931602478,111.64497256278992,2,2.0693252086639404,None,,,,,,,,,,,,,,,,,,172,1,2025-03-03_12h53.05.394,comp,2024.2.4,57.44339277668137,2025-03-03 12h53.13.861902 -0500,
17,17,0,filler_square,None,None,None,None,None,None,None,None,None,None,3,2.155005693435669,None,,,,,0,0,0,0,0,17,17,175,111.66193652153015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.61553047592187,161.88138579963976,60.172897301722166,64.51787782182281,168.12689732167172,168.12689732167172,4.0,4.2,-209,1,0,-267,212,-15,111.64709138870239,111.6472270488739,111.65108561515808,111.66193652153015,111.81227707862854,111.81227707862854,111.81227707862854,111.81227707862854,111.81227707862854,111.81227707862854,111.81227707862854,113.83779764175415,3,2.155005693435669,None,,,,,,,,,,,,,,,,,,172,1,2025-03-03_12h53.05.394,comp,2024.2.4,57.44339277668137,2025-03-03 12h53.13.861902 -0500,
18,18,0,filler_random,None,None,None,None,None,None,None,None,None,None,3,1.847393274307251,None,,,,,0,0,0,0,0,18,18,159,113.85818123817444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.76343450129947,102.91618297832918,182.9059078714169,73.1888298405459,166.21531456399532,193.90660598892407,4.0,4.2,-184,10,0,-273,230,-18,113.83956146240234,113.83964276313782,113.84288167953491,113.85818123817444,113.99422931671143,113.99422931671143,113.99422931671143,113.99422931671143,113.99422931671143,113.99422931671143,113.99422931671143,115.71086025238037,3,1.847393274307251,None,,,,,,,,,,,,,,,,,,172,1,2025-03-03_12h53.05.394,comp,2024.2.4,57.44339277668137,2025-03-03 12h53.13.861902 -0500,
19,19,0,critical,whd,35.0,2.1,lower,57.0,133.0,133.0,57.0,70.0,70.0,2,1.9421846866607666,None,,,,,0,0,0,0,0,19,19,12,115.73147583007812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,133.0,133.0,57.0,70.0,70.0,2.1,2.12,-191,-285,0,-271,160,272,115.71239495277405,115.71247506141663,115.71596622467041,115.73147583007812,115.86770129203796,115.86770129203796,115.86770129203796,115.86770129203796,115.86770129203796,115.86770129203796,115.86770129203796,117.6795744895935,2,1.9421846866607666,None,,,,,,,,,,,,,,,,,,172,1,2025-03-03_12h53.05.394,comp,2024.2.4,57.44339277668137,2025-03-03 12h53.13.861902 -0500,
20,20,0,critical,dhw,35.0,2.1,upper,127.0,127.0,200.0,125.0,125.0,200.0,3,1.817333459854126,None,,,,,0,0,0,0,0,20,20,1,117.69592118263245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,127.0,200.0,125.0,125.0,200.0,2.1,2.12,-222,-257,0,-253,258,265,117.68113565444946,117.681236743927,117.68510675430298,117.69592118263245,117.84442830085754,117.84442830085754,117.84442830085754,117.84442830085754,117.84442830085754,117.84442830085754,117.84442830085754,119.51978206634521,3,1.817333459854126,None,,,,,,,,,,,,,,,,,,172,1,2025-03-03_12h53.05.394,comp,2024.2.4,57.44339277668137,2025-03-03 12h53.13.861902 -0500,
21,21,0,filler_random,None,None,None,None,None,None,None,None,None,None,3,2.3040521144866943,None,,,,,0,0,0,0,0,21,21,150,119.53757429122925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.49116889433327,170.1903090802736,124.5064711266656,128.80613772492495,169.56516391371147,127.79723071067205,1.0,1.3,235,-283,480,-265,704,-256,119.52145504951477,119.521559715271,119.5246958732605,119.53757429122925,119.67941546440125,119.67941546440125,119.67941546440125,119.67941546440125,119.67941546440125,119.67941546440125,119.67941546440125,121.84653639793396,3,2.3040521144866943,None,,,,,,,,,,,,,,,,,,172,1,2025-03-03_12h53.05.394,comp,2024.2.4,57.44339277668137,2025-03-03 12h53.13.861902 -0500,
22,22,0,critical,dwh,20.0,2.1,upper,141.0,141.0,125.0,200.0,200.0,125.0,3,2.265868663787842,None,,,,,0,0,0,0,0,22,22,7,121.86311769485474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.0,141.0,125.0,200.0,200.0,125.0,2.1,2.12,-266,-266,0,-252,258,267,121.84805631637573,121.84813618659973,121.85148453712463,121.86311769485474,122.01930737495422,122.01930737495422,122.01930737495422,122.01930737495422,122.01930737495422,122.01930737495422,122.01930737495422,124.1479012966156,3,2.265868663787842,None,,,,,,,,,,,,,,,,,,172,1,2025-03-03_12h53.05.394,comp,2024.2.4,57.44339277668137,2025-03-03 12h53.13.861902 -0500,
23,23,0,filler_random,None,None,None,None,None,None,None,None,None,None,3,2.1810142993927,None,,,,,0,0,0,0,0,23,23,137,124.16474986076355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.74292539651765,70.25436196833837,170.25654251633108,106.48096908756801,191.9519890701976,197.45498043634856,2.2,2.22,-184,281,0,-276,248,-289,124.14970684051514,124.14978337287903,124.15305542945862,124.16474986076355,124.31776332855225,124.31776332855225,124.31776332855225,124.31776332855225,124.31776332855225,124.31776332855225,124.31776332855225,126.35587096214294,3,2.1810142993927,None,,,,,,,,,,,,,,,,,,172,1,2025-03-03_12h53.05.394,comp,2024.2.4,57.44339277668137,2025-03-03 12h53.13.861902 -0500,
