thisN,thisTrialN,thisRepN,effect,order,distance,config,diag,h_1,w_1,h_2,w_2,h_3,w_3,rect_choice.keys,rect_choice.rt,rect_choice.duration,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,consent.started,agree_button.started,decline_button.started,consent_img.started,mouse.started,consent.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,exp_params.started,exp_params.stopped,welcome.started,welcome_text.started,welcome.stopped,instructions_1.started,instructions_1_text_1.started,instructions_1_text_2.started,key_resp.started,instructions_1.stopped,instructions_loop.key_resp.keys,instructions_loop.key_resp.rt,instructions_loop.key_resp.duration,instructions_2.started,instructions_2_text_1.started,instructions_2_text_2.started,key_resp_2.started,instructions_2.stopped,instructions_loop.key_resp_2.keys,instructions_loop.key_resp_2.rt,instructions_loop.key_resp_2.duration,instructions_3.started,instructions_3_text_1.started,r1_instr3.started,r2_instr3.started,r3_instr3.started,r1_instr3_label.started,r2_instr3_label.started,r3_instr3_label.started,instructions_3_text_3.started,instructions_3_text_4.started,key_resp_3.started,instructions_3.stopped,instructions_loop.key_resp_3.keys,instructions_loop.key_resp_3.rt,instructions_loop.key_resp_3.duration,instructions_4.started,instructions_4_text_1.started,instructions_4_text_3.started,instructions_4_text_2.started,key_resp_4.started,instructions_4.stopped,instructions_loop.key_resp_4.keys,instructions_loop.key_resp_4.rt,instructions_loop.key_resp_4.duration,instructions_5.started,instructions_5_text_1.started,instructions_5_text_2.started,key_resp_5.started,instructions_5.stopped,instructions_loop.key_resp_5.keys,instructions_loop.key_resp_5.rt,instructions_loop.key_resp_5.duration,start_exp.started,start_exp_text.started,key_resp_6.started,start_exp.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,h_1_tmp,w_1_tmp,h_2_tmp,w_2_tmp,h_3_tmp,w_3_tmp,config_tmp,config_tmp_1,r_1_x,r_1_y,r_2_x,r_2_y,r_3_x,r_3_y,pre_trial.started,pre_trial.stopped,choice_trial.started,rect_choice.started,r_1.started,r_2.started,r_3.started,r_1_label.started,r_2_label.started,r_3_label.started,prompt.started,choice_trial.stopped,trials.rect_choice.keys,trials.rect_choice.rt,trials.rect_choice.duration,end_block.started,end_block_text.started,end_block.stopped,end.started,end_text.started,key_resp_7.started,end.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,debriefing.started,debrief_form.started,end_debrief.started,debriefing.stopped,end_debrief.keys,end_debrief.rt,end_debrief.duration,participant,computer,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015769004821777344,0.04175066947937012,0.04175066947937012,0.04175066947937012,0.015235185623168945,58.6419095993042,1,[58.59895849227905],[58.59896922111511],0,,,"[-219.0, -88.0]","[232.0, -501.0]","[1, 1]","[0, 0]","[0, 0]","[20.369056224822998, 58.62561845779419]","[None, 'agree_button']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,3,2025-03-05_11h04.32.658,comp,2024.2.4,64.46338963096846,2025-03-05 11h04.42.134737 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.64222025871277,58.64225435256958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,3,2025-03-05_11h04.32.658,comp,2024.2.4,64.46338963096846,2025-03-05 11h04.42.134737 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.642277240753174,58.655752182006836,60.65378379821777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,3,2025-03-05_11h04.32.658,comp,2024.2.4,64.46338963096846,2025-03-05 11h04.42.134737 -0500,
0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,60.67043662071228,,,,,,,,,,,,,,,,,,,,,,,,,,60.65432929992676,60.67043662071228,60.67043662071228,62.15407919883728,64.93833041191101,space,2.776106834411621,None,64.93840837478638,64.95443391799927,64.95443391799927,66.45376348495483,76.95478892326355,space,10.484015464782715,None,76.95487403869629,76.97671842575073,76.97671842575073,76.97671842575073,76.97671842575073,76.97671842575073,76.97671842575073,76.97671842575073,76.97671842575073,76.97671842575073,78.45410919189453,82.30532002449036,space,3.843944549560547,None,82.30540657043457,82.32081604003906,82.32081604003906,82.32081604003906,83.82035255432129,88.63822746276855,space,4.81580114364624,None,88.63831520080566,88.65463328361511,88.65463328361511,90.1535210609436,91.2713303565979,space,1.1128780841827393,None,91.2714409828186,91.28700733184814,91.28700733184814,92.52119207382202,space,1.218168020248413,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,3,2025-03-05_11h04.32.658,comp,2024.2.4,64.46338963096846,2025-03-05 11h04.42.134737 -0500,
0,0,0,catch,None,None,None,None,None,None,None,None,None,None,3,2.4401557445526123,None,,,,,0,0,0,0,0,0,0,128,92.57974290847778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,102,133,57,198,127,3.0,3.2,-176,-256,0,-6,188,266,92.5658528804779,92.56590056419373,92.56820154190063,92.57974290847778,92.72697401046753,92.72697401046753,92.72697401046753,92.72697401046753,92.72697401046753,92.72697401046753,92.72697401046753,95.02191114425659,3,2.4401557445526123,None,,,,,,,,,,,,,,,,,,190,3,2025-03-05_11h04.32.658,comp,2024.2.4,64.46338963096846,2025-03-05 11h04.42.134737 -0500,
1,1,0,critical,hdw,35.0,2.1,upper,200.0,125.0,127.0,127.0,125.0,200.0,3,3.3004093170166016,None,,,,,0,0,0,0,0,1,1,21,95.03721904754639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,125.0,127.0,127.0,125.0,200.0,2.1,2.11,-222,281,0,271,260,-252,95.02272176742554,95.02276110649109,95.02489995956421,95.03721904754639,95.18706035614014,95.18706035614014,95.18706035614014,95.18706035614014,95.18706035614014,95.18706035614014,95.18706035614014,98.35480284690857,3,3.3004093170166016,None,,,,,,,,,,,,,,,,,,190,3,2025-03-05_11h04.32.658,comp,2024.2.4,64.46338963096846,2025-03-05 11h04.42.134737 -0500,
2,2,0,filler_square,None,None,None,None,None,None,None,None,None,None,2,1.8869521617889404,None,,,,,0,0,0,0,0,2,2,205,98.37015986442566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.61925027077038,57.04857833272394,78.63021077823589,78.63021077823589,72.8297390644082,73.28072856363428,2.1,2.12,-164,-266,0,-283,172,278,98.35577726364136,98.35581731796265,98.35794401168823,98.37015986442566,98.52020406723022,98.52020406723022,98.52020406723022,98.52020406723022,98.52020406723022,98.52020406723022,98.52020406723022,100.27125430107117,2,1.8869521617889404,None,,,,,,,,,,,,,,,,,,190,3,2025-03-05_11h04.32.658,comp,2024.2.4,64.46338963096846,2025-03-05 11h04.42.134737 -0500,
3,3,0,critical,hdw,35.0,1.0,lower,133.0,57.0,70.0,70.0,57.0,133.0,3,6.1641552448272705,None,,,,,0,0,0,0,0,3,3,108,100.28675627708435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,57.0,70.0,70.0,57.0,133.0,1.0,1.2,-160,13,0,-10,198,4,100.27206444740295,100.27210307121277,100.27455854415894,100.28675627708435,100.43685102462769,100.43685102462769,100.43685102462769,100.43685102462769,100.43685102462769,100.43685102462769,100.43685102462769,106.45470070838928,3,6.1641552448272705,None,,,,,,,,,,,,,,,,,,190,3,2025-03-05_11h04.32.658,comp,2024.2.4,64.46338963096846,2025-03-05 11h04.42.134737 -0500,
4,4,0,critical,whd,35.0,4.0,lower,57.0,133.0,133.0,57.0,70.0,70.0,1,2.1076769828796387,None,,,,,0,0,0,0,0,4,4,88,106.4702980518341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,133.0,133.0,57.0,70.0,70.0,4.0,4.1,-191,-256,0,-10,160,-288,106.45546960830688,106.45550847053528,106.45778584480286,106.4702980518341,106.6201581954956,106.6201581954956,106.6201581954956,106.6201581954956,106.6201581954956,106.6201581954956,106.6201581954956,108.58802199363708,1,2.1076769828796387,None,,,,,,,,,,,,,,,,,,190,3,2025-03-05_11h04.32.658,comp,2024.2.4,64.46338963096846,2025-03-05 11h04.42.134737 -0500,
5,5,0,filler_square,None,None,None,None,None,None,None,None,None,None,2,1.4472107887268066,None,,,,,0,0,0,0,0,5,5,174,108.60367441177368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.30655877285773,119.78411602829581,126.56717187962444,126.56717187962444,125.87451233188574,111.25928002186673,1.0,1.1,-699,288,-480,263,-265,264,108.58899331092834,108.58903622627258,108.59118890762329,108.60367441177368,108.75342988967896,108.75342988967896,108.75342988967896,108.75342988967896,108.75342988967896,108.75342988967896,108.75342988967896,110.05486273765564,2,1.4472107887268066,None,,,,,,,,,,,,,,,,,,190,3,2025-03-05_11h04.32.658,comp,2024.2.4,64.46338963096846,2025-03-05 11h04.42.134737 -0500,
