thisN,thisTrialN,thisRepN,effect,order,distance,config,diag,h_1,w_1,h_2,w_2,h_3,w_3,rect_choice.keys,rect_choice.rt,rect_choice.duration,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,consent.started,agree_button.started,decline_button.started,consent_img.started,mouse.started,consent.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,exp_params.started,exp_params.stopped,welcome.started,welcome_text.started,welcome.stopped,instructions_1.started,instructions_1_text_1.started,instructions_1_text_2.started,key_resp.started,instructions_1.stopped,instructions_loop.key_resp.keys,instructions_loop.key_resp.rt,instructions_loop.key_resp.duration,instructions_2.started,instructions_2_text_1.started,instructions_2_text_2.started,key_resp_2.started,instructions_2.stopped,instructions_loop.key_resp_2.keys,instructions_loop.key_resp_2.rt,instructions_loop.key_resp_2.duration,instructions_3.started,instructions_3_text_1.started,r1_instr3.started,r2_instr3.started,r3_instr3.started,r1_instr3_label.started,r2_instr3_label.started,r3_instr3_label.started,instructions_3_text_3.started,instructions_3_text_4.started,key_resp_3.started,instructions_3.stopped,instructions_loop.key_resp_3.keys,instructions_loop.key_resp_3.rt,instructions_loop.key_resp_3.duration,instructions_4.started,instructions_4_text_1.started,instructions_4_text_3.started,instructions_4_text_2.started,key_resp_4.started,instructions_4.stopped,instructions_loop.key_resp_4.keys,instructions_loop.key_resp_4.rt,instructions_loop.key_resp_4.duration,instructions_5.started,instructions_5_text_1.started,instructions_5_text_2.started,key_resp_5.started,instructions_5.stopped,instructions_loop.key_resp_5.keys,instructions_loop.key_resp_5.rt,instructions_loop.key_resp_5.duration,start_exp.started,start_exp_text.started,key_resp_6.started,start_exp.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,h_1_tmp,w_1_tmp,h_2_tmp,w_2_tmp,h_3_tmp,w_3_tmp,config_tmp,config_tmp_1,r_1_x,r_1_y,r_2_x,r_2_y,r_3_x,r_3_y,pre_trial.started,pre_trial.stopped,choice_trial.started,rect_choice.started,r_1.started,r_2.started,r_3.started,r_1_label.started,r_2_label.started,r_3_label.started,prompt.started,choice_trial.stopped,trials.rect_choice.keys,trials.rect_choice.rt,trials.rect_choice.duration,end_block.started,end_block_text.started,end_block.stopped,end.started,end_text.started,key_resp_7.started,end.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,debriefing.started,debrief_form.started,end_debrief.started,debriefing.stopped,end_debrief.keys,end_debrief.rt,end_debrief.duration,participant,computer,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01480412483215332,0.03934049606323242,0.03934049606323242,0.03934049606323242,0.014600515365600586,41.89412975311279,1,[41.85243821144104],[41.85245895385742],0,,,"[-95.0, -47.0]","[59.0, -506.0]","[1, 1]","[0, 0]","[0, 0]","[34.05424928665161, 41.878724813461304]","[None, 'agree_button']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,4,2025-02-18_16h05.23.224,comp,2024.2.4,58.04196597719727,2025-02-18 16h05.35.515796 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.89469528198242,41.89476561546326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,4,2025-02-18_16h05.23.224,comp,2024.2.4,58.04196597719727,2025-02-18 16h05.35.515796 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.89483332633972,41.90845251083374,43.90748620033264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,4,2025-02-18_16h05.23.224,comp,2024.2.4,58.04196597719727,2025-02-18 16h05.35.515796 -0500,
0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,43.92401933670044,,,,,,,,,,,,,,,,,,,,,,,,,,43.908369302749634,43.92401933670044,43.92401933670044,45.406752586364746,48.66237282752991,space,3.2343876361846924,None,48.6625235080719,48.677390813827515,48.677390813827515,50.17310690879822,56.34635019302368,space,6.155516624450684,None,56.34649682044983,56.37621212005615,56.37621212005615,56.37621212005615,56.37621212005615,56.37621212005615,56.37621212005615,56.37621212005615,56.37621212005615,56.37621212005615,57.847286224365234,65.68529462814331,space,7.824909925460815,None,65.68545317649841,65.7015438079834,65.7015438079834,65.7015438079834,67.19842314720154,73.43537592887878,space,6.226324081420898,None,73.43553185462952,73.4503493309021,73.4503493309021,74.93515729904175,76.88584017753601,space,1.9456400871276855,None,76.8860411643982,76.90151000022888,76.90151000022888,78.38603925704956,space,1.4752910137176514,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,4,2025-02-18_16h05.23.224,comp,2024.2.4,58.04196597719727,2025-02-18 16h05.35.515796 -0500,
0,0,0,critical,hwd,35.0,2.1,lower,133.0,57.0,57.0,133.0,70.0,70.0,2,10.556224346160889,None,,,,,0,0,0,0,0,0,0,16,78.46077609062195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,57.0,57.0,133.0,70.0,70.0,2.1,2.12,-191,-276,0,-262,198,265,78.44382643699646,78.44387602806091,78.44564628601074,78.46077609062195,78.6110246181488,78.6110246181488,78.6110246181488,78.6110246181488,78.6110246181488,78.6110246181488,78.6110246181488,89.02180027961731,2,10.556224346160889,None,,,,,,,,,,,,,,,,,,24,4,2025-02-18_16h05.23.224,comp,2024.2.4,58.04196597719727,2025-02-18 16h05.35.515796 -0500,
1,1,0,filler_random,None,None,None,None,None,None,None,None,None,None,3,6.994558095932007,None,,,,,0,0,0,0,0,1,1,153,89.0378110408783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.92576633122923,197.06506602044382,99.7082607247635,89.85623866313847,147.31291053750058,181.99400375194384,2.1,2.12,-239,-256,0,-283,232,284,89.02349472045898,89.02357316017151,89.02668380737305,89.0378110408783,89.19288539886475,89.19288539886475,89.19288539886475,89.19288539886475,89.19288539886475,89.19288539886475,89.19288539886475,96.0512809753418,3,6.994558095932007,None,,,,,,,,,,,,,,,,,,24,4,2025-02-18_16h05.23.224,comp,2024.2.4,58.04196597719727,2025-02-18 16h05.35.515796 -0500,
2,2,0,critical,wdh,20.0,3.0,upper,125.0,200.0,141.0,141.0,200.0,125.0,1,7.476303577423096,None,,,,,0,0,0,0,0,2,2,81,96.06841278076172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,200.0,141.0,141.0,200.0,125.0,3.0,3.1,-266,288,0,-18,229,-288,96.0528495311737,96.0529248714447,96.05584907531738,96.06841278076172,96.20955920219421,96.20955920219421,96.20955920219421,96.20955920219421,96.20955920219421,96.20955920219421,96.20955920219421,103.56507134437561,1,7.476303577423096,None,,,,,,,,,,,,,,,,,,24,4,2025-02-18_16h05.23.224,comp,2024.2.4,58.04196597719727,2025-02-18 16h05.35.515796 -0500,
3,3,0,critical,whd,35.0,1.0,lower,57.0,133.0,133.0,57.0,70.0,70.0,2,5.3404436111450195,None,,,,,0,0,0,0,0,3,3,84,103.5803484916687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,133.0,133.0,57.0,70.0,70.0,1.0,1.2,-191,11,0,13,160,-4,103.5668134689331,103.56689596176147,103.57002377510071,103.5803484916687,103.72670030593872,103.72670030593872,103.72670030593872,103.72670030593872,103.72670030593872,103.72670030593872,103.72670030593872,108.93125677108765,2,5.3404436111450195,None,,,,,,,,,,,,,,,,,,24,4,2025-02-18_16h05.23.224,comp,2024.2.4,58.04196597719727,2025-02-18 16h05.35.515796 -0500,
4,4,0,filler_square,None,None,None,None,None,None,None,None,None,None,1,5.362430810928345,None,,,,,0,0,0,0,0,4,4,175,108.94985604286194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.27168247532222,78.27168247532222,57.367637490088796,59.363893598045856,75.62811145509559,74.6339370248549,2.1,2.11,-165,252,0,253,163,-277,108.93320202827454,108.93328428268433,108.93639874458313,108.94985604286194,109.09576416015625,109.09576416015625,109.09576416015625,109.09576416015625,109.09576416015625,109.09576416015625,109.09576416015625,114.31798028945923,1,5.362430810928345,None,,,,,,,,,,,,,,,,,,24,4,2025-02-18_16h05.23.224,comp,2024.2.4,58.04196597719727,2025-02-18 16h05.35.515796 -0500,
5,5,0,critical,whd,20.0,2.1,upper,125.0,200.0,200.0,125.0,141.0,141.0,2,4.695976734161377,None,,,,,0,0,0,0,0,5,5,39,114.33642292022705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,200.0,200.0,125.0,141.0,141.0,2.1,2.11,-258,276,0,272,229,-252,114.31970024108887,114.3198139667511,114.32325649261475,114.33642292022705,114.48080849647522,114.48080849647522,114.48080849647522,114.48080849647522,114.48080849647522,114.48080849647522,114.48080849647522,119.03554344177246,2,4.695976734161377,None,,,,,,,,,,,,,,,,,,24,4,2025-02-18_16h05.23.224,comp,2024.2.4,58.04196597719727,2025-02-18 16h05.35.515796 -0500,
