thisN,thisTrialN,thisRepN,effect,order,distance,config,diag,h_1,w_1,h_2,w_2,h_3,w_3,rect_choice.keys,rect_choice.rt,rect_choice.duration,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,consent.started,agree_button.started,decline_button.started,consent_img.started,mouse.started,consent.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,exp_params.started,exp_params.stopped,welcome.started,welcome_text.started,welcome.stopped,instructions_1.started,instructions_1_text_1.started,instructions_1_text_2.started,key_resp.started,instructions_1.stopped,instructions_loop.key_resp.keys,instructions_loop.key_resp.rt,instructions_loop.key_resp.duration,instructions_2.started,instructions_2_text_1.started,instructions_2_text_2.started,key_resp_2.started,instructions_2.stopped,instructions_loop.key_resp_2.keys,instructions_loop.key_resp_2.rt,instructions_loop.key_resp_2.duration,instructions_3.started,instructions_3_text_1.started,r1_instr3.started,r2_instr3.started,r3_instr3.started,r1_instr3_label.started,r2_instr3_label.started,r3_instr3_label.started,instructions_3_text_3.started,instructions_3_text_4.started,key_resp_3.started,instructions_3.stopped,instructions_loop.key_resp_3.keys,instructions_loop.key_resp_3.rt,instructions_loop.key_resp_3.duration,instructions_4.started,instructions_4_text_1.started,instructions_4_text_3.started,instructions_4_text_2.started,key_resp_4.started,instructions_4.stopped,instructions_loop.key_resp_4.keys,instructions_loop.key_resp_4.rt,instructions_loop.key_resp_4.duration,instructions_5.started,instructions_5_text_1.started,instructions_5_text_2.started,key_resp_5.started,instructions_5.stopped,instructions_loop.key_resp_5.keys,instructions_loop.key_resp_5.rt,instructions_loop.key_resp_5.duration,start_exp.started,start_exp_text.started,key_resp_6.started,start_exp.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,h_1_tmp,w_1_tmp,h_2_tmp,w_2_tmp,h_3_tmp,w_3_tmp,config_tmp,config_tmp_1,r_1_x,r_1_y,r_2_x,r_2_y,r_3_x,r_3_y,pre_trial.started,pre_trial.stopped,choice_trial.started,rect_choice.started,r_1.started,r_2.started,r_3.started,r_1_label.started,r_2_label.started,r_3_label.started,prompt.started,choice_trial.stopped,trials.rect_choice.keys,trials.rect_choice.rt,trials.rect_choice.duration,end_block.started,end_block_text.started,end_block.stopped,end.started,end_text.started,key_resp_7.started,end.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,debriefing.started,debrief_form.started,end_debrief.started,debriefing.stopped,end_debrief.keys,end_debrief.rt,end_debrief.duration,participant,computer,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016760587692260742,0.04293632507324219,0.04293632507324219,0.04293632507324219,0.016181230545043945,5.128280401229858,1,[5.084074020385742],[5.084085702896118],0,,,[-59.0],[-499.0],[1],[0],[0],[5.110811471939087],['agree_button'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,5,2025-02-19_14h09.22.357,comp,2024.2.4,60.18749470850499,2025-02-19 14h09.30.553126 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.128745079040527,5.128783226013184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,5,2025-02-19_14h09.22.357,comp,2024.2.4,60.18749470850499,2025-02-19 14h09.30.553126 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1288065910339355,5.142070770263672,7.1381800174713135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,5,2025-02-19_14h09.22.357,comp,2024.2.4,60.18749470850499,2025-02-19 14h09.30.553126 -0500,
0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,7.1549155712127686,,,,,,,,,,,,,,,,,,,,,,,,,,7.1387245655059814,7.1549155712127686,7.1549155712127686,8.637391328811646,10.855731010437012,space,2.2111406326293945,None,10.855822086334229,10.871595621109009,10.871595621109009,12.371432781219482,14.17202115058899,space,1.787973403930664,None,14.172105312347412,14.193809270858765,14.193809270858765,14.193809270858765,14.193809270858765,14.193809270858765,14.193809270858765,14.193809270858765,14.193809270858765,14.193809270858765,15.671257495880127,17.605730295181274,space,1.9207146167755127,None,17.605813026428223,17.620991468429565,17.620991468429565,17.620991468429565,19.120908737182617,20.722053289413452,space,1.5915296077728271,None,20.722140312194824,20.73780870437622,20.73780870437622,22.2207932472229,23.071825742721558,space,0.8346848487854004,None,23.071934700012207,23.08747696876526,23.08747696876526,23.92171025276184,space,0.8248400688171387,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,5,2025-02-19_14h09.22.357,comp,2024.2.4,60.18749470850499,2025-02-19 14h09.30.553126 -0500,
0,0,0,filler_random,None,None,None,None,None,None,None,None,None,None,2,2.411843776702881,None,,,,,0,0,0,0,0,0,0,143,23.9803307056427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.0822011334522,116.19616669132046,152.2240056412938,181.41484702077116,135.1255668624442,174.22836584881352,1.0,1.2,-245,-5,0,0,274,14,23.966536283493042,23.96658229827881,23.968564748764038,23.9803307056427,24.127886533737183,24.127886533737183,24.127886533737183,24.127886533737183,24.127886533737183,24.127886533737183,24.127886533737183,26.405505657196045,2,2.411843776702881,None,,,,,,,,,,,,,,,,,,53,5,2025-02-19_14h09.22.357,comp,2024.2.4,60.18749470850499,2025-02-19 14h09.30.553126 -0500,
1,1,0,critical,hdw,35.0,2.1,upper,200.0,125.0,127.0,127.0,125.0,200.0,3,2.043614625930786,None,,,,,0,0,0,0,0,1,1,45,26.420679330825806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,125.0,127.0,127.0,125.0,200.0,2.1,2.11,-222,280,0,287,260,-282,26.4062979221344,26.406352519989014,26.40836787223816,26.420679330825806,26.571001052856445,26.571001052856445,26.571001052856445,26.571001052856445,26.571001052856445,26.571001052856445,26.571001052856445,28.47209906578064,3,2.043614625930786,None,,,,,,,,,,,,,,,,,,53,5,2025-02-19_14h09.22.357,comp,2024.2.4,60.18749470850499,2025-02-19 14h09.30.553126 -0500,
2,2,0,critical,wdh,20.0,1.0,lower,57.0,133.0,78.0,78.0,133.0,57.0,2,1.833414077758789,None,,,,,0,0,0,0,0,2,2,78,28.4875705242157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,133.0,78.0,78.0,133.0,57.0,1.0,1.2,-202,-15,0,-18,164,2,28.47289252281189,28.472934007644653,28.475589752197266,28.4875705242157,28.637613773345947,28.637613773345947,28.637613773345947,28.637613773345947,28.637613773345947,28.637613773345947,28.637613773345947,30.32215118408203,2,1.833414077758789,None,,,,,,,,,,,,,,,,,,53,5,2025-02-19_14h09.22.357,comp,2024.2.4,60.18749470850499,2025-02-19 14h09.30.553126 -0500,
3,3,0,critical,dhw,20.0,1.0,upper,141.0,141.0,200.0,125.0,125.0,200.0,3,1.3338122367858887,None,,,,,0,0,0,0,0,3,3,55,30.337511777877808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.0,141.0,200.0,125.0,125.0,200.0,1.0,1.1,-709,251,-480,253,-222,286,30.322925329208374,30.32296586036682,30.324904918670654,30.337511777877808,30.487580060958862,30.487580060958862,30.487580060958862,30.487580060958862,30.487580060958862,30.487580060958862,30.487580060958862,31.672613382339478,3,1.3338122367858887,None,,,,,,,,,,,,,,,,,,53,5,2025-02-19_14h09.22.357,comp,2024.2.4,60.18749470850499,2025-02-19 14h09.30.553126 -0500,
4,4,0,critical,dwh,20.0,4.0,lower,78.0,78.0,57.0,133.0,133.0,57.0,1,2.5928590297698975,None,,,,,0,0,0,0,0,4,4,70,31.687625885009766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,78.0,57.0,133.0,133.0,57.0,4.0,4.2,-202,10,0,-275,191,3,31.6735520362854,31.673595190048218,31.675920724868774,31.687625885009766,31.837520837783813,31.837520837783813,31.837520837783813,31.837520837783813,31.837520837783813,31.837520837783813,31.837520837783813,34.28845834732056,1,2.5928590297698975,None,,,,,,,,,,,,,,,,,,53,5,2025-02-19_14h09.22.357,comp,2024.2.4,60.18749470850499,2025-02-19 14h09.30.553126 -0500,
5,5,0,filler_random,None,None,None,None,None,None,None,None,None,None,2,0.9436824321746826,None,,,,,0,0,0,0,0,5,5,150,34.304484128952026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.11118469727583,84.85486424194285,114.70313031282362,198.4259447712122,98.83373713338544,168.6067397182331,2.1,2.11,-238,265,0,254,280,-263,34.28938627243042,34.289427757263184,34.29171419143677,34.304484128952026,34.45414924621582,34.45414924621582,34.45414924621582,34.45414924621582,34.45414924621582,34.45414924621582,34.45414924621582,35.25527834892273,2,0.9436824321746826,None,,,,,,,,,,,,,,,,,,53,5,2025-02-19_14h09.22.357,comp,2024.2.4,60.18749470850499,2025-02-19 14h09.30.553126 -0500,
