thisN,thisTrialN,thisRepN,effect,order,distance,config,diag,h_1,w_1,h_2,w_2,h_3,w_3,rect_choice.keys,rect_choice.rt,rect_choice.duration,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,consent.started,agree_button.started,decline_button.started,consent_img.started,mouse.started,consent.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,exp_params.started,exp_params.stopped,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,instructions_1.started,instructions_1_text_1.started,instructions_1_text_2.started,key_resp.started,instructions_1.stopped,instructions_loop.key_resp.keys,instructions_loop.key_resp.rt,instructions_loop.key_resp.duration,instructions_2.started,instructions_2_text_1.started,instructions_2_text_2.started,key_resp_2.started,instructions_2.stopped,instructions_loop.key_resp_2.keys,instructions_loop.key_resp_2.rt,instructions_loop.key_resp_2.duration,instructions_3.started,instructions_3_text_1.started,r1_instr3.started,r2_instr3.started,r3_instr3.started,r1_instr3_label.started,r2_instr3_label.started,r3_instr3_label.started,instructions_3_text_3.started,instructions_3_text_4.started,key_resp_3.started,instructions_3.stopped,instructions_loop.key_resp_3.keys,instructions_loop.key_resp_3.rt,instructions_loop.key_resp_3.duration,instructions_4.started,instructions_4_text_1.started,instructions_4_text_3.started,instructions_4_text_2.started,key_resp_4.started,instructions_4.stopped,instructions_loop.key_resp_4.keys,instructions_loop.key_resp_4.rt,instructions_loop.key_resp_4.duration,instructions_5.started,instructions_5_text_1.started,instructions_5_text_2.started,key_resp_5.started,instructions_5.stopped,instructions_loop.key_resp_5.keys,instructions_loop.key_resp_5.rt,instructions_loop.key_resp_5.duration,start_exp.started,start_exp_text.started,key_resp_6.started,start_exp.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,h_1_tmp,w_1_tmp,h_2_tmp,w_2_tmp,h_3_tmp,w_3_tmp,config_tmp,config_tmp_1,r_1_x,r_1_y,r_2_x,r_2_y,r_3_x,r_3_y,pre_trial.started,pre_trial.stopped,choice_trial.started,rect_choice.started,r_1.started,r_2.started,r_3.started,r_1_label.started,r_2_label.started,r_3_label.started,prompt.started,choice_trial.stopped,trials.rect_choice.keys,trials.rect_choice.rt,trials.rect_choice.duration,end_block.started,end_block_text.started,end_block.stopped,end.started,end_text.started,key_resp_7.started,end.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,debriefing.started,debrief_form.started,end_debrief.started,debriefing.stopped,end_debrief.keys,end_debrief.rt,end_debrief.duration,participant,computer,date,expName,psychopyVersion,frameRate,expStart,
6,6,0,filler_square,None,None,None,None,None,None,None,None,None,None,3,2.205793857574463,None,,,,,0,0,0,0,0,6,6,185,101.73156213760376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.96042951275524,83.07787751177383,177.3288840600126,143.13811223918705,188.92892035449674,188.92892035449674,2.2,2.21,-209,-275,0,266,262,275,101.71722435951233,101.71726441383362,101.71950221061707,101.73156213760376,101.88183736801147,101.88183736801147,101.88183736801147,101.88183736801147,101.88183736801147,101.88183736801147,101.88183736801147,103.949777841568,3,2.205793857574463,None,,,,,,,,,,,,,,,,,,221,3,2025-03-10_10h56.38.326,comp,2024.2.4,60.09720311783585,2025-03-10 10h57.11.725538 -0400,
7,7,0,critical,dwh,20.0,2.1,lower,78.0,78.0,57.0,133.0,133.0,57.0,2,6.445347309112549,None,,,,,0,0,0,0,0,7,7,6,103.96479868888855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,78.0,57.0,133.0,133.0,57.0,2.1,2.12,-202,-276,0,-251,191,255,103.95059013366699,103.95063042640686,103.95289945602417,103.96479868888855,104.11499214172363,104.11499214172363,104.11499214172363,104.11499214172363,104.11499214172363,104.11499214172363,104.11499214172363,110.4160225391388,2,6.445347309112549,None,,,,,,,,,,,,,,,,,,221,3,2025-03-10_10h56.38.326,comp,2024.2.4,60.09720311783585,2025-03-10 10h57.11.725538 -0400,
8,8,0,critical,dhw,35.0,3.0,lower,70.0,70.0,133.0,57.0,57.0,133.0,3,3.2337241172790527,None,,,,,0,0,0,0,0,8,8,50,110.43173432350159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,70.0,133.0,57.0,57.0,133.0,3.0,3.1,-160,256,0,3,191,-256,110.41680765151978,110.41684865951538,110.41922497749329,110.43173432350159,110.58165383338928,110.58165383338928,110.58165383338928,110.58165383338928,110.58165383338928,110.58165383338928,110.58165383338928,113.6825532913208,3,3.2337241172790527,None,,,,,,,,,,,,,,,,,,221,3,2025-03-10_10h56.38.326,comp,2024.2.4,60.09720311783585,2025-03-10 10h57.11.725538 -0400,
9,9,0,filler_square,None,None,None,None,None,None,None,None,None,None,1,1.8338158130645752,None,,,,,0,0,0,0,0,9,9,209,113.6980950832367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.85861117568874,164.85861117568874,160.4629537570629,138.74768597959098,98.56216022224115,157.08404951793162,2.1,2.11,-248,266,0,262,244,-276,113.68347716331482,113.68351459503174,113.68583846092224,113.6980950832367,113.84846758842468,113.84846758842468,113.84846758842468,113.84846758842468,113.84846758842468,113.84846758842468,113.84846758842468,115.5332543849945,1,1.8338158130645752,None,,,,,,,,,,,,,,,,,,221,3,2025-03-10_10h56.38.326,comp,2024.2.4,60.09720311783585,2025-03-10 10h57.11.725538 -0400,
10,10,0,critical,wdh,20.0,3.0,upper,125.0,200.0,141.0,141.0,200.0,125.0,3,2.1259605884552,None,,,,,0,0,0,0,0,10,10,81,115.5483546257019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,200.0,141.0,141.0,200.0,125.0,3.0,3.1,-266,262,0,0,229,-257,115.53406643867493,115.53410649299622,115.53658938407898,115.5483546257019,115.6985936164856,115.6985936164856,115.6985936164856,115.6985936164856,115.6985936164856,115.6985936164856,115.6985936164856,117.68294978141785,3,2.1259605884552,None,,,,,,,,,,,,,,,,,,221,3,2025-03-10_10h56.38.326,comp,2024.2.4,60.09720311783585,2025-03-10 10h57.11.725538 -0400,
11,11,0,critical,dhw,35.0,2.1,upper,127.0,127.0,200.0,125.0,125.0,200.0,2,2.400198459625244,None,,,,,0,0,0,0,0,11,11,1,117.69838404655457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,127.0,200.0,125.0,125.0,200.0,2.1,2.12,-222,-262,0,-264,258,254,117.68375611305237,117.68379712104797,117.68614459037781,117.69838404655457,117.848397731781,117.848397731781,117.848397731781,117.848397731781,117.848397731781,117.848397731781,117.848397731781,120.11618065834045,2,2.400198459625244,None,,,,,,,,,,,,,,,,,,221,3,2025-03-10_10h56.38.326,comp,2024.2.4,60.09720311783585,2025-03-10 10h57.11.725538 -0400,
12,12,0,filler_random,None,None,None,None,None,None,None,None,None,None,3,1.4164118766784668,None,,,,,0,0,0,0,0,12,12,134,120.13134956359863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.23991626544415,119.94182358151127,112.3698422000638,155.2778099623438,142.61179772749563,173.612584486176,2.2,2.22,-234,269,0,-266,260,-252,120.11711049079895,120.11715078353882,120.11962628364563,120.13134956359863,120.28152084350586,120.28152084350586,120.28152084350586,120.28152084350586,120.28152084350586,120.28152084350586,120.28152084350586,121.54951548576355,3,1.4164118766784668,None,,,,,,,,,,,,,,,,,,221,3,2025-03-10_10h56.38.326,comp,2024.2.4,60.09720311783585,2025-03-10 10h57.11.725538 -0400,
13,13,0,critical,hwd,20.0,4.0,upper,200.0,125.0,125.0,200.0,141.0,141.0,2,4.414444446563721,None,,,,,0,0,0,0,0,13,13,107,121.56494116783142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,125.0,125.0,200.0,141.0,141.0,4.0,4.1,-258,-280,0,-16,266,-252,121.55027174949646,121.55032253265381,121.55250787734985,121.56494116783142,121.71500039100647,121.71500039100647,121.71500039100647,121.71500039100647,121.71500039100647,121.71500039100647,121.71500039100647,125.98305463790894,2,4.414444446563721,None,,,,,,,,,,,,,,,,,,221,3,2025-03-10_10h56.38.326,comp,2024.2.4,60.09720311783585,2025-03-10 10h57.11.725538 -0400,
14,14,0,critical,dwh,20.0,2.1,lower,78.0,78.0,57.0,133.0,133.0,57.0,3,2.091789960861206,None,,,,,0,0,0,0,0,14,14,30,125.99833297729492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,78.0,57.0,133.0,133.0,57.0,2.1,2.12,-202,-289,0,-254,191,271,125.983891248703,125.98393225669861,125.98598575592041,125.99833297729492,126.1479856967926,126.1479856967926,126.1479856967926,126.1479856967926,126.1479856967926,126.1479856967926,126.1479856967926,128.0991108417511,3,2.091789960861206,None,,,,,,,,,,,,,,,,,,221,3,2025-03-10_10h56.38.326,comp,2024.2.4,60.09720311783585,2025-03-10 10h57.11.725538 -0400,
15,15,0,filler_random,None,None,None,None,None,None,None,None,None,None,2,2.022294282913208,None,,,,,0,0,0,0,0,15,15,144,128.11488795280457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.80342097983393,160.21966486037803,174.20215693628,107.45362102502432,131.63936834041846,81.6516399764692,4.0,4.1,-230,-270,0,-16,191,-258,128.10002851486206,128.10007071495056,128.1026451587677,128.11488795280457,128.26486039161682,128.26486039161682,128.26486039161682,128.26486039161682,128.26486039161682,128.26486039161682,128.26486039161682,130.14949250221252,2,2.022294282913208,None,,,,,,,,,,,,,,,,,,221,3,2025-03-10_10h56.38.326,comp,2024.2.4,60.09720311783585,2025-03-10 10h57.11.725538 -0400,
16,16,0,critical,dhw,20.0,1.0,upper,141.0,141.0,200.0,125.0,125.0,200.0,3,4.804791212081909,None,,,,,0,0,0,0,0,16,16,55,130.1645541191101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.0,141.0,200.0,125.0,125.0,200.0,1.0,1.1,-709,275,-480,262,-222,261,130.15024375915527,130.15029287338257,130.15230107307434,130.1645541191101,130.3150053024292,130.3150053024292,130.3150053024292,130.3150053024292,130.3150053024292,130.3150053024292,130.3150053024292,134.98276209831238,3,4.804791212081909,None,,,,,,,,,,,,,,,,,,221,3,2025-03-10_10h56.38.326,comp,2024.2.4,60.09720311783585,2025-03-10 10h57.11.725538 -0400,
17,17,0,critical,hdw,20.0,2.1,upper,200.0,125.0,141.0,141.0,125.0,200.0,3,3.035587787628174,None,,,,,0,0,0,0,0,17,17,23,134.99783396720886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,125.0,141.0,141.0,125.0,200.0,2.1,2.12,-229,-278,0,-256,266,261,134.98358392715454,134.9836242198944,134.98595356941223,134.99783396720886,135.14823484420776,135.14823484420776,135.14823484420776,135.14823484420776,135.14823484420776,135.14823484420776,135.14823484420776,138.0496175289154,3,3.035587787628174,None,,,,,,,,,,,,,,,,,,221,3,2025-03-10_10h56.38.326,comp,2024.2.4,60.09720311783585,2025-03-10 10h57.11.725538 -0400,
18,18,0,catch,None,None,None,None,None,None,None,None,None,None,1,1.530019998550415,None,,,,,0,0,0,0,0,18,18,120,138.0646767616272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,183,65,125,62,128,4.0,4.1,-250,-263,0,-17,222,-287,138.0506477355957,138.0506887435913,138.05273509025574,138.0646767616272,138.21475052833557,138.21475052833557,138.21475052833557,138.21475052833557,138.21475052833557,138.21475052833557,138.21475052833557,139.59927654266357,1,1.530019998550415,None,,,,,,,,,,,,,,,,,,221,3,2025-03-10_10h56.38.326,comp,2024.2.4,60.09720311783585,2025-03-10 10h57.11.725538 -0400,
19,19,0,critical,hwd,35.0,2.1,upper,200.0,125.0,125.0,200.0,127.0,127.0,2,2.9492242336273193,None,,,,,0,0,0,0,0,19,19,41,139.61472368240356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,125.0,125.0,200.0,127.0,127.0,2.1,2.12,-258,-280,0,-268,260,283,139.60010266304016,139.6001443862915,139.60236644744873,139.61472368240356,139.76490807533264,139.76490807533264,139.76490807533264,139.76490807533264,139.76490807533264,139.76490807533264,139.76490807533264,142.56603503227234,2,2.9492242336273193,None,,,,,,,,,,,,,,,,,,221,3,2025-03-10_10h56.38.326,comp,2024.2.4,60.09720311783585,2025-03-10 10h57.11.725538 -0400,
20,20,0,critical,wdh,20.0,2.1,lower,57.0,133.0,78.0,78.0,133.0,57.0,3,2.6839113235473633,None,,,,,0,0,0,0,0,20,20,34,142.58141779899597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,133.0,78.0,78.0,133.0,57.0,2.1,2.12,-202,-269,0,-280,164,259,142.56681060791016,142.56684851646423,142.56884598731995,142.58141779899597,142.7315697669983,142.7315697669983,142.7315697669983,142.7315697669983,142.7315697669983,142.7315697669983,142.7315697669983,145.28243923187256,3,2.6839113235473633,None,,,,,,,,,,,,,,,,,,221,3,2025-03-10_10h56.38.326,comp,2024.2.4,60.09720311783585,2025-03-10 10h57.11.725538 -0400,
21,21,0,critical,hdw,35.0,1.0,lower,133.0,57.0,70.0,70.0,57.0,133.0,1,1.992276668548584,None,,,,,0,0,0,0,0,21,21,108,145.29770231246948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,57.0,70.0,70.0,57.0,133.0,1.0,1.2,-160,2,0,-5,198,4,145.28319692611694,145.2832372188568,145.28545570373535,145.29770231246948,145.44796895980835,145.44796895980835,145.44796895980835,145.44796895980835,145.44796895980835,145.44796895980835,145.44796895980835,147.29902148246765,1,1.992276668548584,None,,,,,,,,,,,,,,,,,,221,3,2025-03-10_10h56.38.326,comp,2024.2.4,60.09720311783585,2025-03-10 10h57.11.725538 -0400,
22,22,0,critical,dwh,35.0,1.0,upper,127.0,127.0,125.0,200.0,200.0,125.0,3,3.0795671939849854,None,,,,,0,0,0,0,0,22,22,61,147.31462907791138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,127.0,125.0,200.0,200.0,125.0,1.0,1.1,-740,281,-480,283,-222,282,147.29978919029236,147.29982614517212,147.3022141456604,147.31462907791138,147.4648163318634,147.4648163318634,147.4648163318634,147.4648163318634,147.4648163318634,147.4648163318634,147.4648163318634,150.39933848381042,3,3.0795671939849854,None,,,,,,,,,,,,,,,,,,221,3,2025-03-10_10h56.38.326,comp,2024.2.4,60.09720311783585,2025-03-10 10h57.11.725538 -0400,
23,23,0,filler_square,None,None,None,None,None,None,None,None,None,None,3,1.4112317562103271,None,,,,,0,0,0,0,0,23,23,201,150.4147310256958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.85268737997565,134.11408821918616,102.06570099151675,74.22849676997289,147.77462098953362,147.77462098953362,2.1,2.12,-200,-282,0,-285,207,263,150.40032076835632,150.40036129951477,150.40266466140747,150.4147310256958,150.56523513793945,150.56523513793945,150.56523513793945,150.56523513793945,150.56523513793945,150.56523513793945,150.56523513793945,151.8324384689331,3,1.4112317562103271,None,,,,,,,,,,,,,,,,,,221,3,2025-03-10_10h56.38.326,comp,2024.2.4,60.09720311783585,2025-03-10 10h57.11.725538 -0400,
