thisN,thisTrialN,thisRepN,effect,order,distance,config,diag,h_1,w_1,h_2,w_2,h_3,w_3,rect_choice.keys,rect_choice.rt,rect_choice.duration,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,consent.started,agree_button.started,decline_button.started,consent_img.started,mouse.started,consent.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,exp_params.started,exp_params.stopped,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,instructions_1.started,instructions_1_text_1.started,instructions_1_text_2.started,key_resp.started,instructions_1.stopped,instructions_loop.key_resp.keys,instructions_loop.key_resp.rt,instructions_loop.key_resp.duration,instructions_2.started,instructions_2_text_1.started,instructions_2_text_2.started,key_resp_2.started,instructions_2.stopped,instructions_loop.key_resp_2.keys,instructions_loop.key_resp_2.rt,instructions_loop.key_resp_2.duration,instructions_3.started,instructions_3_text_1.started,r1_instr3.started,r2_instr3.started,r3_instr3.started,r1_instr3_label.started,r2_instr3_label.started,r3_instr3_label.started,instructions_3_text_3.started,instructions_3_text_4.started,key_resp_3.started,instructions_3.stopped,instructions_loop.key_resp_3.keys,instructions_loop.key_resp_3.rt,instructions_loop.key_resp_3.duration,instructions_4.started,instructions_4_text_1.started,instructions_4_text_3.started,instructions_4_text_2.started,key_resp_4.started,instructions_4.stopped,instructions_loop.key_resp_4.keys,instructions_loop.key_resp_4.rt,instructions_loop.key_resp_4.duration,instructions_5.started,instructions_5_text_1.started,instructions_5_text_2.started,key_resp_5.started,instructions_5.stopped,instructions_loop.key_resp_5.keys,instructions_loop.key_resp_5.rt,instructions_loop.key_resp_5.duration,start_exp.started,start_exp_text.started,key_resp_6.started,start_exp.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,h_1_tmp,w_1_tmp,h_2_tmp,w_2_tmp,h_3_tmp,w_3_tmp,config_tmp,config_tmp_1,r_1_x,r_1_y,r_2_x,r_2_y,r_3_x,r_3_y,pre_trial.started,pre_trial.stopped,choice_trial.started,rect_choice.started,r_1.started,r_2.started,r_3.started,r_1_label.started,r_2_label.started,r_3_label.started,prompt.started,choice_trial.stopped,trials.rect_choice.keys,trials.rect_choice.rt,trials.rect_choice.duration,end_block.started,end_block_text.started,end_block.stopped,end.started,end_text.started,key_resp_7.started,end.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,debriefing.started,debrief_form.started,end_debrief.started,debriefing.stopped,end_debrief.keys,end_debrief.rt,end_debrief.duration,participant,computer,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014671087265014648,0.037476301193237305,0.037476301193237305,0.037476301193237305,0.014475822448730469,19.367730617523193,1,[19.328078269958496],[19.328099250793457],0,,,"[201.0, -93.0]","[-540.0, -501.0]","[0, 1]","[0, 0]","[1, 0]","[17.751543760299683, 19.352659463882446]","[None, 'agree_button']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,2,2025-02-27_11h30.29.250,comp,2024.2.4,48.150285964876026,2025-02-27 11h31.04.049692 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.36829137802124,19.368358373641968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,2,2025-02-27_11h30.29.250,comp,2024.2.4,48.150285964876026,2025-02-27 11h31.04.049692 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.368401050567627,19.38430380821228,21.38692283630371,21.36746621131897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,2,2025-02-27_11h30.29.250,comp,2024.2.4,48.150285964876026,2025-02-27 11h31.04.049692 -0500,
0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,21.38692283630371,,,,,,,,,,,,,,,,,,,,,,,,,,,21.36835241317749,21.38692283630371,21.38692283630371,22.870972394943237,25.725997924804688,space,2.8491134643554688,None,25.726150274276733,25.745075225830078,25.745075225830078,27.23958945274353,33.82609963417053,space,6.584488153457642,None,33.82625436782837,33.856892585754395,33.856892585754395,33.856892585754395,33.856892585754395,33.856892585754395,33.856892585754395,33.856892585754395,33.856892585754395,33.856892585754395,35.340821743011475,40.91002631187439,space,5.5473644733428955,None,40.91019058227539,40.928449392318726,40.928449392318726,40.928449392318726,42.41103553771973,51.632434368133545,space,9.213454008102417,None,51.63259029388428,51.64753246307373,51.64753246307373,53.149574756622314,55.450002908706665,space,2.298527717590332,None,55.45020627975464,55.46395230293274,55.46395230293274,56.93366622924805,space,1.456329584121704,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,2,2025-02-27_11h30.29.250,comp,2024.2.4,48.150285964876026,2025-02-27 11h31.04.049692 -0500,
0,0,0,filler_square,None,None,None,None,None,None,None,None,None,None,2,4.462642192840576,None,,,,,0,0,0,0,0,0,0,175,57.00933885574341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.74036758573482,94.7842897438317,118.65712239376305,118.65712239376305,63.24438990685839,116.72029785351657,2.2,2.21,-203,-267,0,269,214,283,56.992915391922,56.99295234680176,56.99434685707092,57.00933885574341,57.156906843185425,57.156906843185425,57.156906843185425,57.156906843185425,57.156906843185425,57.156906843185425,57.156906843185425,61.482962131500244,2,4.462642192840576,None,,,,,,,,,,,,,,,,,,144,2,2025-02-27_11h30.29.250,comp,2024.2.4,48.150285964876026,2025-02-27 11h31.04.049692 -0500,
1,1,0,catch,None,None,None,None,None,None,None,None,None,None,1,2.37215256690979,None,,,,,0,0,0,0,0,1,1,123,61.49994945526123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192,133,118,72,87,103,1.0,1.2,-198,0,0,-17,184,-6,61.48483943939209,61.48493933677673,61.48801350593567,61.49994945526123,61.65281796455383,61.65281796455383,61.65281796455383,61.65281796455383,61.65281796455383,61.65281796455383,61.65281796455383,63.88529682159424,1,2.37215256690979,None,,,,,,,,,,,,,,,,,,144,2,2025-02-27_11h30.29.250,comp,2024.2.4,48.150285964876026,2025-02-27 11h31.04.049692 -0500,
2,2,0,critical,dwh,35.0,2.1,lower,70.0,70.0,57.0,133.0,133.0,57.0,3,6.197097063064575,None,,,,,0,0,0,0,0,2,2,28,63.89898705482483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,70.0,57.0,133.0,133.0,57.0,2.1,2.11,-198,254,0,263,191,-275,63.88681483268738,63.88691210746765,63.88994812965393,63.89898705482483,64.03983283042908,64.03983283042908,64.03983283042908,64.03983283042908,64.03983283042908,64.03983283042908,64.03983283042908,70.1117012500763,3,6.197097063064575,None,,,,,,,,,,,,,,,,,,144,2,2025-02-27_11h30.29.250,comp,2024.2.4,48.150285964876026,2025-02-27 11h31.04.049692 -0500,
3,3,0,critical,wdh,20.0,2.1,upper,125.0,200.0,141.0,141.0,200.0,125.0,1,9.769947052001953,None,,,,,0,0,0,0,0,3,3,35,70.1266188621521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,200.0,141.0,141.0,200.0,125.0,2.1,2.11,-266,286,0,288,229,-278,70.11323809623718,70.11331295967102,70.11630940437317,70.1266188621521,70.2706708908081,70.2706708908081,70.2706708908081,70.2706708908081,70.2706708908081,70.2706708908081,70.2706708908081,79.90269088745117,1,9.769947052001953,None,,,,,,,,,,,,,,,,,,144,2,2025-02-27_11h30.29.250,comp,2024.2.4,48.150285964876026,2025-02-27 11h31.04.049692 -0500,
4,4,0,critical,hwd,35.0,2.1,upper,200.0,125.0,125.0,200.0,127.0,127.0,1,7.15369725227356,None,,,,,0,0,0,0,0,4,4,17,79.91888570785522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,125.0,125.0,200.0,127.0,127.0,2.1,2.11,-258,258,0,275,260,-279,79.90424823760986,79.90432405471802,79.90727233886719,79.91888570785522,80.05576968193054,80.05576968193054,80.05576968193054,80.05576968193054,80.05576968193054,80.05576968193054,80.05576968193054,87.07480692863464,1,7.15369725227356,None,,,,,,,,,,,,,,,,,,144,2,2025-02-27_11h30.29.250,comp,2024.2.4,48.150285964876026,2025-02-27 11h31.04.049692 -0500,
5,5,0,critical,wdh,35.0,3.0,upper,125.0,200.0,127.0,127.0,200.0,125.0,1,3.9421157836914062,None,,,,,0,0,0,0,0,5,5,75,87.09148144721985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,200.0,127.0,127.0,200.0,125.0,3.0,3.2,-260,-282,0,-16,222,281,87.07642388343811,87.07650375366211,87.0800392627716,87.09148144721985,87.24177765846252,87.24177765846252,87.24177765846252,87.24177765846252,87.24177765846252,87.24177765846252,87.24177765846252,91.04524874687195,1,3.9421157836914062,None,,,,,,,,,,,,,,,,,,144,2,2025-02-27_11h30.29.250,comp,2024.2.4,48.150285964876026,2025-02-27 11h31.04.049692 -0500,
