thisN,thisTrialN,thisRepN,effect,order,distance,config,diag,h_1,w_1,h_2,w_2,h_3,w_3,rect_choice.keys,rect_choice.rt,rect_choice.duration,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,consent.started,agree_button.started,decline_button.started,consent_img.started,mouse.started,consent.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,exp_params.started,exp_params.stopped,welcome.started,welcome_text.started,welcome.stopped,instructions_1.started,instructions_1_text_1.started,instructions_1_text_2.started,key_resp.started,instructions_1.stopped,instructions_loop.key_resp.keys,instructions_loop.key_resp.rt,instructions_loop.key_resp.duration,instructions_2.started,instructions_2_text_1.started,instructions_2_text_2.started,key_resp_2.started,instructions_2.stopped,instructions_loop.key_resp_2.keys,instructions_loop.key_resp_2.rt,instructions_loop.key_resp_2.duration,instructions_3.started,instructions_3_text_1.started,r1_instr3.started,r2_instr3.started,r3_instr3.started,r1_instr3_label.started,r2_instr3_label.started,r3_instr3_label.started,instructions_3_text_3.started,instructions_3_text_4.started,key_resp_3.started,instructions_3.stopped,instructions_loop.key_resp_3.keys,instructions_loop.key_resp_3.rt,instructions_loop.key_resp_3.duration,instructions_4.started,instructions_4_text_1.started,instructions_4_text_3.started,instructions_4_text_2.started,key_resp_4.started,instructions_4.stopped,instructions_loop.key_resp_4.keys,instructions_loop.key_resp_4.rt,instructions_loop.key_resp_4.duration,instructions_5.started,instructions_5_text_1.started,instructions_5_text_2.started,key_resp_5.started,instructions_5.stopped,instructions_loop.key_resp_5.keys,instructions_loop.key_resp_5.rt,instructions_loop.key_resp_5.duration,start_exp.started,start_exp_text.started,key_resp_6.started,start_exp.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,h_1_tmp,w_1_tmp,h_2_tmp,w_2_tmp,h_3_tmp,w_3_tmp,config_tmp,config_tmp_1,r_1_x,r_1_y,r_2_x,r_2_y,r_3_x,r_3_y,pre_trial.started,pre_trial.stopped,choice_trial.started,rect_choice.started,r_1.started,r_2.started,r_3.started,r_1_label.started,r_2_label.started,r_3_label.started,prompt.started,choice_trial.stopped,trials.rect_choice.keys,trials.rect_choice.rt,trials.rect_choice.duration,end_block.started,end_block_text.started,end_block.stopped,end.started,end_text.started,key_resp_7.started,end.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,debriefing.started,debrief_form.started,end_debrief.started,debriefing.stopped,end_debrief.keys,end_debrief.rt,end_debrief.duration,participant,computer,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014650583267211914,0.03679370880126953,0.03679370880126953,0.03679370880126953,0.014451026916503906,64.58256316184998,1,[64.54365372657776],[64.5436737537384],0,,,"[175.0, -55.0]","[-4.0, -500.0]","[1, 1]","[0, 0]","[0, 0]","[46.68092465400696, 64.56749987602234]","[None, 'agree_button']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,2,2025-02-25_09h57.59.139,comp,2024.2.4,None,2025-02-25 09h58.18.240149 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.58308243751526,64.58314037322998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,2,2025-02-25_09h57.59.139,comp,2024.2.4,None,2025-02-25 09h58.18.240149 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.58317947387695,64.5970892906189,66.59248447418213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,2,2025-02-25_09h57.59.139,comp,2024.2.4,None,2025-02-25 09h58.18.240149 -0500,
0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,66.60926580429077,,,,,,,,,,,,,,,,,,,,,,,,,,66.59343218803406,66.60926580429077,66.60926580429077,68.09130048751831,72.88131070137024,space,4.7830421924591064,None,72.88145518302917,72.89951133728027,72.89951133728027,74.39462375640869,81.18154311180115,space,6.776149272918701,None,81.1816954612732,81.21064472198486,81.21064472198486,81.21064472198486,81.21064472198486,81.21064472198486,81.21064472198486,81.21064472198486,81.21064472198486,81.21064472198486,82.68166041374207,87.95692801475525,space,5.2559814453125,None,87.95709347724915,87.97854995727539,87.97854995727539,87.97854995727539,89.46402049064636,93.93732762336731,space,4.457730293273926,None,93.93748736381531,93.95485186576843,93.95485186576843,95.4494059085846,97.13628578186035,space,1.6724977493286133,None,97.13648819923401,97.15247702598572,97.15247702598572,98.67053699493408,space,1.5059866905212402,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,2,2025-02-25_09h57.59.139,comp,2024.2.4,None,2025-02-25 09h58.18.240149 -0500,
0,0,0,critical,hwd,20.0,4.0,upper,200.0,125.0,125.0,200.0,141.0,141.0,2,19.62269949913025,None,,,,,0,0,0,0,0,0,0,107,98.74767589569092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,125.0,125.0,200.0,141.0,141.0,4.0,4.1,-258,-257,0,13,266,-260,98.73157668113708,98.73161172866821,98.73291730880737,98.74767589569092,98.89491534233093,98.89491534233093,98.89491534233093,98.89491534233093,98.89491534233093,98.89491534233093,98.89491534233093,118.37563729286194,2,19.62269949913025,None,,,,,,,,,,,,,,,,,,105,2,2025-02-25_09h57.59.139,comp,2024.2.4,None,2025-02-25 09h58.18.240149 -0500,
1,1,0,filler_random,None,None,None,None,None,None,None,None,None,None,3,10.263858556747437,None,,,,,0,0,0,0,0,1,1,147,118.39399147033691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.2188101032686,179.6824042035048,83.52268626471307,147.9820502953551,167.85532556135178,118.41848188738902,2.1,2.11,-260,283,0,288,229,-288,118.37736392021179,118.37742590904236,118.38068962097168,118.39399147033691,118.54426407814026,118.54426407814026,118.54426407814026,118.54426407814026,118.54426407814026,118.54426407814026,118.54426407814026,128.66413402557373,3,10.263858556747437,None,,,,,,,,,,,,,,,,,,105,2,2025-02-25_09h57.59.139,comp,2024.2.4,None,2025-02-25 09h58.18.240149 -0500,
2,2,0,filler_random,None,None,None,None,None,None,None,None,None,None,2,5.023730993270874,None,,,,,0,0,0,0,0,2,2,133,128.68272423744202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.98799651251426,73.93967627645122,166.67191991740208,145.02227201793733,69.83638376139423,124.74060806126663,2.1,2.12,-205,-282,0,-273,231,271,128.66594004631042,128.66607403755188,128.66960763931274,128.68272423744202,128.82891082763672,128.82891082763672,128.82891082763672,128.82891082763672,128.82891082763672,128.82891082763672,128.82891082763672,133.71731996536255,2,5.023730993270874,None,,,,,,,,,,,,,,,,,,105,2,2025-02-25_09h57.59.139,comp,2024.2.4,None,2025-02-25 09h58.18.240149 -0500,
3,3,0,critical,whd,35.0,2.1,lower,57.0,133.0,133.0,57.0,70.0,70.0,1,22.507736682891846,None,,,,,0,0,0,0,0,3,3,12,133.7343213558197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,133.0,133.0,57.0,70.0,70.0,2.1,2.12,-191,-259,0,-252,160,253,133.71906757354736,133.71921825408936,133.72314071655273,133.7343213558197,133.88265466690063,133.88265466690063,133.88265466690063,133.88265466690063,133.88265466690063,133.88265466690063,133.88265466690063,156.25538301467896,1,22.507736682891846,None,,,,,,,,,,,,,,,,,,105,2,2025-02-25_09h57.59.139,comp,2024.2.4,None,2025-02-25 09h58.18.240149 -0500,
4,4,0,critical,dwh,20.0,2.1,lower,78.0,78.0,57.0,133.0,133.0,57.0,2,35.17993521690369,None,,,,,0,0,0,0,0,4,4,30,156.26990365982056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,78.0,57.0,133.0,133.0,57.0,2.1,2.12,-202,-288,0,-274,191,266,156.25674271583557,156.25678420066833,156.2591197490692,156.26990365982056,156.4233705997467,156.4233705997467,156.4233705997467,156.4233705997467,156.4233705997467,156.4233705997467,156.4233705997467,191.46825075149536,2,35.17993521690369,None,,,,,,,,,,,,,,,,,,105,2,2025-02-25_09h57.59.139,comp,2024.2.4,None,2025-02-25 09h58.18.240149 -0500,
5,5,0,critical,dhw,20.0,1.0,upper,141.0,141.0,200.0,125.0,125.0,200.0,2,74.09412264823914,None,,,,,0,0,0,0,0,5,5,55,191.48544335365295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.0,141.0,200.0,125.0,125.0,200.0,1.0,1.2,-229,-1,0,-2,258,-1,191.46990132331848,191.469984292984,191.47339582443237,191.48544335365295,191.62155294418335,191.62155294418335,191.62155294418335,191.62155294418335,191.62155294418335,191.62155294418335,191.62155294418335,265.58702540397644,2,74.09412264823914,None,,,,,,,,,,,,,,,,,,105,2,2025-02-25_09h57.59.139,comp,2024.2.4,None,2025-02-25 09h58.18.240149 -0500,
