thisN,thisTrialN,thisRepN,effect,order,distance,config,diag,h_1,w_1,h_2,w_2,h_3,w_3,rect_choice.keys,rect_choice.rt,rect_choice.duration,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,consent.started,agree_button.started,decline_button.started,consent_img.started,mouse.started,consent.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,exp_params.started,exp_params.stopped,welcome.started,welcome_text.started,welcome.stopped,instructions_1.started,instructions_1_text_1.started,instructions_1_text_2.started,key_resp.started,instructions_1.stopped,instructions_loop.key_resp.keys,instructions_loop.key_resp.rt,instructions_loop.key_resp.duration,instructions_2.started,instructions_2_text_1.started,instructions_2_text_2.started,key_resp_2.started,instructions_2.stopped,instructions_loop.key_resp_2.keys,instructions_loop.key_resp_2.rt,instructions_loop.key_resp_2.duration,instructions_3.started,instructions_3_text_1.started,r1_instr3.started,r2_instr3.started,r3_instr3.started,r1_instr3_label.started,r2_instr3_label.started,r3_instr3_label.started,instructions_3_text_3.started,instructions_3_text_4.started,key_resp_3.started,instructions_3.stopped,instructions_loop.key_resp_3.keys,instructions_loop.key_resp_3.rt,instructions_loop.key_resp_3.duration,instructions_4.started,instructions_4_text_1.started,instructions_4_text_3.started,instructions_4_text_2.started,key_resp_4.started,instructions_4.stopped,instructions_loop.key_resp_4.keys,instructions_loop.key_resp_4.rt,instructions_loop.key_resp_4.duration,instructions_5.started,instructions_5_text_1.started,instructions_5_text_2.started,key_resp_5.started,instructions_5.stopped,instructions_loop.key_resp_5.keys,instructions_loop.key_resp_5.rt,instructions_loop.key_resp_5.duration,start_exp.started,start_exp_text.started,key_resp_6.started,start_exp.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,h_1_tmp,w_1_tmp,h_2_tmp,w_2_tmp,h_3_tmp,w_3_tmp,config_tmp,config_tmp_1,r_1_x,r_1_y,r_2_x,r_2_y,r_3_x,r_3_y,pre_trial.started,pre_trial.stopped,choice_trial.started,rect_choice.started,r_1.started,r_2.started,r_3.started,r_1_label.started,r_2_label.started,r_3_label.started,prompt.started,choice_trial.stopped,trials.rect_choice.keys,trials.rect_choice.rt,trials.rect_choice.duration,end_block.started,end_block_text.started,end_block.stopped,end.started,end_text.started,key_resp_7.started,end.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,debriefing.started,debrief_form.started,end_debrief.started,debriefing.stopped,end_debrief.keys,end_debrief.rt,end_debrief.duration,participant,computer,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015263080596923828,0.04214930534362793,0.04214930534362793,0.04214930534362793,0.01473093032836914,12.937734127044678,1,[12.894309282302856],[12.894319295883179],0,,,[-92.0],[-490.0],[1],[0],[0],[12.921672105789185],['agree_button'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,3,2025-02-18_16h04.40.153,comp,2024.2.4,60.08222388388957,2025-02-18 16h04.50.459068 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.938011884689331,12.938046932220459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,3,2025-02-18_16h04.40.153,comp,2024.2.4,60.08222388388957,2025-02-18 16h04.50.459068 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.938069343566895,12.95125150680542,14.948074102401733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,3,2025-02-18_16h04.40.153,comp,2024.2.4,60.08222388388957,2025-02-18 16h04.50.459068 -0500,
0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,14.964897871017456,,,,,,,,,,,,,,,,,,,,,,,,,,14.948610305786133,14.964897871017456,14.964897871017456,16.447980642318726,19.116267919540405,space,2.6613149642944336,None,19.116348266601562,19.132057428359985,19.132057428359985,20.631407022476196,37.882298707962036,space,17.2368745803833,None,37.88238286972046,37.90406847000122,37.90406847000122,37.90406847000122,37.90406847000122,37.90406847000122,37.90406847000122,37.90406847000122,37.90406847000122,37.90406847000122,39.3816602230072,44.84959006309509,space,5.465491771697998,None,44.84967565536499,44.865060329437256,44.865060329437256,44.865060329437256,46.36447024345398,53.44906234741211,space,7.071557998657227,None,53.44914889335632,53.4644775390625,53.4644775390625,54.96445345878601,55.582115650177,space,0.6005387306213379,None,55.58222770690918,55.59774112701416,55.59774112701416,56.732073068618774,space,1.1271982192993164,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,3,2025-02-18_16h04.40.153,comp,2024.2.4,60.08222388388957,2025-02-18 16h04.50.459068 -0500,
0,0,0,critical,dwh,20.0,3.0,upper,141.0,141.0,125.0,200.0,200.0,125.0,2,4.132215261459351,None,,,,,0,0,0,0,0,0,0,69,56.792659759521484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.0,141.0,125.0,200.0,200.0,125.0,3.0,3.1,-266,269,0,13,258,-283,56.77890157699585,56.778948068618774,56.78097057342529,56.792659759521484,56.938151359558105,56.938151359558105,56.938151359558105,56.938151359558105,56.938151359558105,56.938151359558105,56.938151359558105,60.93240833282471,2,4.132215261459351,None,,,,,,,,,,,,,,,,,,23,3,2025-02-18_16h04.40.153,comp,2024.2.4,60.08222388388957,2025-02-18 16h04.50.459068 -0500,
1,1,0,critical,dhw,20.0,1.0,lower,78.0,78.0,133.0,57.0,57.0,133.0,3,5.455886363983154,None,,,,,0,0,0,0,0,1,1,54,60.947903871536255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,78.0,133.0,57.0,57.0,133.0,1.0,1.2,-164,8,0,-6,191,6,60.93318462371826,60.93322515487671,60.93567609786987,60.947903871536255,61.0977246761322,61.0977246761322,61.0977246761322,61.0977246761322,61.0977246761322,61.0977246761322,61.0977246761322,66.4160726070404,3,5.455886363983154,None,,,,,,,,,,,,,,,,,,23,3,2025-02-18_16h04.40.153,comp,2024.2.4,60.08222388388957,2025-02-18 16h04.50.459068 -0500,
2,2,0,critical,dwh,20.0,4.0,lower,78.0,78.0,57.0,133.0,133.0,57.0,2,2.237074851989746,None,,,,,0,0,0,0,0,2,2,70,66.43096590042114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,78.0,57.0,133.0,133.0,57.0,4.0,4.1,-202,-261,0,-19,191,-268,66.41687870025635,66.41691780090332,66.4190080165863,66.43096590042114,66.58121013641357,66.58121013641357,66.58121013641357,66.58121013641357,66.58121013641357,66.58121013641357,66.58121013641357,68.68221926689148,2,2.237074851989746,None,,,,,,,,,,,,,,,,,,23,3,2025-02-18_16h04.40.153,comp,2024.2.4,60.08222388388957,2025-02-18 16h04.50.459068 -0500,
3,3,0,filler_random,None,None,None,None,None,None,None,None,None,None,3,1.5004327297210693,None,,,,,0,0,0,0,0,3,3,149,68.69760465621948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.62156083902913,169.73364176605352,83.63557748174578,100.87520751202955,178.57792794272675,187.80252370698403,3.0,3.1,-231,290,0,7,240,-273,68.6831693649292,68.68321132659912,68.68566751480103,68.69760465621948,68.84798240661621,68.84798240661621,68.84798240661621,68.84798240661621,68.84798240661621,68.84798240661621,68.84798240661621,70.21576237678528,3,1.5004327297210693,None,,,,,,,,,,,,,,,,,,23,3,2025-02-18_16h04.40.153,comp,2024.2.4,60.08222388388957,2025-02-18 16h04.50.459068 -0500,
4,4,0,filler_random,None,None,None,None,None,None,None,None,None,None,2,5.05309796333313,None,,,,,0,0,0,0,0,4,4,165,70.2310380935669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.11545339373099,83.62789524835014,80.33343941960851,186.79569513628172,108.38856501982674,152.04774304983633,2.2,2.21,-231,-256,0,257,265,251,70.21668982505798,70.21673226356506,70.21933650970459,70.2310380935669,70.38124132156372,70.38124132156372,70.38124132156372,70.38124132156372,70.38124132156372,70.38124132156372,70.38124132156372,75.29894948005676,2,5.05309796333313,None,,,,,,,,,,,,,,,,,,23,3,2025-02-18_16h04.40.153,comp,2024.2.4,60.08222388388957,2025-02-18 16h04.50.459068 -0500,
5,5,0,critical,dwh,20.0,1.0,upper,141.0,141.0,125.0,200.0,200.0,125.0,2,4.753681182861328,None,,,,,0,0,0,0,0,5,5,67,75.31418442726135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.0,141.0,125.0,200.0,200.0,125.0,1.0,1.1,-746,279,-480,270,-222,264,75.29975581169128,75.29980874061584,75.30218720436096,75.31418442726135,75.4648814201355,75.4648814201355,75.4648814201355,75.4648814201355,75.4648814201355,75.4648814201355,75.4648814201355,80.08230757713318,2,4.753681182861328,None,,,,,,,,,,,,,,,,,,23,3,2025-02-18_16h04.40.153,comp,2024.2.4,60.08222388388957,2025-02-18 16h04.50.459068 -0500,
